Subject,Include,ID,Image,RT,Drop_Slow_and_Fast,Exceeds_Ss_Mean_Plus_3SD,Exceeds_Item_Mean_Plus_3SD,RT_With_Exclusions,Frequency,Relatedness,Frequency_Code,Relatedness_Code,,,,NOTE: THIS TABLE INCLUDES ONLY THE TRIALS THAT WERE INCLUDED IN THE FINAL DATA ANALYSIS
49,1,53,LEG,341,341,341,341,341,HF,Unrelated,1,0,,,,
49,1,54,LIPS,503,503,503,503,503,HF,Unrelated,1,0,,,,
49,1,55,MOUNTAIN,887,887,887,887,887,HF,Unrelated,1,0,,,,
49,1,56,RAIN,864,864,864,864,864,HF,Unrelated,1,0,,,,
49,1,57,SHOE,527,527,527,527,527,HF,Unrelated,1,0,,,,
49,1,58,SUN,651,651,651,651,651,HF,Unrelated,1,0,,,,
49,1,59,TABLE,1053,1053,1053,1053,1053,HF,Unrelated,1,0,,,,
49,1,60,TRAIN,635,635,635,635,635,HF,Unrelated,1,0,,,,
50,1,41,AIRPLANE,579,579,579,579,579,HF,Unrelated,1,0,,,,
50,1,42,BED,523,523,523,523,523,HF,Unrelated,1,0,,,,
50,1,43,BOTTLE,541,541,541,541,541,HF,Unrelated,1,0,,,,
50,1,44,BREAD,441,441,441,441,441,HF,Unrelated,1,0,,,,
50,1,45,CAR,490,490,490,490,490,HF,Unrelated,1,0,,,,
50,1,46,CHURCH,395,395,395,395,395,HF,Unrelated,1,0,,,,
50,1,47,DOG,282,,,,,HF,Unrelated,1,0,,,,
50,1,48,EYE,507,507,507,507,507,HF,Unrelated,1,0,,,,
50,1,49,FISH,316,316,316,316,316,HF,Unrelated,1,0,,,,
50,1,50,HAND,589,589,589,589,589,HF,Unrelated,1,0,,,,
50,1,51,HEART,443,443,443,443,443,HF,Unrelated,1,0,,,,
50,1,52,HORSE,580,580,580,580,580,HF,Unrelated,1,0,,,,
50,1,53,LEG,772,772,772,772,772,HF,Unrelated,1,0,,,,
50,1,54,LIPS,308,308,308,308,308,HF,Unrelated,1,0,,,,
50,1,55,MOUNTAIN,672,672,672,672,672,HF,Unrelated,1,0,,,,
50,1,56,RAIN,590,590,590,590,590,HF,Unrelated,1,0,,,,
50,1,57,SHOE,470,470,470,470,470,HF,Unrelated,1,0,,,,
50,1,58,SUN,426,426,426,426,426,HF,Unrelated,1,0,,,,
50,1,59,TABLE,433,433,433,433,433,HF,Unrelated,1,0,,,,
50,1,60,TRAIN,429,429,429,429,429,HF,Unrelated,1,0,,,,
51,1,41,AIRPLANE,1069,1069,1069,1069,1069,HF,Unrelated,1,0,,,,
51,1,42,BED,896,896,896,896,896,HF,Unrelated,1,0,,,,
51,1,43,BOTTLE,2046,2046,1740.519584,2046,2046,HF,Unrelated,1,0,,,,
51,1,44,BREAD,862,862,862,862,862,HF,Unrelated,1,0,,,,
51,1,45,CAR,897,897,897,897,897,HF,Unrelated,1,0,,,,
51,1,46,CHURCH,858,858,858,858,858,HF,Unrelated,1,0,,,,
51,1,47,DOG,899,899,899,899,899,HF,Unrelated,1,0,,,,
51,1,48,EYE,864,864,864,864,864,HF,Unrelated,1,0,,,,
51,1,49,FISH,911,911,911,911,911,HF,Unrelated,1,0,,,,
51,1,50,HAND,1031,1031,1031,1031,1031,HF,Unrelated,1,0,,,,
51,1,51,HEART,1034,1034,1034,1034,1034,HF,Unrelated,1,0,,,,
51,1,52,HORSE,937,937,937,937,937,HF,Unrelated,1,0,,,,
51,1,53,LEG,751,751,751,751,751,HF,Unrelated,1,0,,,,
51,1,54,LIPS,885,885,885,885,885,HF,Unrelated,1,0,,,,
51,1,55,MOUNTAIN,1054,1054,1054,1054,1054,HF,Unrelated,1,0,,,,
51,1,56,RAIN,1524,1524,1524,1524,1524,HF,Unrelated,1,0,,,,
51,1,57,SHOE,503,503,503,503,503,HF,Unrelated,1,0,,,,
51,1,58,SUN,924,924,924,924,924,HF,Unrelated,1,0,,,,
51,1,59,TABLE,840,840,840,840,840,HF,Unrelated,1,0,,,,
51,1,60,TRAIN,860,860,860,860,860,HF,Unrelated,1,0,,,,
52,1,41,AIRPLANE,608,608,608,608,608,HF,Unrelated,1,0,,,,
52,1,42,BED,472,472,472,472,472,HF,Unrelated,1,0,,,,
52,1,43,BOTTLE,626,626,626,626,626,HF,Unrelated,1,0,,,,
52,1,44,BREAD,830,830,830,830,830,HF,Unrelated,1,0,,,,
52,1,45,CAR,876,876,876,876,876,HF,Unrelated,1,0,,,,
52,1,46,CHURCH,666,666,666,666,666,HF,Unrelated,1,0,,,,
52,1,47,DOG,709,709,709,709,709,HF,Unrelated,1,0,,,,
52,1,48,EYE,1399,1399,1279.158801,1399,1399,HF,Unrelated,1,0,,,,
52,1,49,FISH,896,896,896,896,896,HF,Unrelated,1,0,,,,
52,1,50,HAND,794,794,794,794,794,HF,Unrelated,1,0,,,,
52,1,51,HEART,542,542,542,542,542,HF,Unrelated,1,0,,,,
52,1,52,HORSE,678,678,678,678,678,HF,Unrelated,1,0,,,,
52,1,53,LEG,1079,1079,1079,1079,1079,HF,Unrelated,1,0,,,,
52,1,54,LIPS,350,350,350,350,350,HF,Unrelated,1,0,,,,
52,1,55,MOUNTAIN,637,637,637,637,637,HF,Unrelated,1,0,,,,
52,1,56,RAIN,623,623,623,623,623,HF,Unrelated,1,0,,,,
52,1,57,SHOE,566,566,566,566,566,HF,Unrelated,1,0,,,,
52,1,58,SUN,801,801,801,801,801,HF,Unrelated,1,0,,,,
52,1,59,TABLE,630,630,630,630,630,HF,Unrelated,1,0,,,,
52,1,60,TRAIN,855,855,855,855,855,HF,Unrelated,1,0,,,,
53,1,41,AIRPLANE,1526,1526,1526,1526,1526,HF,Unrelated,1,0,,,,
53,1,42,BED,1511,1511,1511,1511,1511,HF,Unrelated,1,0,,,,
53,1,43,BOTTLE,1222,1222,1222,1222,1222,HF,Unrelated,1,0,,,,
53,1,44,BREAD,1261,1261,1261,1261,1261,HF,Unrelated,1,0,,,,
53,1,45,CAR,1514,1514,1514,1514,1514,HF,Unrelated,1,0,,,,
53,1,46,CHURCH,1151,1151,1151,1151,1151,HF,Unrelated,1,0,,,,
53,1,47,DOG,1334,1334,1334,1334,1334,HF,Unrelated,1,0,,,,
53,1,48,EYE,1087,1087,1087,1087,1087,HF,Unrelated,1,0,,,,
53,1,49,FISH,945,945,945,945,945,HF,Unrelated,1,0,,,,
53,1,50,HAND,1406,1406,1406,1406,1406,HF,Unrelated,1,0,,,,
53,1,51,HEART,2145,2145,2078.715914,2145,2145,HF,Unrelated,1,0,,,,
53,1,52,HORSE,1093,1093,1093,1093,1093,HF,Unrelated,1,0,,,,
53,1,53,LEG,1022,1022,1022,1022,1022,HF,Unrelated,1,0,,,,
53,1,54,LIPS,970,970,970,970,970,HF,Unrelated,1,0,,,,
53,1,55,MOUNTAIN,935,935,935,935,935,HF,Unrelated,1,0,,,,
53,1,56,RAIN,1143,1143,1143,1143,1143,HF,Unrelated,1,0,,,,
53,1,57,SHOE,910,910,910,910,910,HF,Unrelated,1,0,,,,
53,1,58,SUN,1465,1465,1465,1465,1465,HF,Unrelated,1,0,,,,
53,1,59,TABLE,1015,1015,1015,1015,1015,HF,Unrelated,1,0,,,,
53,1,60,TRAIN,1259,1259,1259,1259,1259,HF,Unrelated,1,0,,,,
54,1,41,AIRPLANE,966,966,966,966,966,HF,Unrelated,1,0,,,,
54,1,42,BED,923,923,923,923,923,HF,Unrelated,1,0,,,,
54,1,43,BOTTLE,819,819,819,819,819,HF,Unrelated,1,0,,,,
54,1,44,BREAD,873,873,873,873,873,HF,Unrelated,1,0,,,,
54,1,45,CAR,718,718,718,718,718,HF,Unrelated,1,0,,,,
54,1,46,CHURCH,1086,1086,1086,1086,1086,HF,Unrelated,1,0,,,,
54,1,47,DOG,775,775,775,775,775,HF,Unrelated,1,0,,,,
54,1,48,EYE,790,790,790,790,790,HF,Unrelated,1,0,,,,
54,1,49,FISH,834,834,834,834,834,HF,Unrelated,1,0,,,,
54,1,50,HAND,1202,1202,1202,1202,1202,HF,Unrelated,1,0,,,,
54,1,51,HEART,807,807,807,807,807,HF,Unrelated,1,0,,,,
54,1,52,HORSE,623,623,623,623,623,HF,Unrelated,1,0,,,,
54,1,53,LEG,958,958,958,958,958,HF,Unrelated,1,0,,,,
54,1,54,LIPS,725,725,725,725,725,HF,Unrelated,1,0,,,,
54,1,55,MOUNTAIN,732,732,732,732,732,HF,Unrelated,1,0,,,,
54,1,56,RAIN,697,697,697,697,697,HF,Unrelated,1,0,,,,
54,1,57,SHOE,737,737,737,737,737,HF,Unrelated,1,0,,,,
54,1,58,SUN,766,766,766,766,766,HF,Unrelated,1,0,,,,
54,1,59,TABLE,758,758,758,758,758,HF,Unrelated,1,0,,,,
54,1,60,TRAIN,740,740,740,740,740,HF,Unrelated,1,0,,,,
55,1,41,AIRPLANE,537,537,537,537,537,HF,Unrelated,1,0,,,,
55,1,42,BED,893,893,893,893,893,HF,Unrelated,1,0,,,,
55,1,43,BOTTLE,768,768,768,768,768,HF,Unrelated,1,0,,,,
55,1,44,BREAD,450,450,450,450,450,HF,Unrelated,1,0,,,,
55,1,45,CAR,765,765,765,765,765,HF,Unrelated,1,0,,,,
55,1,46,CHURCH,713,713,713,713,713,HF,Unrelated,1,0,,,,
55,1,47,DOG,563,563,563,563,563,HF,Unrelated,1,0,,,,
55,1,48,EYE,370,370,370,370,370,HF,Unrelated,1,0,,,,
55,1,49,FISH,774,774,774,774,774,HF,Unrelated,1,0,,,,
55,1,50,HAND,615,615,615,615,615,HF,Unrelated,1,0,,,,
55,1,51,HEART,839,839,839,839,839,HF,Unrelated,1,0,,,,
55,1,52,HORSE,452,452,452,452,452,HF,Unrelated,1,0,,,,
55,1,53,LEG,864,864,864,864,864,HF,Unrelated,1,0,,,,
55,1,54,LIPS,407,407,407,407,407,HF,Unrelated,1,0,,,,
55,1,55,MOUNTAIN,710,710,710,710,710,HF,Unrelated,1,0,,,,
55,1,56,RAIN,589,589,589,589,589,HF,Unrelated,1,0,,,,
55,1,57,SHOE,655,655,655,655,655,HF,Unrelated,1,0,,,,
55,1,58,SUN,739,739,739,739,739,HF,Unrelated,1,0,,,,
55,1,59,TABLE,1269,1269,1269,1269,1269,HF,Unrelated,1,0,,,,
55,1,60,TRAIN,860,860,860,860,860,HF,Unrelated,1,0,,,,
56,1,41,AIRPLANE,983,983,983,983,983,HF,Unrelated,1,0,,,,
56,1,42,BED,785,785,785,785,785,HF,Unrelated,1,0,,,,
56,1,43,BOTTLE,490,490,490,490,490,HF,Unrelated,1,0,,,,
56,1,44,BREAD,1135,1135,1135,1135,1135,HF,Unrelated,1,0,,,,
56,1,45,CAR,647,647,647,647,647,HF,Unrelated,1,0,,,,
56,1,46,CHURCH,635,635,635,635,635,HF,Unrelated,1,0,,,,
56,1,47,DOG,699,699,699,699,699,HF,Unrelated,1,0,,,,
56,1,48,EYE,562,562,562,562,562,HF,Unrelated,1,0,,,,
56,1,49,FISH,506,506,506,506,506,HF,Unrelated,1,0,,,,
56,1,50,HAND,980,980,980,980,980,HF,Unrelated,1,0,,,,
56,1,51,HEART,427,427,427,427,427,HF,Unrelated,1,0,,,,
56,1,52,HORSE,517,517,517,517,517,HF,Unrelated,1,0,,,,
56,1,53,LEG,1028,1028,1028,1028,1028,HF,Unrelated,1,0,,,,
56,1,54,LIPS,592,592,592,592,592,HF,Unrelated,1,0,,,,
56,1,55,MOUNTAIN,699,699,699,699,699,HF,Unrelated,1,0,,,,
56,1,56,RAIN,893,893,893,893,893,HF,Unrelated,1,0,,,,
56,1,57,SHOE,743,743,743,743,743,HF,Unrelated,1,0,,,,
56,1,58,SUN,486,486,486,486,486,HF,Unrelated,1,0,,,,
56,1,59,TABLE,352,352,352,352,352,HF,Unrelated,1,0,,,,
56,1,60,TRAIN,478,478,478,478,478,HF,Unrelated,1,0,,,,
57,1,41,AIRPLANE,786,786,786,786,786,HF,Unrelated,1,0,,,,
57,1,42,BED,317,317,317,317,317,HF,Unrelated,1,0,,,,
57,1,43,BOTTLE,925,925,925,925,925,HF,Unrelated,1,0,,,,
57,1,44,BREAD,1625,1625,1625,1625,1625,HF,Unrelated,1,0,,,,
57,1,45,CAR,1335,1335,1335,1335,1335,HF,Unrelated,1,0,,,,
57,1,46,CHURCH,843,843,843,843,843,HF,Unrelated,1,0,,,,
57,1,47,DOG,823,823,823,823,823,HF,Unrelated,1,0,,,,
57,1,48,EYE,1657,1657,1657,1657,1657,HF,Unrelated,1,0,,,,
57,1,49,FISH,1343,1343,1343,1343,1343,HF,Unrelated,1,0,,,,
57,1,50,HAND,985,985,985,985,985,HF,Unrelated,1,0,,,,
57,1,51,HEART,1028,1028,1028,1028,1028,HF,Unrelated,1,0,,,,
57,1,52,HORSE,1296,1296,1296,1296,1296,HF,Unrelated,1,0,,,,
57,1,53,LEG,649,649,649,649,649,HF,Unrelated,1,0,,,,
57,1,54,LIPS,809,809,809,809,809,HF,Unrelated,1,0,,,,
57,1,55,MOUNTAIN,895,895,895,895,895,HF,Unrelated,1,0,,,,
57,1,56,RAIN,922,922,922,922,922,HF,Unrelated,1,0,,,,
57,1,57,SHOE,1358,1358,1358,1358,1358,HF,Unrelated,1,0,,,,
57,1,58,SUN,1612,1612,1612,1612,1612,HF,Unrelated,1,0,,,,
57,1,59,TABLE,864,864,864,864,864,HF,Unrelated,1,0,,,,
57,1,60,TRAIN,906,906,906,906,906,HF,Unrelated,1,0,,,,
58,1,41,AIRPLANE,1182,1182,1182,1182,1182,HF,Unrelated,1,0,,,,
58,1,42,BED,836,836,836,836,836,HF,Unrelated,1,0,,,,
58,1,43,BOTTLE,1270,1270,1270,1270,1270,HF,Unrelated,1,0,,,,
58,1,44,BREAD,591,591,591,591,591,HF,Unrelated,1,0,,,,
58,1,45,CAR,1613,1613,1613,1613,1613,HF,Unrelated,1,0,,,,
58,1,46,CHURCH,762,762,762,762,762,HF,Unrelated,1,0,,,,
58,1,47,DOG,877,877,877,877,877,HF,Unrelated,1,0,,,,
58,1,48,EYE,695,695,695,695,695,HF,Unrelated,1,0,,,,
58,1,49,FISH,1130,1130,1130,1130,1130,HF,Unrelated,1,0,,,,
58,1,50,HAND,1023,1023,1023,1023,1023,HF,Unrelated,1,0,,,,
58,1,51,HEART,680,680,680,680,680,HF,Unrelated,1,0,,,,
58,1,52,HORSE,567,567,567,567,567,HF,Unrelated,1,0,,,,
58,1,53,LEG,617,617,617,617,617,HF,Unrelated,1,0,,,,
58,1,54,LIPS,761,761,761,761,761,HF,Unrelated,1,0,,,,
58,1,55,MOUNTAIN,801,801,801,801,801,HF,Unrelated,1,0,,,,
58,1,56,RAIN,819,819,819,819,819,HF,Unrelated,1,0,,,,
58,1,57,SHOE,566,566,566,566,566,HF,Unrelated,1,0,,,,
58,1,58,SUN,751,751,751,751,751,HF,Unrelated,1,0,,,,
58,1,59,TABLE,1916,1916,1825.45927,1916,1916,HF,Unrelated,1,0,,,,
58,1,60,TRAIN,1657,1657,1657,1657,1657,HF,Unrelated,1,0,,,,
59,1,41,AIRPLANE,1455,1455,1455,1455,1455,HF,Unrelated,1,0,,,,
59,1,42,BED,1657,1657,1657,1657,1657,HF,Unrelated,1,0,,,,
59,1,43,BOTTLE,1026,1026,1026,1026,1026,HF,Unrelated,1,0,,,,
59,1,44,BREAD,627,627,627,627,627,HF,Unrelated,1,0,,,,
59,1,45,CAR,678,678,678,678,678,HF,Unrelated,1,0,,,,
59,1,46,CHURCH,807,807,807,807,807,HF,Unrelated,1,0,,,,
59,1,47,DOG,677,677,677,677,677,HF,Unrelated,1,0,,,,
59,1,48,EYE,813,813,813,813,813,HF,Unrelated,1,0,,,,
59,1,49,FISH,1108,1108,1108,1108,1108,HF,Unrelated,1,0,,,,
59,1,50,HAND,830,830,830,830,830,HF,Unrelated,1,0,,,,
59,1,51,HEART,1572,1572,1572,1572,1572,HF,Unrelated,1,0,,,,
59,1,52,HORSE,938,938,938,938,938,HF,Unrelated,1,0,,,,
59,1,53,LEG,970,970,970,970,970,HF,Unrelated,1,0,,,,
59,1,54,LIPS,1265,1265,1265,1265,1265,HF,Unrelated,1,0,,,,
59,1,55,MOUNTAIN,977,977,977,977,977,HF,Unrelated,1,0,,,,
59,1,56,RAIN,1182,1182,1182,1182,1182,HF,Unrelated,1,0,,,,
59,1,57,SHOE,1489,1489,1489,1489,1489,HF,Unrelated,1,0,,,,
59,1,58,SUN,551,551,551,551,551,HF,Unrelated,1,0,,,,
59,1,59,TABLE,1183,1183,1183,1183,1183,HF,Unrelated,1,0,,,,
59,1,60,TRAIN,1618,1618,1618,1618,1618,HF,Unrelated,1,0,,,,
60,1,41,AIRPLANE,934,934,934,934,934,HF,Unrelated,1,0,,,,
60,1,42,BED,1253,1253,1253,1253,1253,HF,Unrelated,1,0,,,,
60,1,43,BOTTLE,2405,2405,2175.307555,2405,2405,HF,Unrelated,1,0,,,,
60,1,44,BREAD,1679,1679,1679,1679,1679,HF,Unrelated,1,0,,,,
60,1,45,CAR,904,904,904,904,904,HF,Unrelated,1,0,,,,
60,1,46,CHURCH,587,587,587,587,587,HF,Unrelated,1,0,,,,
60,1,47,DOG,128,,,,,HF,Unrelated,1,0,,,,
60,1,48,EYE,888,888,888,888,888,HF,Unrelated,1,0,,,,
60,1,49,FISH,986,986,986,986,986,HF,Unrelated,1,0,,,,
60,1,50,HAND,459,459,459,459,459,HF,Unrelated,1,0,,,,
60,1,51,HEART,1121,1121,1121,1121,1121,HF,Unrelated,1,0,,,,
60,1,52,HORSE,558,558,558,558,558,HF,Unrelated,1,0,,,,
60,1,53,LEG,657,657,657,657,657,HF,Unrelated,1,0,,,,
60,1,54,LIPS,1267,1267,1267,1267,1267,HF,Unrelated,1,0,,,,
60,1,55,MOUNTAIN,729,729,729,729,729,HF,Unrelated,1,0,,,,
60,1,56,RAIN,1086,1086,1086,1086,1086,HF,Unrelated,1,0,,,,
60,1,57,SHOE,1487,1487,1487,1487,1487,HF,Unrelated,1,0,,,,
60,1,58,SUN,1014,1014,1014,1014,1014,HF,Unrelated,1,0,,,,
60,1,59,TABLE,878,878,878,878,878,HF,Unrelated,1,0,,,,
60,1,60,TRAIN,1336,1336,1336,1336,1336,HF,Unrelated,1,0,,,,
61,1,41,AIRPLANE,1492,1492,1492,1492,1492,HF,Unrelated,1,0,,,,
61,1,42,BED,2015,2015,2015,2015,2015,HF,Unrelated,1,0,,,,
61,1,43,BOTTLE,1313,1313,1313,1313,1313,HF,Unrelated,1,0,,,,
61,1,44,BREAD,1485,1485,1485,1485,1485,HF,Unrelated,1,0,,,,
61,1,45,CAR,1312,1312,1312,1312,1312,HF,Unrelated,1,0,,,,
61,1,46,CHURCH,1172,1172,1172,1172,1172,HF,Unrelated,1,0,,,,
61,1,47,DOG,1030,1030,1030,1030,1030,HF,Unrelated,1,0,,,,
61,1,48,EYE,823,823,823,823,823,HF,Unrelated,1,0,,,,
61,1,49,FISH,1166,1166,1166,1166,1166,HF,Unrelated,1,0,,,,
61,1,50,HAND,1846,1846,1846,1846,1846,HF,Unrelated,1,0,,,,
61,1,51,HEART,1446,1446,1446,1446,1446,HF,Unrelated,1,0,,,,
61,1,52,HORSE,1583,1583,1583,1583,1583,HF,Unrelated,1,0,,,,
61,1,53,LEG,921,921,921,921,921,HF,Unrelated,1,0,,,,
61,1,54,LIPS,867,867,867,867,867,HF,Unrelated,1,0,,,,
61,1,55,MOUNTAIN,1016,1016,1016,1016,1016,HF,Unrelated,1,0,,,,
61,1,56,RAIN,3818,,,,,HF,Unrelated,1,0,,,,
61,1,57,SHOE,1260,1260,1260,1260,1260,HF,Unrelated,1,0,,,,
61,1,58,SUN,618,618,618,618,618,HF,Unrelated,1,0,,,,
61,1,59,TABLE,1614,1614,1614,1614,1614,HF,Unrelated,1,0,,,,
61,1,60,TRAIN,1853,1853,1853,1853,1853,HF,Unrelated,1,0,,,,
62,1,41,AIRPLANE,779,779,779,779,779,HF,Unrelated,1,0,,,,
62,1,42,BED,784,784,784,784,784,HF,Unrelated,1,0,,,,
62,1,43,BOTTLE,582,582,582,582,582,HF,Unrelated,1,0,,,,
62,1,44,BREAD,685,685,685,685,685,HF,Unrelated,1,0,,,,
62,1,45,CAR,1261,1261,1261,1261,1261,HF,Unrelated,1,0,,,,
62,1,46,CHURCH,1554,1554,1554,1554,1554,HF,Unrelated,1,0,,,,
62,1,47,DOG,602,602,602,602,602,HF,Unrelated,1,0,,,,
62,1,48,EYE,112,,,,,HF,Unrelated,1,0,,,,
62,1,49,FISH,534,534,534,534,534,HF,Unrelated,1,0,,,,
62,1,50,HAND,1177,1177,1177,1177,1177,HF,Unrelated,1,0,,,,
62,1,51,HEART,180,,,,,HF,Unrelated,1,0,,,,
62,1,52,HORSE,754,754,754,754,754,HF,Unrelated,1,0,,,,
62,1,53,LEG,905,905,905,905,905,HF,Unrelated,1,0,,,,
62,1,54,LIPS,885,885,885,885,885,HF,Unrelated,1,0,,,,
62,1,55,MOUNTAIN,1221,1221,1221,1221,1221,HF,Unrelated,1,0,,,,
62,1,56,RAIN,1043,1043,1043,1043,1043,HF,Unrelated,1,0,,,,
62,1,57,SHOE,1266,1266,1266,1266,1266,HF,Unrelated,1,0,,,,
62,1,58,SUN,1075,1075,1075,1075,1075,HF,Unrelated,1,0,,,,
62,1,59,TABLE,625,625,625,625,625,HF,Unrelated,1,0,,,,
62,1,60,TRAIN,624,624,624,624,624,HF,Unrelated,1,0,,,,
63,1,41,AIRPLANE,618,618,618,618,618,HF,Unrelated,1,0,,,,
63,1,42,BED,581,581,581,581,581,HF,Unrelated,1,0,,,,
63,1,43,BOTTLE,689,689,689,689,689,HF,Unrelated,1,0,,,,
63,1,44,BREAD,1330,1330,1177.335142,1330,1330,HF,Unrelated,1,0,,,,
63,1,45,CAR,455,455,455,455,455,HF,Unrelated,1,0,,,,
63,1,46,CHURCH,546,546,546,546,546,HF,Unrelated,1,0,,,,
63,1,47,DOG,725,725,725,725,725,HF,Unrelated,1,0,,,,
63,1,48,EYE,757,757,757,757,757,HF,Unrelated,1,0,,,,
63,1,49,FISH,565,565,565,565,565,HF,Unrelated,1,0,,,,
63,1,50,HAND,404,404,404,404,404,HF,Unrelated,1,0,,,,
63,1,51,HEART,653,653,653,653,653,HF,Unrelated,1,0,,,,
63,1,52,HORSE,502,502,502,502,502,HF,Unrelated,1,0,,,,
63,1,53,LEG,632,632,632,632,632,HF,Unrelated,1,0,,,,
63,1,54,LIPS,724,724,724,724,724,HF,Unrelated,1,0,,,,
63,1,55,MOUNTAIN,1104,1104,1104,1104,1104,HF,Unrelated,1,0,,,,
63,1,56,RAIN,784,784,784,784,784,HF,Unrelated,1,0,,,,
63,1,57,SHOE,486,486,486,486,486,HF,Unrelated,1,0,,,,
63,1,58,SUN,552,552,552,552,552,HF,Unrelated,1,0,,,,
63,1,59,TABLE,599,599,599,599,599,HF,Unrelated,1,0,,,,
63,1,60,TRAIN,813,813,813,813,813,HF,Unrelated,1,0,,,,
64,1,41,AIRPLANE,772,772,772,772,772,HF,Unrelated,1,0,,,,
64,1,42,BED,617,617,617,617,617,HF,Unrelated,1,0,,,,
64,1,43,BOTTLE,374,374,374,374,374,HF,Unrelated,1,0,,,,
64,1,44,BREAD,1230,1230,1230,1230,1230,HF,Unrelated,1,0,,,,
64,1,45,CAR,651,651,651,651,651,HF,Unrelated,1,0,,,,
64,1,46,CHURCH,868,868,868,868,868,HF,Unrelated,1,0,,,,
64,1,47,DOG,1069,1069,1069,1069,1069,HF,Unrelated,1,0,,,,
64,1,48,EYE,429,429,429,429,429,HF,Unrelated,1,0,,,,
64,1,49,FISH,787,787,787,787,787,HF,Unrelated,1,0,,,,
64,1,50,HAND,1131,1131,1131,1131,1131,HF,Unrelated,1,0,,,,
64,1,51,HEART,70,,,,,HF,Unrelated,1,0,,,,
64,1,52,HORSE,130,,,,,HF,Unrelated,1,0,,,,
64,1,53,LEG,538,538,538,538,538,HF,Unrelated,1,0,,,,
64,1,54,LIPS,489,489,489,489,489,HF,Unrelated,1,0,,,,
64,1,55,MOUNTAIN,908,908,908,908,908,HF,Unrelated,1,0,,,,
64,1,56,RAIN,525,525,525,525,525,HF,Unrelated,1,0,,,,
64,1,57,SHOE,1048,1048,1048,1048,1048,HF,Unrelated,1,0,,,,
64,1,58,SUN,856,856,856,856,856,HF,Unrelated,1,0,,,,
64,1,59,TABLE,580,580,580,580,580,HF,Unrelated,1,0,,,,
64,1,60,TRAIN,952,952,952,952,952,HF,Unrelated,1,0,,,,
65,1,41,AIRPLANE,599,599,599,599,599,HF,Unrelated,1,0,,,,
65,1,42,BED,668,668,668,668,668,HF,Unrelated,1,0,,,,
65,1,43,BOTTLE,693,693,693,693,693,HF,Unrelated,1,0,,,,
65,1,44,BREAD,447,447,447,447,447,HF,Unrelated,1,0,,,,
65,1,45,CAR,497,497,497,497,497,HF,Unrelated,1,0,,,,
65,1,46,CHURCH,505,505,505,505,505,HF,Unrelated,1,0,,,,
65,1,47,DOG,706,706,706,706,706,HF,Unrelated,1,0,,,,
65,1,48,EYE,464,464,464,464,464,HF,Unrelated,1,0,,,,
65,1,49,FISH,620,620,620,620,620,HF,Unrelated,1,0,,,,
65,1,50,HAND,586,586,586,586,586,HF,Unrelated,1,0,,,,
65,1,51,HEART,1173,1173,1173,1173,1173,HF,Unrelated,1,0,,,,
65,1,52,HORSE,499,499,499,499,499,HF,Unrelated,1,0,,,,
65,1,53,LEG,660,660,660,660,660,HF,Unrelated,1,0,,,,
65,1,54,LIPS,510,510,510,510,510,HF,Unrelated,1,0,,,,
65,1,55,MOUNTAIN,1014,1014,1014,1014,1014,HF,Unrelated,1,0,,,,
65,1,56,RAIN,514,514,514,514,514,HF,Unrelated,1,0,,,,
65,1,57,SHOE,307,307,307,307,307,HF,Unrelated,1,0,,,,
65,1,58,SUN,417,417,417,417,417,HF,Unrelated,1,0,,,,
65,1,59,TABLE,787,787,787,787,787,HF,Unrelated,1,0,,,,
65,1,60,TRAIN,394,394,394,394,394,HF,Unrelated,1,0,,,,
68,1,41,AIRPLANE,539,539,539,539,539,HF,Unrelated,1,0,,,,
68,1,42,BED,1055,1055,1055,1055,1055,HF,Unrelated,1,0,,,,
68,1,43,BOTTLE,480,480,480,480,480,HF,Unrelated,1,0,,,,
68,1,44,BREAD,209,,,,,HF,Unrelated,1,0,,,,
68,1,45,CAR,459,459,459,459,459,HF,Unrelated,1,0,,,,
68,1,46,CHURCH,485,485,485,485,485,HF,Unrelated,1,0,,,,
68,1,47,DOG,736,736,736,736,736,HF,Unrelated,1,0,,,,
68,1,48,EYE,792,792,792,792,792,HF,Unrelated,1,0,,,,
68,1,49,FISH,882,882,882,882,882,HF,Unrelated,1,0,,,,
68,1,50,HAND,792,792,792,792,792,HF,Unrelated,1,0,,,,
68,1,51,HEART,689,689,689,689,689,HF,Unrelated,1,0,,,,
68,1,52,HORSE,654,654,654,654,654,HF,Unrelated,1,0,,,,
68,1,53,LEG,563,563,563,563,563,HF,Unrelated,1,0,,,,
68,1,54,LIPS,927,927,927,927,927,HF,Unrelated,1,0,,,,
68,1,55,MOUNTAIN,559,559,559,559,559,HF,Unrelated,1,0,,,,
68,1,56,RAIN,752,752,752,752,752,HF,Unrelated,1,0,,,,
68,1,57,SHOE,806,806,806,806,806,HF,Unrelated,1,0,,,,
68,1,58,SUN,1,,,,,HF,Unrelated,1,0,,,,
68,1,59,TABLE,527,527,527,527,527,HF,Unrelated,1,0,,,,
68,1,60,TRAIN,1011,1011,1011,1011,1011,HF,Unrelated,1,0,,,,
70,1,41,AIRPLANE,871,871,871,871,871,HF,Unrelated,1,0,,,,
70,1,42,BED,584,584,584,584,584,HF,Unrelated,1,0,,,,
70,1,43,BOTTLE,682,682,682,682,682,HF,Unrelated,1,0,,,,
