"","idv","iv","exp","dv"
"8335",118,"Incongruent","Zerweck et al_2021_3_Duration_10",561.433
"8336",118,"Congruent","Zerweck et al_2021_3_Duration_10",541.479
"8337",118,"Congruent","Zerweck et al_2021_3_Duration_10",677.7608
"8338",118,"Congruent","Zerweck et al_2021_3_Duration_10",799.757
"8339",118,"Incongruent","Zerweck et al_2021_3_Duration_10",450.236
"8340",118,"Incongruent","Zerweck et al_2021_3_Duration_10",627.2415
"8341",118,"Incongruent","Zerweck et al_2021_3_Duration_10",681.2695
"8342",118,"Congruent","Zerweck et al_2021_3_Duration_10",605.6389
"8343",118,"Incongruent","Zerweck et al_2021_3_Duration_10",502.3877
"8344",118,"Congruent","Zerweck et al_2021_3_Duration_10",626.012
"8345",118,"Incongruent","Zerweck et al_2021_3_Duration_10",458.2716
"8346",118,"Incongruent","Zerweck et al_2021_3_Duration_10",416.4385
"8347",118,"Congruent","Zerweck et al_2021_3_Duration_10",610.0493
"8348",118,"Incongruent","Zerweck et al_2021_3_Duration_10",648.2828
"8349",118,"Congruent","Zerweck et al_2021_3_Duration_10",529.377
"8350",118,"Congruent","Zerweck et al_2021_3_Duration_10",604.7931
"8351",118,"Incongruent","Zerweck et al_2021_3_Duration_10",564.271
"8352",118,"Congruent","Zerweck et al_2021_3_Duration_10",620.5798
"8353",118,"Incongruent","Zerweck et al_2021_3_Duration_10",454.0986
"8354",118,"Congruent","Zerweck et al_2021_3_Duration_10",614.6604
"8355",118,"Congruent","Zerweck et al_2021_3_Duration_10",744.414
"8356",118,"Congruent","Zerweck et al_2021_3_Duration_10",515.7568
"8357",118,"Incongruent","Zerweck et al_2021_3_Duration_10",378.616
"8358",118,"Congruent","Zerweck et al_2021_3_Duration_10",290.9739
"8359",118,"Incongruent","Zerweck et al_2021_3_Duration_10",548.4019
"8360",118,"Incongruent","Zerweck et al_2021_3_Duration_10",453.8204
"8361",118,"Incongruent","Zerweck et al_2021_3_Duration_10",419.1176
"8362",118,"Congruent","Zerweck et al_2021_3_Duration_10",436.1044
"8363",118,"Incongruent","Zerweck et al_2021_3_Duration_10",451.261
"8364",118,"Incongruent","Zerweck et al_2021_3_Duration_10",570.8463
"8365",118,"Congruent","Zerweck et al_2021_3_Duration_10",669.7374
"8366",118,"Incongruent","Zerweck et al_2021_3_Duration_10",392.7556
"8367",118,"Incongruent","Zerweck et al_2021_3_Duration_10",457.1961
"8368",118,"Congruent","Zerweck et al_2021_3_Duration_10",485.5231
"8369",118,"Congruent","Zerweck et al_2021_3_Duration_10",574.3742
"8370",118,"Congruent","Zerweck et al_2021_3_Duration_10",484.6938
"8371",118,"Congruent","Zerweck et al_2021_3_Duration_10",555.2822
"8372",118,"Congruent","Zerweck et al_2021_3_Duration_10",615.9997
"8373",118,"Congruent","Zerweck et al_2021_3_Duration_10",543.3493
"8374",118,"Incongruent","Zerweck et al_2021_3_Duration_10",611.3735
"8375",118,"Incongruent","Zerweck et al_2021_3_Duration_10",490.1781
"8376",118,"Incongruent","Zerweck et al_2021_3_Duration_10",441.333
"8377",118,"Incongruent","Zerweck et al_2021_3_Duration_10",639.8205
"8378",118,"Incongruent","Zerweck et al_2021_3_Duration_10",421.7325
"8379",118,"Congruent","Zerweck et al_2021_3_Duration_10",484.1597
"8380",118,"Incongruent","Zerweck et al_2021_3_Duration_10",396.3603
"8381",118,"Congruent","Zerweck et al_2021_3_Duration_10",590.5357
"8382",118,"Congruent","Zerweck et al_2021_3_Duration_10",361.5309
"8383",118,"Congruent","Zerweck et al_2021_3_Duration_10",449.6256
"8384",118,"Incongruent","Zerweck et al_2021_3_Duration_10",373.0068
"8385",118,"Incongruent","Zerweck et al_2021_3_Duration_10",557.3158
"8386",118,"Incongruent","Zerweck et al_2021_3_Duration_10",502.9998
"8387",118,"Incongruent","Zerweck et al_2021_3_Duration_10",573.9215
"8388",118,"Incongruent","Zerweck et al_2021_3_Duration_10",505.2785
"8389",118,"Congruent","Zerweck et al_2021_3_Duration_10",600.9924
"8390",118,"Incongruent","Zerweck et al_2021_3_Duration_10",357.5694
"8391",118,"Congruent","Zerweck et al_2021_3_Duration_10",390.3259
"8392",118,"Incongruent","Zerweck et al_2021_3_Duration_10",471.3213
"8393",118,"Incongruent","Zerweck et al_2021_3_Duration_10",372.0371
"8394",118,"Incongruent","Zerweck et al_2021_3_Duration_10",411.4783
"8395",118,"Congruent","Zerweck et al_2021_3_Duration_10",614.2509
"8396",118,"Congruent","Zerweck et al_2021_3_Duration_10",387.7809
"8397",118,"Incongruent","Zerweck et al_2021_3_Duration_10",552.3753
"8398",118,"Incongruent","Zerweck et al_2021_3_Duration_10",446.5461
"8399",118,"Congruent","Zerweck et al_2021_3_Duration_10",355.8354
"8400",118,"Incongruent","Zerweck et al_2021_3_Duration_10",445.421
"8401",118,"Congruent","Zerweck et al_2021_3_Duration_10",627.2001
"8402",118,"Incongruent","Zerweck et al_2021_3_Duration_10",721.9676
"8403",118,"Congruent","Zerweck et al_2021_3_Duration_10",703.5991
"8404",118,"Incongruent","Zerweck et al_2021_3_Duration_10",441.2692
"8405",118,"Congruent","Zerweck et al_2021_3_Duration_10",471.3808
"8406",118,"Incongruent","Zerweck et al_2021_3_Duration_10",390.0791
"8407",118,"Congruent","Zerweck et al_2021_3_Duration_10",441.8174
"8408",118,"Congruent","Zerweck et al_2021_3_Duration_10",575.8623
"8409",118,"Incongruent","Zerweck et al_2021_3_Duration_10",419.0272
"8410",118,"Incongruent","Zerweck et al_2021_3_Duration_10",625.4536
"8411",118,"Incongruent","Zerweck et al_2021_3_Duration_10",451.5603
"8412",118,"Incongruent","Zerweck et al_2021_3_Duration_10",494.718
"8413",118,"Incongruent","Zerweck et al_2021_3_Duration_10",608.9953
"8414",118,"Incongruent","Zerweck et al_2021_3_Duration_10",477.3119
"8415",118,"Congruent","Zerweck et al_2021_3_Duration_10",551.4631
"8416",118,"Congruent","Zerweck et al_2021_3_Duration_10",503.6059
"8417",118,"Congruent","Zerweck et al_2021_3_Duration_10",735.1633
"8418",118,"Congruent","Zerweck et al_2021_3_Duration_10",563.5725
"8419",118,"Congruent","Zerweck et al_2021_3_Duration_10",549.1021
"8420",118,"Incongruent","Zerweck et al_2021_3_Duration_10",667.7816
"8421",118,"Incongruent","Zerweck et al_2021_3_Duration_10",636.3653
"8422",118,"Congruent","Zerweck et al_2021_3_Duration_10",486.8779
"8423",118,"Incongruent","Zerweck et al_2021_3_Duration_10",575.0263
"8424",118,"Congruent","Zerweck et al_2021_3_Duration_10",548.3347
"8425",118,"Congruent","Zerweck et al_2021_3_Duration_10",739.8701
"8426",118,"Congruent","Zerweck et al_2021_3_Duration_10",410.1868
"8427",118,"Congruent","Zerweck et al_2021_3_Duration_10",676.956
"8428",118,"Incongruent","Zerweck et al_2021_3_Duration_10",392.2543
"8429",118,"Incongruent","Zerweck et al_2021_3_Duration_10",541.4307
"8430",118,"Incongruent","Zerweck et al_2021_3_Duration_10",604.5728
"8431",118,"Congruent","Zerweck et al_2021_3_Duration_10",476.4915
"8432",118,"Congruent","Zerweck et al_2021_3_Duration_10",564.5039
"8433",118,"Congruent","Zerweck et al_2021_3_Duration_10",374.947
"8434",118,"Congruent","Zerweck et al_2021_3_Duration_10",516.6062
"8435",118,"Incongruent","Zerweck et al_2021_3_Duration_10",474.7314
"8436",118,"Incongruent","Zerweck et al_2021_3_Duration_10",529.8708
"8437",118,"Congruent","Zerweck et al_2021_3_Duration_10",561.2721
"8438",118,"Incongruent","Zerweck et al_2021_3_Duration_10",408.5629
"8439",118,"Incongruent","Zerweck et al_2021_3_Duration_10",506.2033
"8440",118,"Incongruent","Zerweck et al_2021_3_Duration_10",440.2371
"8441",118,"Congruent","Zerweck et al_2021_3_Duration_10",451.5628
"8442",118,"Incongruent","Zerweck et al_2021_3_Duration_10",543.2122
"8443",118,"Congruent","Zerweck et al_2021_3_Duration_10",751.2576
"8444",118,"Congruent","Zerweck et al_2021_3_Duration_10",379.3038
"8445",118,"Congruent","Zerweck et al_2021_3_Duration_10",501.8888
"8446",118,"Congruent","Zerweck et al_2021_3_Duration_10",480.1311
"8447",118,"Congruent","Zerweck et al_2021_3_Duration_10",496.6364
"8448",118,"Congruent","Zerweck et al_2021_3_Duration_10",651.0958
"8449",118,"Incongruent","Zerweck et al_2021_3_Duration_10",498.2674
"8450",118,"Congruent","Zerweck et al_2021_3_Duration_10",475.4585
"8451",118,"Congruent","Zerweck et al_2021_3_Duration_10",501.9448
"8452",118,"Incongruent","Zerweck et al_2021_3_Duration_10",346.2459
"8453",118,"Congruent","Zerweck et al_2021_3_Duration_10",512.9356
"8454",118,"Incongruent","Zerweck et al_2021_3_Duration_10",471.2304
"8455",118,"Congruent","Zerweck et al_2021_3_Duration_10",460.3414
"8456",118,"Congruent","Zerweck et al_2021_3_Duration_10",592.6121
"8457",118,"Incongruent","Zerweck et al_2021_3_Duration_10",538.0304
"8458",118,"Congruent","Zerweck et al_2021_3_Duration_10",392.9581
"8459",118,"Incongruent","Zerweck et al_2021_3_Duration_10",439.5867
"8460",118,"Incongruent","Zerweck et al_2021_3_Duration_10",327.7557
"8461",118,"Congruent","Zerweck et al_2021_3_Duration_10",496.9418
"8462",118,"Congruent","Zerweck et al_2021_3_Duration_10",375.1931
"8463",118,"Incongruent","Zerweck et al_2021_3_Duration_10",485.6226
"8464",118,"Incongruent","Zerweck et al_2021_3_Duration_10",396.5135
"8465",118,"Incongruent","Zerweck et al_2021_3_Duration_10",457.2641
"8466",118,"Congruent","Zerweck et al_2021_3_Duration_10",522.0536
"8467",118,"Congruent","Zerweck et al_2021_3_Duration_10",294.6055
"8468",118,"Incongruent","Zerweck et al_2021_3_Duration_10",444.3634
"8469",118,"Incongruent","Zerweck et al_2021_3_Duration_10",534.9787
"8470",118,"Congruent","Zerweck et al_2021_3_Duration_10",414.5178
"8471",118,"Congruent","Zerweck et al_2021_3_Duration_10",455.0773
"8472",118,"Congruent","Zerweck et al_2021_3_Duration_10",433.6194
"8473",118,"Congruent","Zerweck et al_2021_3_Duration_10",365.5202
"8474",118,"Incongruent","Zerweck et al_2021_3_Duration_10",544.8904
"8475",118,"Congruent","Zerweck et al_2021_3_Duration_10",374.1745
"8476",118,"Incongruent","Zerweck et al_2021_3_Duration_10",785.0763
"8477",118,"Congruent","Zerweck et al_2021_3_Duration_10",432.1172
"8478",118,"Incongruent","Zerweck et al_2021_3_Duration_10",549.1748
"8479",118,"Incongruent","Zerweck et al_2021_3_Duration_10",469.549
"8480",118,"Incongruent","Zerweck et al_2021_3_Duration_10",599.5623
"8481",118,"Incongruent","Zerweck et al_2021_3_Duration_10",593.9627
"8482",118,"Incongruent","Zerweck et al_2021_3_Duration_10",554.3621
"8483",118,"Incongruent","Zerweck et al_2021_3_Duration_10",586.5409
"8484",118,"Congruent","Zerweck et al_2021_3_Duration_10",630.9472
"8485",118,"Incongruent","Zerweck et al_2021_3_Duration_10",445.8648
"8486",118,"Congruent","Zerweck et al_2021_3_Duration_10",382.487
"8487",118,"Congruent","Zerweck et al_2021_3_Duration_10",422.3136
"8488",118,"Incongruent","Zerweck et al_2021_3_Duration_10",517.4739
"8489",118,"Incongruent","Zerweck et al_2021_3_Duration_10",670.9256
"8490",118,"Congruent","Zerweck et al_2021_3_Duration_10",860.7176
"8491",118,"Congruent","Zerweck et al_2021_3_Duration_10",583.5914
"8492",118,"Congruent","Zerweck et al_2021_3_Duration_10",785.6172
"8493",118,"Incongruent","Zerweck et al_2021_3_Duration_10",391.3608
"8494",118,"Incongruent","Zerweck et al_2021_3_Duration_10",471.6068
"8495",118,"Incongruent","Zerweck et al_2021_3_Duration_10",521.9005
"8496",118,"Congruent","Zerweck et al_2021_3_Duration_10",533.2088
"8497",118,"Incongruent","Zerweck et al_2021_3_Duration_10",591.2666
"8498",118,"Congruent","Zerweck et al_2021_3_Duration_10",547.6904
"8499",118,"Congruent","Zerweck et al_2021_3_Duration_10",432.0837
"8500",118,"Incongruent","Zerweck et al_2021_3_Duration_10",493.0634
"8501",118,"Incongruent","Zerweck et al_2021_3_Duration_10",808.6264
"8502",118,"Incongruent","Zerweck et al_2021_3_Duration_10",560.4009
"8503",118,"Congruent","Zerweck et al_2021_3_Duration_10",446.2925
"8504",118,"Incongruent","Zerweck et al_2021_3_Duration_10",510.2256
"8505",118,"Incongruent","Zerweck et al_2021_3_Duration_10",468.7222
"8506",118,"Congruent","Zerweck et al_2021_3_Duration_10",399.7666
"8507",118,"Congruent","Zerweck et al_2021_3_Duration_10",607.2307
"8508",118,"Congruent","Zerweck et al_2021_3_Duration_10",476.6397
"8509",118,"Incongruent","Zerweck et al_2021_3_Duration_10",540.1392
"8510",118,"Congruent","Zerweck et al_2021_3_Duration_10",750.6505
"8511",118,"Congruent","Zerweck et al_2021_3_Duration_10",487.346
"8512",118,"Congruent","Zerweck et al_2021_3_Duration_10",635.245
"8513",118,"Incongruent","Zerweck et al_2021_3_Duration_10",503.2894
"8514",118,"Congruent","Zerweck et al_2021_3_Duration_10",382.4613
"8515",118,"Incongruent","Zerweck et al_2021_3_Duration_10",433.844
"8516",118,"Incongruent","Zerweck et al_2021_3_Duration_10",432.3707
"8517",118,"Congruent","Zerweck et al_2021_3_Duration_10",449.0574
"8518",118,"Congruent","Zerweck et al_2021_3_Duration_10",422.5816
"8519",118,"Congruent","Zerweck et al_2021_3_Duration_10",380.8653
"8520",118,"Incongruent","Zerweck et al_2021_3_Duration_10",608.3125
"8521",118,"Congruent","Zerweck et al_2021_3_Duration_10",531.1968
"8522",118,"Congruent","Zerweck et al_2021_3_Duration_10",540.7722
"8523",118,"Incongruent","Zerweck et al_2021_3_Duration_10",408.7646
"8524",118,"Congruent","Zerweck et al_2021_3_Duration_10",537.3273
"8525",118,"Incongruent","Zerweck et al_2021_3_Duration_10",490.862
"8526",118,"Incongruent","Zerweck et al_2021_3_Duration_10",530.0789
"8527",118,"Congruent","Zerweck et al_2021_3_Duration_10",603.7817
"8528",118,"Incongruent","Zerweck et al_2021_3_Duration_10",420.6848
"8529",118,"Congruent","Zerweck et al_2021_3_Duration_10",561.4727
"8530",118,"Congruent","Zerweck et al_2021_3_Duration_10",452.7449
"8531",118,"Congruent","Zerweck et al_2021_3_Duration_10",623.5703
"8532",118,"Congruent","Zerweck et al_2021_3_Duration_10",717.6075
"8533",118,"Congruent","Zerweck et al_2021_3_Duration_10",497.1508
"8534",118,"Congruent","Zerweck et al_2021_3_Duration_10",506.9014
"8535",118,"Congruent","Zerweck et al_2021_3_Duration_10",509.8948
"8536",118,"Congruent","Zerweck et al_2021_3_Duration_10",459.5971
"8537",118,"Congruent","Zerweck et al_2021_3_Duration_10",493.4443
"8538",118,"Incongruent","Zerweck et al_2021_3_Duration_10",638.7243
"8539",118,"Incongruent","Zerweck et al_2021_3_Duration_10",579.0186
"8540",118,"Incongruent","Zerweck et al_2021_3_Duration_10",456.6815
"8541",118,"Incongruent","Zerweck et al_2021_3_Duration_10",565.2222
"8542",118,"Congruent","Zerweck et al_2021_3_Duration_10",529.4097
"8543",118,"Congruent","Zerweck et al_2021_3_Duration_10",484.3017
"8544",118,"Incongruent","Zerweck et al_2021_3_Duration_10",473.1051
"8545",118,"Congruent","Zerweck et al_2021_3_Duration_10",547.7693
"8546",118,"Congruent","Zerweck et al_2021_3_Duration_10",509.29
"8547",118,"Congruent","Zerweck et al_2021_3_Duration_10",505.4898
"8548",118,"Congruent","Zerweck et al_2021_3_Duration_10",426.8159
"8549",118,"Incongruent","Zerweck et al_2021_3_Duration_10",571.3082
"8550",118,"Incongruent","Zerweck et al_2021_3_Duration_10",604.953
"8551",118,"Incongruent","Zerweck et al_2021_3_Duration_10",452.003
"8552",118,"Congruent","Zerweck et al_2021_3_Duration_10",724.9108
"8553",118,"Incongruent","Zerweck et al_2021_3_Duration_10",424.0838
"8554",118,"Incongruent","Zerweck et al_2021_3_Duration_10",692.5109
"8555",118,"Incongruent","Zerweck et al_2021_3_Duration_10",466.4541
"8556",118,"Congruent","Zerweck et al_2021_3_Duration_10",626.6053
"8557",118,"Incongruent","Zerweck et al_2021_3_Duration_10",564.5158
"8558",118,"Incongruent","Zerweck et al_2021_3_Duration_10",600.9443
"8559",118,"Incongruent","Zerweck et al_2021_3_Duration_10",565.2954
"8560",118,"Incongruent","Zerweck et al_2021_3_Duration_10",344.4945
"8561",118,"Congruent","Zerweck et al_2021_3_Duration_10",626.4252
"8562",118,"Incongruent","Zerweck et al_2021_3_Duration_10",542.6465
"8563",118,"Incongruent","Zerweck et al_2021_3_Duration_10",716.4133
"8564",118,"Incongruent","Zerweck et al_2021_3_Duration_10",652.4333
"8565",118,"Congruent","Zerweck et al_2021_3_Duration_10",490.418
"8566",118,"Incongruent","Zerweck et al_2021_3_Duration_10",485.7089
"8567",118,"Incongruent","Zerweck et al_2021_3_Duration_10",466.7441
"8568",118,"Incongruent","Zerweck et al_2021_3_Duration_10",455.3519
"8569",118,"Incongruent","Zerweck et al_2021_3_Duration_10",464.712
"8570",118,"Congruent","Zerweck et al_2021_3_Duration_10",365.4387
"8571",118,"Incongruent","Zerweck et al_2021_3_Duration_10",597.6623
"8572",118,"Congruent","Zerweck et al_2021_3_Duration_10",402.8869
"8573",118,"Congruent","Zerweck et al_2021_3_Duration_10",381.3495
"8574",118,"Congruent","Zerweck et al_2021_3_Duration_10",518.7508
"8575",118,"Incongruent","Zerweck et al_2021_3_Duration_10",652.987
"8576",118,"Congruent","Zerweck et al_2021_3_Duration_10",648.2721
"8577",119,"Congruent","Zerweck et al_2021_3_Duration_10",504.6456
"8578",119,"Incongruent","Zerweck et al_2021_3_Duration_10",474.6842
"8579",119,"Incongruent","Zerweck et al_2021_3_Duration_10",495.8478
"8580",119,"Congruent","Zerweck et al_2021_3_Duration_10",496.5195
"8581",119,"Incongruent","Zerweck et al_2021_3_Duration_10",654.7666
"8582",119,"Congruent","Zerweck et al_2021_3_Duration_10",491.3497
"8583",119,"Congruent","Zerweck et al_2021_3_Duration_10",499.5614
"8584",119,"Incongruent","Zerweck et al_2021_3_Duration_10",881.4054
"8585",119,"Congruent","Zerweck et al_2021_3_Duration_10",494.0462
"8586",119,"Incongruent","Zerweck et al_2021_3_Duration_10",469.8406
"8587",119,"Congruent","Zerweck et al_2021_3_Duration_10",489.6758
"8588",119,"Congruent","Zerweck et al_2021_3_Duration_10",576.606
"8589",119,"Incongruent","Zerweck et al_2021_3_Duration_10",564.6342
"8590",119,"Congruent","Zerweck et al_2021_3_Duration_10",543.8094
"8591",119,"Congruent","Zerweck et al_2021_3_Duration_10",489.8501
"8592",119,"Congruent","Zerweck et al_2021_3_Duration_10",515.6388
"8593",119,"Incongruent","Zerweck et al_2021_3_Duration_10",742.5517
"8594",119,"Congruent","Zerweck et al_2021_3_Duration_10",564.2071
"8595",119,"Incongruent","Zerweck et al_2021_3_Duration_10",524.7619
"8596",119,"Incongruent","Zerweck et al_2021_3_Duration_10",564.5264
"8597",119,"Incongruent","Zerweck et al_2021_3_Duration_10",475.692
"8598",119,"Incongruent","Zerweck et al_2021_3_Duration_10",746.804
"8599",119,"Congruent","Zerweck et al_2021_3_Duration_10",530.4415
"8600",119,"Incongruent","Zerweck et al_2021_3_Duration_10",534.1897
"8601",119,"Congruent","Zerweck et al_2021_3_Duration_10",476.5136
"8602",119,"Incongruent","Zerweck et al_2021_3_Duration_10",450.3642
"8603",119,"Congruent","Zerweck et al_2021_3_Duration_10",415.245
"8604",119,"Congruent","Zerweck et al_2021_3_Duration_10",584.8399
"8605",119,"Incongruent","Zerweck et al_2021_3_Duration_10",560.6708
"8606",119,"Congruent","Zerweck et al_2021_3_Duration_10",490.7353
"8607",119,"Incongruent","Zerweck et al_2021_3_Duration_10",511.3614
"8608",119,"Congruent","Zerweck et al_2021_3_Duration_10",484.8104
"8609",119,"Incongruent","Zerweck et al_2021_3_Duration_10",475.4182
"8610",119,"Congruent","Zerweck et al_2021_3_Duration_10",402.3684
"8611",119,"Congruent","Zerweck et al_2021_3_Duration_10",601.4079
"8612",119,"Congruent","Zerweck et al_2021_3_Duration_10",508.8406
"8613",119,"Incongruent","Zerweck et al_2021_3_Duration_10",454.4856
"8614",119,"Incongruent","Zerweck et al_2021_3_Duration_10",510.6377
"8615",119,"Congruent","Zerweck et al_2021_3_Duration_10",472.3388
"8616",119,"Congruent","Zerweck et al_2021_3_Duration_10",549.1152
"8617",119,"Incongruent","Zerweck et al_2021_3_Duration_10",427.6662
"8618",119,"Incongruent","Zerweck et al_2021_3_Duration_10",429.8181
"8619",119,"Incongruent","Zerweck et al_2021_3_Duration_10",526.7457
"8620",119,"Incongruent","Zerweck et al_2021_3_Duration_10",470.7722
"8621",119,"Incongruent","Zerweck et al_2021_3_Duration_10",442.9424
"8622",119,"Incongruent","Zerweck et al_2021_3_Duration_10",419.6351
"8623",119,"Congruent","Zerweck et al_2021_3_Duration_10",434.5289
"8624",119,"Congruent","Zerweck et al_2021_3_Duration_10",441.1132
"8625",119,"Incongruent","Zerweck et al_2021_3_Duration_10",571.8481
"8626",119,"Congruent","Zerweck et al_2021_3_Duration_10",543.7643
"8627",119,"Incongruent","Zerweck et al_2021_3_Duration_10",412.786
"8628",119,"Congruent","Zerweck et al_2021_3_Duration_10",599.6465
"8629",119,"Incongruent","Zerweck et al_2021_3_Duration_10",418.9937
"8630",119,"Incongruent","Zerweck et al_2021_3_Duration_10",590.4271
"8631",119,"Incongruent","Zerweck et al_2021_3_Duration_10",502.7272
"8632",119,"Congruent","Zerweck et al_2021_3_Duration_10",566.7506
"8633",119,"Congruent","Zerweck et al_2021_3_Duration_10",434.3052
"8634",119,"Incongruent","Zerweck et al_2021_3_Duration_10",506.2216
"8635",119,"Congruent","Zerweck et al_2021_3_Duration_10",487.2553
"8636",119,"Incongruent","Zerweck et al_2021_3_Duration_10",444.2423
"8637",119,"Congruent","Zerweck et al_2021_3_Duration_10",379.5867
"8638",119,"Congruent","Zerweck et al_2021_3_Duration_10",430.8819
"8639",119,"Incongruent","Zerweck et al_2021_3_Duration_10",565.7506
"8640",119,"Congruent","Zerweck et al_2021_3_Duration_10",559.5562
"8641",119,"Congruent","Zerweck et al_2021_3_Duration_10",686.3076
"8642",119,"Incongruent","Zerweck et al_2021_3_Duration_10",424.7561
"8643",119,"Congruent","Zerweck et al_2021_3_Duration_10",437.6283
"8644",119,"Congruent","Zerweck et al_2021_3_Duration_10",530.9144
"8645",119,"Incongruent","Zerweck et al_2021_3_Duration_10",516.4328
"8646",119,"Incongruent","Zerweck et al_2021_3_Duration_10",527.0096
"8647",119,"Incongruent","Zerweck et al_2021_3_Duration_10",456.7674
"8648",119,"Congruent","Zerweck et al_2021_3_Duration_10",448.3297
"8649",119,"Congruent","Zerweck et al_2021_3_Duration_10",536.0754
"8650",119,"Congruent","Zerweck et al_2021_3_Duration_10",420.7728
"8651",119,"Incongruent","Zerweck et al_2021_3_Duration_10",547.702
"8652",119,"Congruent","Zerweck et al_2021_3_Duration_10",459.1257
"8653",119,"Congruent","Zerweck et al_2021_3_Duration_10",424.7869
"8654",119,"Congruent","Zerweck et al_2021_3_Duration_10",554.2536
"8655",119,"Incongruent","Zerweck et al_2021_3_Duration_10",453.7362
"8656",119,"Congruent","Zerweck et al_2021_3_Duration_10",377.8922
"8657",119,"Incongruent","Zerweck et al_2021_3_Duration_10",590.2898
"8658",119,"Congruent","Zerweck et al_2021_3_Duration_10",503.2381
"8659",119,"Incongruent","Zerweck et al_2021_3_Duration_10",551.7221
"8660",119,"Congruent","Zerweck et al_2021_3_Duration_10",449.0583
"8661",119,"Congruent","Zerweck et al_2021_3_Duration_10",475.4956
"8662",119,"Congruent","Zerweck et al_2021_3_Duration_10",478.6557
"8663",119,"Congruent","Zerweck et al_2021_3_Duration_10",504.5504
"8664",119,"Congruent","Zerweck et al_2021_3_Duration_10",605.9786
"8665",119,"Incongruent","Zerweck et al_2021_3_Duration_10",427.0263
"8666",119,"Incongruent","Zerweck et al_2021_3_Duration_10",576.3165
"8667",119,"Incongruent","Zerweck et al_2021_3_Duration_10",524.4849
"8668",119,"Congruent","Zerweck et al_2021_3_Duration_10",400.5082
"8669",119,"Congruent","Zerweck et al_2021_3_Duration_10",524.6802
"8670",119,"Congruent","Zerweck et al_2021_3_Duration_10",474.424
"8671",119,"Incongruent","Zerweck et al_2021_3_Duration_10",424.6881
"8672",119,"Incongruent","Zerweck et al_2021_3_Duration_10",419.8697
"8673",119,"Incongruent","Zerweck et al_2021_3_Duration_10",562.4616
"8674",119,"Incongruent","Zerweck et al_2021_3_Duration_10",445.6273
"8675",119,"Incongruent","Zerweck et al_2021_3_Duration_10",526.5286
"8676",119,"Incongruent","Zerweck et al_2021_3_Duration_10",480.0935
"8677",119,"Incongruent","Zerweck et al_2021_3_Duration_10",442.9957
"8678",119,"Congruent","Zerweck et al_2021_3_Duration_10",415.7418
"8679",119,"Congruent","Zerweck et al_2021_3_Duration_10",492.7101
"8680",119,"Congruent","Zerweck et al_2021_3_Duration_10",596.3378
"8681",119,"Incongruent","Zerweck et al_2021_3_Duration_10",399.6225
"8682",119,"Congruent","Zerweck et al_2021_3_Duration_10",450.1998
"8683",119,"Incongruent","Zerweck et al_2021_3_Duration_10",492.9848
"8684",119,"Incongruent","Zerweck et al_2021_3_Duration_10",510.1522
"8685",119,"Congruent","Zerweck et al_2021_3_Duration_10",508.4481
"8686",119,"Congruent","Zerweck et al_2021_3_Duration_10",556.2299
"8687",119,"Incongruent","Zerweck et al_2021_3_Duration_10",466.0143
"8688",119,"Congruent","Zerweck et al_2021_3_Duration_10",446.9584
"8689",119,"Congruent","Zerweck et al_2021_3_Duration_10",562.7109
"8690",119,"Congruent","Zerweck et al_2021_3_Duration_10",383.8493
"8691",119,"Incongruent","Zerweck et al_2021_3_Duration_10",489.5744
"8692",119,"Congruent","Zerweck et al_2021_3_Duration_10",396.0788
"8693",119,"Congruent","Zerweck et al_2021_3_Duration_10",467.3198
"8694",119,"Incongruent","Zerweck et al_2021_3_Duration_10",515.6907
"8695",119,"Incongruent","Zerweck et al_2021_3_Duration_10",498.8505
"8696",119,"Incongruent","Zerweck et al_2021_3_Duration_10",459.3149
"8697",119,"Incongruent","Zerweck et al_2021_3_Duration_10",451.6226
"8698",119,"Incongruent","Zerweck et al_2021_3_Duration_10",495.7823
"8699",119,"Incongruent","Zerweck et al_2021_3_Duration_10",471.5194
"8700",119,"Incongruent","Zerweck et al_2021_3_Duration_10",468.2329
"8701",119,"Incongruent","Zerweck et al_2021_3_Duration_10",474.5198
"8702",119,"Congruent","Zerweck et al_2021_3_Duration_10",557.1104
"8703",119,"Incongruent","Zerweck et al_2021_3_Duration_10",446.6175
"8704",119,"Congruent","Zerweck et al_2021_3_Duration_10",401.6395
"8705",119,"Congruent","Zerweck et al_2021_3_Duration_10",451.5574
"8706",119,"Congruent","Zerweck et al_2021_3_Duration_10",403.7604
"8707",119,"Incongruent","Zerweck et al_2021_3_Duration_10",396.3446
"8708",119,"Congruent","Zerweck et al_2021_3_Duration_10",474.0893
"8709",119,"Incongruent","Zerweck et al_2021_3_Duration_10",417.6799
"8710",119,"Incongruent","Zerweck et al_2021_3_Duration_10",459.9533
"8711",119,"Incongruent","Zerweck et al_2021_3_Duration_10",446.9896
"8712",119,"Congruent","Zerweck et al_2021_3_Duration_10",657.0522
"8713",119,"Congruent","Zerweck et al_2021_3_Duration_10",362.3257
"8714",119,"Congruent","Zerweck et al_2021_3_Duration_10",400.0306
"8715",119,"Incongruent","Zerweck et al_2021_3_Duration_10",404.8928
"8716",119,"Congruent","Zerweck et al_2021_3_Duration_10",406.2404
"8717",119,"Incongruent","Zerweck et al_2021_3_Duration_10",380.979
"8718",119,"Congruent","Zerweck et al_2021_3_Duration_10",484.0107
