idv,iv,dv,exp
4003,cong,0.30552,Noel et al_2020_V
4003,cong,0.30273,Noel et al_2020_V
4003,cong,0.31465,Noel et al_2020_V
4003,cong,0.3218,Noel et al_2020_A
4003,incong,0.3501,Noel et al_2020_A
4003,cong,0.32641,Noel et al_2020_V
4003,incong,0.30883,Noel et al_2020_A
4003,cong,0.31113,Noel et al_2020_V
4003,cong,0.26405,Noel et al_2020_V
4003,incong,0.30583,Noel et al_2020_A
4003,cong,0.37538,Noel et al_2020_A
4003,cong,0.3028,Noel et al_2020_V
4003,cong,0.26306,Noel et al_2020_AV
4003,cong,0.31703,Noel et al_2020_AV
4003,cong,0.35812,Noel et al_2020_A
4003,cong,0.32111,Noel et al_2020_V
4003,cong,0.27163,Noel et al_2020_A
4003,cong,0.35196,Noel et al_2020_A
4003,cong,0.31355,Noel et al_2020_V
4003,cong,0.37159,Noel et al_2020_A
4003,cong,0.34271,Noel et al_2020_A
4003,cong,0.34042,Noel et al_2020_A
4003,incong,0.29326,Noel et al_2020_V
4003,cong,0.28574,Noel et al_2020_AV
4003,cong,0.33054,Noel et al_2020_V
4003,cong,0.30605,Noel et al_2020_V
4003,cong,0.5026,Noel et al_2020_AV
4003,cong,0.29512,Noel et al_2020_A
4003,cong,0.37829,Noel et al_2020_V
4003,incong,0.37404,Noel et al_2020_V
4003,cong,0.29366,Noel et al_2020_A
4003,cong,0.3087,Noel et al_2020_AV
4003,incong,0.4616,Noel et al_2020_V
4003,cong,0.32062,Noel et al_2020_A
4003,cong,0.26795,Noel et al_2020_AV
4003,incong,0.3569,Noel et al_2020_AV
4003,cong,0.30147,Noel et al_2020_V
4003,cong,0.26362,Noel et al_2020_V
4003,incong,0.27247,Noel et al_2020_A
4003,cong,0.34526,Noel et al_2020_AV
4003,cong,0.28856,Noel et al_2020_V
4003,incong,0.3396,Noel et al_2020_V
4003,cong,0.28091,Noel et al_2020_A
4003,incong,0.29699,Noel et al_2020_AV
4003,cong,0.4172,Noel et al_2020_A
4003,cong,0.30089,Noel et al_2020_A
4003,cong,0.30137,Noel et al_2020_AV
4003,incong,0.32885,Noel et al_2020_V
4003,incong,0.32358,Noel et al_2020_AV
4003,cong,0.27713,Noel et al_2020_A
4003,cong,0.32219,Noel et al_2020_A
4003,cong,0.34279,Noel et al_2020_AV
4003,cong,0.29356,Noel et al_2020_V
4003,incong,0.27867,Noel et al_2020_A
4003,cong,0.34177,Noel et al_2020_A
4003,cong,0.31418,Noel et al_2020_V
4003,cong,0.28385,Noel et al_2020_V
4003,cong,0.2772,Noel et al_2020_A
4003,incong,0.3083,Noel et al_2020_V
4003,cong,0.29246,Noel et al_2020_V
4003,cong,0.2995,Noel et al_2020_V
4003,incong,0.33323,Noel et al_2020_A
4003,incong,0.33818,Noel et al_2020_A
4003,incong,0.34782,Noel et al_2020_AV
4003,cong,0.29442,Noel et al_2020_V
4003,cong,0.29934,Noel et al_2020_A
4003,cong,0.3647,Noel et al_2020_A
4003,cong,0.28806,Noel et al_2020_A
4003,incong,0.26964,Noel et al_2020_A
4003,cong,0.26604,Noel et al_2020_V
4003,incong,0.33918,Noel et al_2020_V
4003,cong,0.31214,Noel et al_2020_A
4003,incong,0.31011,Noel et al_2020_V
4003,cong,0.33888,Noel et al_2020_A
4003,cong,0.30914,Noel et al_2020_V
4003,cong,0.27122,Noel et al_2020_V
4003,cong,0.32893,Noel et al_2020_A
4003,cong,0.28586,Noel et al_2020_A
4003,cong,0.33809,Noel et al_2020_A
4003,incong,0.31171,Noel et al_2020_AV
4003,cong,0.33722,Noel et al_2020_AV
4003,cong,0.33267,Noel et al_2020_V
4003,cong,0.34021,Noel et al_2020_AV
4003,cong,0.31844,Noel et al_2020_A
4003,cong,0.26564,Noel et al_2020_A
4003,incong,0.3974,Noel et al_2020_A
4003,cong,0.3306,Noel et al_2020_A
4003,cong,0.31397,Noel et al_2020_V
4003,cong,0.31017,Noel et al_2020_A
4003,cong,0.29537,Noel et al_2020_AV
4003,cong,0.33413,Noel et al_2020_V
4003,cong,0.36791,Noel et al_2020_A
4003,cong,0.28924,Noel et al_2020_AV
4003,cong,0.36014,Noel et al_2020_A
4003,incong,0.28987,Noel et al_2020_A
4003,cong,0.27702,Noel et al_2020_V
4003,cong,0.33466,Noel et al_2020_AV
4003,incong,0.34465,Noel et al_2020_V
4003,cong,0.31987,Noel et al_2020_A
4003,incong,0.28426,Noel et al_2020_AV
4003,cong,0.31358,Noel et al_2020_AV
4003,cong,0.36124,Noel et al_2020_V
4003,cong,0.28973,Noel et al_2020_A
4003,cong,0.31645,Noel et al_2020_A
4003,cong,0.28679,Noel et al_2020_A
4003,cong,0.28678,Noel et al_2020_V
4003,cong,0.2757,Noel et al_2020_V
4003,cong,0.29333,Noel et al_2020_A
4003,cong,0.33527,Noel et al_2020_A
4003,cong,0.4447,Noel et al_2020_A
4003,incong,0.29931,Noel et al_2020_A
4003,cong,0.30759,Noel et al_2020_A
4003,incong,0.3946,Noel et al_2020_AV
4003,cong,0.29356,Noel et al_2020_V
4003,cong,0.34839,Noel et al_2020_AV
4003,cong,0.28144,Noel et al_2020_AV
4003,cong,0.33378,Noel et al_2020_AV
4003,incong,0.29939,Noel et al_2020_A
4003,incong,0.30795,Noel et al_2020_V
4003,cong,0.27297,Noel et al_2020_AV
4003,cong,0.34898,Noel et al_2020_A
4003,incong,0.33139,Noel et al_2020_V
4003,cong,0.27207,Noel et al_2020_A
4003,cong,0.4293,Noel et al_2020_V
4003,cong,0.32491,Noel et al_2020_V
4003,cong,0.33758,Noel et al_2020_V
4003,cong,0.28938,Noel et al_2020_V
4003,cong,0.36978,Noel et al_2020_V
4003,cong,0.31175,Noel et al_2020_A
4003,cong,0.32304,Noel et al_2020_A
4003,cong,0.36995,Noel et al_2020_A
4003,cong,0.31044,Noel et al_2020_A
4003,cong,0.37449,Noel et al_2020_A
4003,cong,0.32898,Noel et al_2020_A
4003,cong,0.34786,Noel et al_2020_V
4003,cong,0.28484,Noel et al_2020_AV
4003,cong,0.32817,Noel et al_2020_A
4003,incong,0.34604,Noel et al_2020_AV
4003,cong,0.26388,Noel et al_2020_V
4003,incong,0.33609,Noel et al_2020_A
4003,cong,0.33225,Noel et al_2020_A
4003,cong,0.2711,Noel et al_2020_A
4003,cong,0.33392,Noel et al_2020_V
4003,incong,0.29688,Noel et al_2020_A
4003,cong,0.28834,Noel et al_2020_AV
4003,cong,0.32719,Noel et al_2020_A
4003,cong,0.31772,Noel et al_2020_AV
4003,cong,0.3152,Noel et al_2020_A
4003,incong,0.28747,Noel et al_2020_A
4003,incong,0.4423,Noel et al_2020_AV
4003,cong,0.31477,Noel et al_2020_AV
4003,incong,0.34251,Noel et al_2020_V
4003,cong,0.28194,Noel et al_2020_V
4003,cong,0.30835,Noel et al_2020_A
4003,cong,0.36662,Noel et al_2020_V
4003,cong,0.34455,Noel et al_2020_V
4003,cong,0.26994,Noel et al_2020_A
4003,cong,0.26656,Noel et al_2020_AV
4003,incong,0.30627,Noel et al_2020_V
4003,cong,0.32759,Noel et al_2020_A
4003,cong,0.34354,Noel et al_2020_V
4003,cong,0.32576,Noel et al_2020_A
4003,cong,0.30358,Noel et al_2020_V
4003,cong,0.34341,Noel et al_2020_V
4003,cong,0.31288,Noel et al_2020_A
4003,cong,0.30045,Noel et al_2020_V
4003,cong,0.35404,Noel et al_2020_V
4003,cong,0.27685,Noel et al_2020_V
4003,cong,0.3002,Noel et al_2020_A
4003,incong,0.31452,Noel et al_2020_AV
4004,cong,0.4075,Noel et al_2020_V
4004,cong,0.36159,Noel et al_2020_V
4004,cong,0.4242,Noel et al_2020_V
4004,cong,0.4013,Noel et al_2020_V
4004,cong,0.38906,Noel et al_2020_A
4004,incong,0.4817,Noel et al_2020_A
4004,cong,0.5217,Noel et al_2020_A
4004,cong,0.6157,Noel et al_2020_V
4004,cong,0.5571,Noel et al_2020_AV
4004,cong,0.5923,Noel et al_2020_V
4004,cong,0.4426,Noel et al_2020_V
4004,incong,0.35287,Noel et al_2020_A
4004,cong,0.4054,Noel et al_2020_V
4004,cong,0.36755,Noel et al_2020_A
4004,cong,0.4329,Noel et al_2020_V
4004,cong,0.38528,Noel et al_2020_V
4004,cong,0.37564,Noel et al_2020_AV
4004,cong,0.4336,Noel et al_2020_A
4004,incong,0.5693,Noel et al_2020_A
4004,cong,0.4985,Noel et al_2020_V
4004,cong,0.431,Noel et al_2020_AV
4004,cong,0.5046,Noel et al_2020_V
4004,cong,0.3743,Noel et al_2020_AV
4004,incong,0.4564,Noel et al_2020_V
4004,cong,0.5204,Noel et al_2020_V
4004,cong,0.4113,Noel et al_2020_A
4004,incong,0.4059,Noel et al_2020_V
4004,cong,0.5637,Noel et al_2020_A
4004,cong,0.35076,Noel et al_2020_V
4004,cong,0.5337,Noel et al_2020_A
4004,cong,0.6028,Noel et al_2020_V
4004,cong,0.4349,Noel et al_2020_AV
4004,incong,0.4936,Noel et al_2020_A
4004,cong,0.38545,Noel et al_2020_V
4004,cong,0.37353,Noel et al_2020_V
4004,cong,0.4094,Noel et al_2020_V
4004,cong,0.2999,Noel et al_2020_A
4004,cong,0.3904,Noel et al_2020_A
4004,cong,0.5139,Noel et al_2020_A
4004,cong,0.547,Noel et al_2020_A
4004,cong,0.4892,Noel et al_2020_A
4004,cong,0.5083,Noel et al_2020_V
4004,cong,0.3131,Noel et al_2020_A
4004,cong,0.34003,Noel et al_2020_AV
4004,incong,0.4171,Noel et al_2020_V
4004,cong,0.36721,Noel et al_2020_V
4004,cong,0.37057,Noel et al_2020_V
4004,cong,0.465,Noel et al_2020_V
4004,cong,0.32102,Noel et al_2020_V
4004,cong,0.3938,Noel et al_2020_V
4004,cong,0.3696,Noel et al_2020_V
4004,cong,0.38303,Noel et al_2020_A
4004,incong,0.38758,Noel et al_2020_V
4004,cong,0.35377,Noel et al_2020_V
4004,cong,0.35785,Noel et al_2020_V
4004,cong,0.30442,Noel et al_2020_A
4004,incong,0.35381,Noel et al_2020_V
4004,cong,0.30723,Noel et al_2020_AV
4004,cong,0.36861,Noel et al_2020_V
4004,cong,0.4004,Noel et al_2020_V
4004,cong,0.38521,Noel et al_2020_V
4004,cong,0.24826,Noel et al_2020_A
4004,cong,0.29756,Noel et al_2020_A
4004,cong,0.26023,Noel et al_2020_A
4004,cong,0.30695,Noel et al_2020_A
4004,cong,0.34727,Noel et al_2020_AV
4004,cong,0.5727,Noel et al_2020_A
4004,cong,0.3977,Noel et al_2020_V
4004,cong,0.33004,Noel et al_2020_A
4004,incong,0.34944,Noel et al_2020_A
4004,cong,0.3931,Noel et al_2020_V
4004,incong,0.6361,Noel et al_2020_A
4004,cong,0.3257,Noel et al_2020_A
4004,cong,0.32857,Noel et al_2020_V
4004,cong,0.4482,Noel et al_2020_A
4004,incong,0.4377,Noel et al_2020_V
4004,cong,0.32823,Noel et al_2020_AV
4004,cong,0.25177,Noel et al_2020_A
4004,cong,0.35792,Noel et al_2020_V
4004,cong,0.2661,Noel et al_2020_A
4004,cong,0.4057,Noel et al_2020_V
4004,cong,0.35278,Noel et al_2020_V
4004,cong,0.26584,Noel et al_2020_A
4004,cong,0.2481,Noel et al_2020_A
4004,cong,0.28669,Noel et al_2020_A
4004,cong,0.4024,Noel et al_2020_V
4004,incong,0.31686,Noel et al_2020_A
4004,cong,0.34126,Noel et al_2020_A
4004,cong,0.37142,Noel et al_2020_V
4004,cong,0.35487,Noel et al_2020_V
4004,cong,0.4238,Noel et al_2020_V
4004,cong,0.32009,Noel et al_2020_V
4004,incong,0.30711,Noel et al_2020_A
4004,cong,0.31898,Noel et al_2020_A
4004,cong,0.31791,Noel et al_2020_AV
4004,cong,0.34414,Noel et al_2020_V
4004,cong,0.34933,Noel et al_2020_A
4004,cong,0.37101,Noel et al_2020_A
4004,cong,0.33432,Noel et al_2020_V
4004,cong,0.28383,Noel et al_2020_V
4004,cong,0.27854,Noel et al_2020_V
4004,cong,0.3416,Noel et al_2020_V
4004,cong,0.2379,Noel et al_2020_A
4004,cong,0.38916,Noel et al_2020_A
4004,cong,0.27344,Noel et al_2020_A
4004,cong,0.31483,Noel et al_2020_V
4004,cong,0.28897,Noel et al_2020_A
4004,cong,0.35951,Noel et al_2020_V
4004,cong,0.31818,Noel et al_2020_A
4004,cong,0.4262,Noel et al_2020_V
4004,cong,0.31846,Noel et al_2020_V
4004,cong,0.26608,Noel et al_2020_A
4004,incong,0.27019,Noel et al_2020_A
4004,cong,0.34751,Noel et al_2020_A
4004,cong,0.30868,Noel et al_2020_V
4004,cong,0.3522,Noel et al_2020_A
4004,incong,0.25534,Noel et al_2020_A
4004,incong,0.3968,Noel et al_2020_V
4004,cong,0.4273,Noel et al_2020_V
4004,cong,0.6402,Noel et al_2020_V
4004,cong,0.6233,Noel et al_2020_V
4004,cong,0.3996,Noel et al_2020_A
4004,cong,0.5626,Noel et al_2020_A
4004,cong,0.5773,Noel et al_2020_A
4004,cong,0.5244,Noel et al_2020_AV
4004,cong,0.32006,Noel et al_2020_A
4004,incong,0.399,Noel et al_2020_A
4004,cong,0.34699,Noel et al_2020_A
4004,incong,0.34631,Noel et al_2020_A
4004,cong,0.34968,Noel et al_2020_V
4004,cong,0.29611,Noel et al_2020_A
4004,cong,0.6019,Noel et al_2020_V
4004,cong,0.28457,Noel et al_2020_A
4004,cong,0.5591,Noel et al_2020_V
4004,cong,0.4264,Noel et al_2020_V
4004,incong,0.4265,Noel et al_2020_A
4004,cong,0.4007,Noel et al_2020_V
4004,cong,0.36931,Noel et al_2020_V
4004,cong,0.25417,Noel et al_2020_A
4004,cong,0.4344,Noel et al_2020_A
4004,cong,0.32406,Noel et al_2020_V
4004,cong,0.4023,Noel et al_2020_A
4004,cong,0.33427,Noel et al_2020_AV
4004,cong,0.32396,Noel et al_2020_V
4004,cong,0.438,Noel et al_2020_A
4004,cong,0.4265,Noel et al_2020_V
4004,cong,0.4956,Noel et al_2020_A
4004,cong,0.5854,Noel et al_2020_AV
4004,cong,0.32564,Noel et al_2020_A
4004,incong,0.539,Noel et al_2020_V
4004,cong,0.3607,Noel et al_2020_A
4004,incong,0.4774,Noel et al_2020_A
4004,cong,0.6092,Noel et al_2020_AV
4004,cong,0.37976,Noel et al_2020_V
4004,cong,0.35539,Noel et al_2020_AV
4004,cong,0.28581,Noel et al_2020_A
4004,incong,0.34983,Noel et al_2020_A
4004,incong,0.36469,Noel et al_2020_V
4004,cong,0.29959,Noel et al_2020_A
4004,cong,0.28686,Noel et al_2020_A
4004,cong,0.30344,Noel et al_2020_AV
4004,cong,0.32001,Noel et al_2020_A
4004,cong,0.34153,Noel et al_2020_AV
4004,cong,0.33136,Noel et al_2020_A
4004,cong,0.4696,Noel et al_2020_A
4004,cong,0.26812,Noel et al_2020_A
4004,cong,0.31327,Noel et al_2020_A
4004,cong,0.33128,Noel et al_2020_V
4004,cong,0.29199,Noel et al_2020_A
4004,cong,0.27106,Noel et al_2020_A
4004,cong,0.36421,Noel et al_2020_V
4004,incong,0.38635,Noel et al_2020_V
4004,cong,0.5668,Noel et al_2020_V
4004,cong,0.3906,Noel et al_2020_V
4004,cong,0.25375,Noel et al_2020_A
4004,incong,0.3563,Noel et al_2020_A
4004,cong,0.4633,Noel et al_2020_A
4004,incong,0.28716,Noel et al_2020_A
4004,cong,0.29922,Noel et al_2020_AV
4004,cong,0.32478,Noel et al_2020_V
4004,incong,0.3267,Noel et al_2020_AV
4004,cong,0.37822,Noel et al_2020_V
4004,cong,0.24587,Noel et al_2020_A
4004,cong,0.33968,Noel et al_2020_A
4004,cong,0.25361,Noel et al_2020_AV
4004,incong,0.33177,Noel et al_2020_V
4004,cong,0.396,Noel et al_2020_V
4004,incong,0.36197,Noel et al_2020_V
4004,cong,0.24219,Noel et al_2020_A
4004,cong,0.3327,Noel et al_2020_V
4004,cong,0.32997,Noel et al_2020_AV
4004,cong,0.30955,Noel et al_2020_V
4004,cong,0.33591,Noel et al_2020_V
4004,cong,0.33986,Noel et al_2020_AV
4004,cong,0.24461,Noel et al_2020_A
4004,cong,0.27379,Noel et al_2020_A
4004,cong,0.4415,Noel et al_2020_V
4004,incong,0.38478,Noel et al_2020_A
4004,incong,0.37531,Noel et al_2020_A
4004,cong,0.34784,Noel et al_2020_V
4004,cong,0.35503,Noel et al_2020_V
4004,cong,0.33227,Noel et al_2020_V
4004,incong,0.27956,Noel et al_2020_AV
4004,cong,0.38252,Noel et al_2020_A
4004,incong,0.3944,Noel et al_2020_A
4004,cong,0.37446,Noel et al_2020_A
4004,cong,0.29739,Noel et al_2020_A
4004,incong,0.34406,Noel et al_2020_AV
4004,incong,0.36269,Noel et al_2020_V
4004,cong,0.29969,Noel et al_2020_V
4004,cong,0.35144,Noel et al_2020_V
4004,cong,0.4084,Noel et al_2020_V
4004,cong,0.27743,Noel et al_2020_A
4004,cong,0.27757,Noel et al_2020_A
4004,cong,0.33889,Noel et al_2020_A
4004,cong,0.4042,Noel et al_2020_V
4004,cong,0.34045,Noel et al_2020_V
4004,incong,0.4345,Noel et al_2020_V
4004,cong,0.27373,Noel et al_2020_AV
4004,cong,0.29476,Noel et al_2020_AV
4004,cong,0.36728,Noel et al_2020_A
4004,cong,0.35868,Noel et al_2020_V
4004,cong,0.27582,Noel et al_2020_AV
4004,incong,0.34907,Noel et al_2020_A
4004,cong,0.30632,Noel et al_2020_AV
4004,cong,0.32827,Noel et al_2020_A
4004,cong,0.37973,Noel et al_2020_V
4004,cong,0.34864,Noel et al_2020_V
4004,cong,0.30912,Noel et al_2020_A
4004,cong,0.3993,Noel et al_2020_AV
4004,cong,0.37443,Noel et al_2020_V
4004,cong,0.33758,Noel et al_2020_V
4004,cong,0.31089,Noel et al_2020_V
4004,cong,0.30189,Noel et al_2020_A
4004,cong,0.29683,Noel et al_2020_V
4004,cong,0.34242,Noel et al_2020_AV
4004,incong,0.436,Noel et al_2020_AV
4004,cong,0.33099,Noel et al_2020_V
4004,cong,0.28788,Noel et al_2020_A
4004,incong,0.35216,Noel et al_2020_AV
4004,cong,0.31571,Noel et al_2020_V
4004,cong,0.38759,Noel et al_2020_V
4004,cong,0.25665,Noel et al_2020_A
4004,incong,0.35044,Noel et al_2020_V
4004,incong,0.31448,Noel et al_2020_V
4004,cong,0.28698,Noel et al_2020_V
4004,cong,0.28092,Noel et al_2020_A
4004,cong,0.34388,Noel et al_2020_V
4004,cong,0.30334,Noel et al_2020_V
4004,cong,0.31197,Noel et al_2020_AV
4004,incong,0.36104,Noel et al_2020_V
4004,cong,0.24194,Noel et al_2020_A
4004,cong,0.33324,Noel et al_2020_V
4004,cong,0.35293,Noel et al_2020_V
4004,cong,0.31125,Noel et al_2020_V
4004,cong,0.489,Noel et al_2020_V
4004,cong,0.35144,Noel et al_2020_AV
4004,cong,0.38648,Noel et al_2020_V
4004,cong,0.30932,Noel et al_2020_A
4004,incong,0.29532,Noel et al_2020_AV
4004,cong,0.4243,Noel et al_2020_V
4004,cong,0.29192,Noel et al_2020_AV
4004,incong,0.38759,Noel et al_2020_V
4004,cong,0.30375,Noel et al_2020_AV
4004,cong,0.33784,Noel et al_2020_V
4004,cong,0.3955,Noel et al_2020_A
4004,cong,0.2981,Noel et al_2020_A
4004,incong,0.34938,Noel et al_2020_A
4004,incong,0.25515,Noel et al_2020_A
4004,cong,0.4472,Noel et al_2020_V
4004,cong,0.35249,Noel et al_2020_V
4004,cong,0.31126,Noel et al_2020_A
4004,cong,0.3996,Noel et al_2020_V
4004,cong,0.38104,Noel et al_2020_V
4004,cong,0.32811,Noel et al_2020_V
4004,incong,0.32825,Noel et al_2020_V
4004,incong,0.36288,Noel et al_2020_A
4004,cong,0.3678,Noel et al_2020_V
4004,cong,0.3633,Noel et al_2020_V
4004,cong,0.4394,Noel et al_2020_V
4004,cong,0.27793,Noel et al_2020_AV
4004,cong,0.4882,Noel et al_2020_V
4004,incong,0.406,Noel et al_2020_A
4004,cong,0.30027,Noel et al_2020_V
4004,cong,0.3957,Noel et al_2020_V
4004,cong,0.28713,Noel et al_2020_V
4004,incong,0.34385,Noel et al_2020_AV
4004,cong,0.36335,Noel et al_2020_V
4004,incong,0.4726,Noel et al_2020_V
4004,incong,0.33781,Noel et al_2020_V
4004,cong,0.25571,Noel et al_2020_AV
4004,cong,0.36414,Noel et al_2020_V
4004,cong,0.35186,Noel et al_2020_V
4004,incong,0.35758,Noel et al_2020_A
4004,cong,0.29516,Noel et al_2020_A
4004,cong,0.30756,Noel et al_2020_A
4004,cong,0.28334,Noel et al_2020_A
4004,cong,0.33109,Noel et al_2020_A
4004,incong,0.36568,Noel et al_2020_A
4004,incong,0.5058,Noel et al_2020_V
4004,incong,0.35191,Noel et al_2020_AV
4004,cong,0.28464,Noel et al_2020_A
4004,incong,0.32108,Noel et al_2020_V
4004,cong,0.30268,Noel et al_2020_V
4004,cong,0.3925,Noel et al_2020_A
4004,cong,0.27628,Noel et al_2020_V
4004,cong,0.32966,Noel et al_2020_V
4004,cong,0.3988,Noel et al_2020_V
4004,cong,0.4026,Noel et al_2020_V
4004,cong,0.38857,Noel et al_2020_V
4004,incong,0.30804,Noel et al_2020_V
4004,cong,0.32436,Noel et al_2020_V
4004,cong,0.31695,Noel et al_2020_V
4004,cong,0.24693,Noel et al_2020_AV
4004,cong,0.30852,Noel et al_2020_V
4004,cong,0.33578,Noel et al_2020_V
4004,cong,0.2675,Noel et al_2020_AV
4004,cong,0.36447,Noel et al_2020_V
4004,incong,0.29792,Noel et al_2020_V
4004,cong,0.29184,Noel et al_2020_V
4004,cong,0.35734,Noel et al_2020_V
4004,cong,0.30029,Noel et al_2020_V
4004,cong,0.34106,Noel et al_2020_AV
4004,cong,0.25237,Noel et al_2020_A
4004,incong,0.3816,Noel et al_2020_V
4004,cong,0.35069,Noel et al_2020_V
4004,cong,0.30954,Noel et al_2020_A
4004,cong,0.24974,Noel et al_2020_A
4004,cong,0.38376,Noel et al_2020_V
4004,cong,0.33426,Noel et al_2020_V
4004,cong,0.4709,Noel et al_2020_V
4004,cong,0.29306,Noel et al_2020_V
4004,cong,0.4057,Noel et al_2020_V
4004,incong,0.32238,Noel et al_2020_AV
4004,cong,0.395,Noel et al_2020_V
4004,incong,0.33756,Noel et al_2020_V
4004,cong,0.29349,Noel et al_2020_A
4004,cong,0.31202,Noel et al_2020_A
4004,cong,0.31576,Noel et al_2020_A
4004,cong,0.37757,Noel et al_2020_V
4004,cong,0.36837,Noel et al_2020_V
4004,cong,0.37559,Noel et al_2020_AV
4004,cong,0.30026,Noel et al_2020_A
4004,cong,0.27484,Noel et al_2020_A
4004,cong,0.29397,Noel et al_2020_AV
4004,incong,0.32942,Noel et al_2020_AV
4004,cong,0.30536,Noel et al_2020_A
4004,cong,0.29496,Noel et al_2020_AV
4004,cong,0.37444,Noel et al_2020_V
4004,cong,0.30701,Noel et al_2020_A
4004,cong,0.32597,Noel et al_2020_A
4004,cong,0.33475,Noel et al_2020_V
4004,cong,0.35153,Noel et al_2020_V
4004,cong,0.29075,Noel et al_2020_A
4004,cong,0.29866,Noel et al_2020_V
4004,cong,0.4096,Noel et al_2020_AV
4004,cong,0.30729,Noel et al_2020_V
4004,cong,0.35947,Noel et al_2020_A
4004,cong,0.38812,Noel et al_2020_A
4004,incong,0.37484,Noel et al_2020_V
4004,cong,0.4183,Noel et al_2020_A
4004,cong,0.3927,Noel et al_2020_V
4004,incong,0.3614,Noel et al_2020_A
4004,incong,0.3598,Noel et al_2020_AV
4004,incong,0.35384,Noel et al_2020_A
4004,incong,0.36155,Noel et al_2020_V
4004,incong,0.33643,Noel et al_2020_V
4004,cong,0.26075,Noel et al_2020_V
4004,cong,0.395,Noel et al_2020_A
4004,cong,0.30156,Noel et al_2020_V
4004,cong,0.33,Noel et al_2020_AV
4004,incong,0.4752,Noel et al_2020_A
4004,incong,0.34875,Noel et al_2020_V
4004,cong,0.28472,Noel et al_2020_AV
4004,cong,0.25255,Noel et al_2020_V
4004,cong,0.35424,Noel et al_2020_A
4004,cong,0.3733,Noel et al_2020_V
4004,cong,0.33754,Noel et al_2020_A
4004,cong,0.28206,Noel et al_2020_V
4004,cong,0.28078,Noel et al_2020_A
4004,cong,0.24144,Noel et al_2020_AV
4004,cong,0.25716,Noel et al_2020_A
4004,incong,0.35543,Noel et al_2020_V
4004,cong,0.37967,Noel et al_2020_A
4004,cong,0.27381,Noel et al_2020_AV
4004,incong,0.31792,Noel et al_2020_A
4004,cong,0.4143,Noel et al_2020_V
4004,cong,0.32233,Noel et al_2020_A
4004,cong,0.36284,Noel et al_2020_AV
4004,cong,0.26137,Noel et al_2020_A
4004,cong,0.36378,Noel et al_2020_A
4004,cong,0.38566,Noel et al_2020_A
4004,cong,0.37102,Noel et al_2020_A
4004,cong,0.28594,Noel et al_2020_A
4004,cong,0.29967,Noel et al_2020_A
4004,cong,0.34944,Noel et al_2020_V
4004,cong,0.35236,Noel et al_2020_V
4004,cong,0.3904,Noel et al_2020_V
4004,cong,0.26493,Noel et al_2020_A
4004,cong,0.27219,Noel et al_2020_V
4004,cong,0.28517,Noel et al_2020_A
4004,incong,0.28647,Noel et al_2020_A
4004,cong,0.4222,Noel et al_2020_AV
4004,cong,0.32801,Noel et al_2020_V
4004,cong,0.28675,Noel et al_2020_AV
4004,cong,0.28037,Noel et al_2020_V
4004,cong,0.26847,Noel et al_2020_V
4004,cong,0.32769,Noel et al_2020_AV
4004,incong,0.34158,Noel et al_2020_AV
4004,incong,0.33931,Noel et al_2020_V
4004,cong,0.38591,Noel et al_2020_V
4004,cong,0.28732,Noel et al_2020_A
4004,cong,0.35293,Noel et al_2020_V
4004,incong,0.2443,Noel et al_2020_A
4004,cong,0.4077,Noel et al_2020_V
4004,cong,0.32368,Noel et al_2020_A
4004,cong,0.2709,Noel et al_2020_A
4004,cong,0.30364,Noel et al_2020_V
4004,cong,0.33973,Noel et al_2020_AV
4004,incong,0.3938,Noel et al_2020_V
4004,cong,0.28987,Noel et al_2020_V
4004,cong,0.25739,Noel et al_2020_A
4004,incong,0.3514,Noel et al_2020_V
4004,cong,0.37439,Noel et al_2020_V
4004,incong,0.32463,Noel et al_2020_AV
4004,cong,0.36698,Noel et al_2020_V
4004,cong,0.32291,Noel et al_2020_AV
4004,cong,0.33489,Noel et al_2020_A
4004,cong,0.28847,Noel et al_2020_V
4004,cong,0.30363,Noel et al_2020_A
4004,incong,0.33495,Noel et al_2020_V
4004,cong,0.3444,Noel et al_2020_V
4004,cong,0.25209,Noel et al_2020_AV
4004,cong,0.25834,Noel et al_2020_V
4004,cong,0.2385,Noel et al_2020_AV
4004,cong,0.29489,Noel et al_2020_A
4004,cong,0.34964,Noel et al_2020_V
4004,incong,0.36311,Noel et al_2020_V
4004,cong,0.29409,Noel et al_2020_A
4004,cong,0.35646,Noel et al_2020_V
4004,cong,0.27566,Noel et al_2020_A
4004,incong,0.34549,Noel et al_2020_AV
4004,incong,0.29706,Noel et al_2020_A
4004,cong,0.24384,Noel et al_2020_AV
4004,cong,0.34182,Noel et al_2020_V
4004,cong,0.29537,Noel et al_2020_A
4004,cong,0.4544,Noel et al_2020_V
4004,cong,0.30953,Noel et al_2020_A
4004,cong,0.28743,Noel et al_2020_A
4004,cong,0.31195,Noel et al_2020_AV
4004,cong,0.26248,Noel et al_2020_AV
4004,cong,0.32666,Noel et al_2020_A
4004,cong,0.31987,Noel et al_2020_A
4004,cong,0.27705,Noel et al_2020_A
4004,cong,0.3054,Noel et al_2020_A
4004,cong,0.37394,Noel et al_2020_AV
4004,incong,0.35805,Noel et al_2020_V
4004,incong,0.32089,Noel et al_2020_V
4004,cong,0.32921,Noel et al_2020_A
4004,cong,0.34995,Noel et al_2020_AV
4004,cong,0.36803,Noel et al_2020_AV
