"","idv","iv","dv","exp"
"165453","4004","incong",365.68,"Noel et al._2020_A"
"165691","4004","incong",505.8,"Noel et al._2020_V"
"165723","4004","incong",351.91,"Noel et al._2020_AV"
"165794","4004","cong",284.64,"Noel et al._2020_A"
"165863","4004","incong",321.08,"Noel et al._2020_V"
"165873","4004","cong",302.68,"Noel et al._2020_V"
"165911","4004","cong",392.5,"Noel et al._2020_A"
"166042","4004","cong",276.28,"Noel et al._2020_V"
"166173","4004","cong",329.66,"Noel et al._2020_V"
"166192","4004","cong",398.8,"Noel et al._2020_V"
"166312","4004","cong",402.6,"Noel et al._2020_V"
"166342","4004","cong",388.57,"Noel et al._2020_V"
"166502","4004","incong",308.04,"Noel et al._2020_V"
"166602","4004","cong",324.36,"Noel et al._2020_V"
"166612","4004","cong",316.95,"Noel et al._2020_V"
"166754","4004","cong",246.93,"Noel et al._2020_AV"
"166774","4004","cong",308.52,"Noel et al._2020_V"
"166862","4004","cong",335.78,"Noel et al._2020_V"
"166993","4004","cong",267.5,"Noel et al._2020_AV"
"167072","4004","cong",364.47,"Noel et al._2020_V"
"167341","4004","incong",297.92,"Noel et al._2020_V"
"167561","4004","cong",291.84,"Noel et al._2020_V"
"167581","4004","cong",357.34,"Noel et al._2020_V"
"167743","4004","cong",300.29,"Noel et al._2020_V"
"167793","4004","cong",341.06,"Noel et al._2020_AV"
"167804","4004","cong",252.37,"Noel et al._2020_A"
"167892","4004","incong",381.6,"Noel et al._2020_V"
"167903","4004","cong",350.69,"Noel et al._2020_V"
"167912","4004","cong",309.54,"Noel et al._2020_A"
"167921","4004","cong",249.74,"Noel et al._2020_A"
"167932","4004","cong",383.76,"Noel et al._2020_V"
"168004","4004","cong",334.26,"Noel et al._2020_V"
"168063","4004","cong",470.9,"Noel et al._2020_V"
"168103","4004","cong",293.06,"Noel et al._2020_V"
"168131","4004","cong",405.7,"Noel et al._2020_V"
"168303","4004","incong",322.38,"Noel et al._2020_AV"
"168464","4004","cong",395,"Noel et al._2020_V"
"168472","4004","incong",337.56,"Noel et al._2020_V"
"168502","4004","cong",293.49,"Noel et al._2020_A"
"168751","4004","cong",312.02,"Noel et al._2020_A"
"168812","4004","cong",315.76,"Noel et al._2020_A"
"168893","4004","cong",377.57,"Noel et al._2020_V"
"168913","4004","cong",368.37,"Noel et al._2020_V"
"168972","4004","cong",375.59,"Noel et al._2020_AV"
"169101","4004","cong",300.26,"Noel et al._2020_A"
"169133","4004","cong",274.84,"Noel et al._2020_A"
"169271","4004","cong",293.97,"Noel et al._2020_AV"
"169313","4004","incong",329.42,"Noel et al._2020_AV"
"169353","4004","cong",305.36,"Noel et al._2020_A"
"169413","4004","cong",294.96,"Noel et al._2020_AV"
"169503","4004","cong",374.44,"Noel et al._2020_V"
"169732","4004","cong",307.01,"Noel et al._2020_A"
"169883","4004","cong",325.97,"Noel et al._2020_A"
"170031","4004","cong",334.75,"Noel et al._2020_V"
"170132","4004","cong",351.53,"Noel et al._2020_V"
"170612","4004","cong",290.75,"Noel et al._2020_A"
"170651","4004","cong",298.66,"Noel et al._2020_V"
"170813","4004","cong",409.6,"Noel et al._2020_AV"
"170874","4004","cong",307.29,"Noel et al._2020_V"
"170963","4004","cong",359.47,"Noel et al._2020_A"
"170982","4004","cong",388.12,"Noel et al._2020_A"
"170993","4004","incong",374.84,"Noel et al._2020_V"
"171011","4004","cong",418.3,"Noel et al._2020_A"
"171102","4004","cong",392.7,"Noel et al._2020_V"
"171161","4004","incong",361.4,"Noel et al._2020_A"
"171271","4004","incong",359.8,"Noel et al._2020_AV"
"171283","4004","incong",353.84,"Noel et al._2020_A"
"171422","4004","incong",361.55,"Noel et al._2020_V"
"171453","4004","incong",336.43,"Noel et al._2020_V"
"171462","4004","cong",260.75,"Noel et al._2020_V"
"171502","4004","cong",395,"Noel et al._2020_A"
"171572","4004","cong",301.56,"Noel et al._2020_V"
"171584","4004","cong",330,"Noel et al._2020_AV"
"171701","4004","incong",475.2,"Noel et al._2020_A"
"171731","4004","incong",348.75,"Noel et al._2020_V"
"171811","4004","cong",284.72,"Noel et al._2020_AV"
"171943","4004","cong",252.55,"Noel et al._2020_V"
"172003","4004","cong",354.24,"Noel et al._2020_A"
"17228","4004","cong",373.3,"Noel et al._2020_V"
"172293","4004","cong",337.54,"Noel et al._2020_A"
"172333","4004","cong",282.06,"Noel et al._2020_V"
"172454","4004","cong",280.78,"Noel et al._2020_A"
"172511","4004","cong",241.44,"Noel et al._2020_AV"
"172602","4004","cong",257.16,"Noel et al._2020_A"
"172623","4004","incong",355.43,"Noel et al._2020_V"
"172633","4004","cong",379.67,"Noel et al._2020_A"
"172663","4004","cong",273.81,"Noel et al._2020_AV"
"172782","4004","incong",317.92,"Noel et al._2020_A"
"172871","4004","cong",414.3,"Noel et al._2020_V"
"173262","4004","cong",322.33,"Noel et al._2020_A"
"173383","4004","cong",362.84,"Noel et al._2020_AV"
"173421","4004","cong",261.37,"Noel et al._2020_A"
"173472","4004","cong",363.78,"Noel et al._2020_A"
"173492","4004","cong",385.66,"Noel et al._2020_A"
"173682","4004","cong",371.02,"Noel et al._2020_A"
"173764","4004","cong",285.94,"Noel et al._2020_A"
"173823","4004","cong",299.67,"Noel et al._2020_A"
"173853","4004","cong",349.44,"Noel et al._2020_V"
"173872","4004","cong",352.36,"Noel et al._2020_V"
"173894","4004","cong",390.4,"Noel et al._2020_V"
"173903","4004","cong",264.93,"Noel et al._2020_A"
"173932","4004","cong",272.19,"Noel et al._2020_V"
"173943","4004","cong",285.17,"Noel et al._2020_A"
"173963","4004","incong",286.47,"Noel et al._2020_A"
"174012","4004","cong",422.2,"Noel et al._2020_AV"
"174023","4004","cong",328.01,"Noel et al._2020_V"
"17410","4004","cong",286.75,"Noel et al._2020_AV"
"174171","4004","cong",280.37,"Noel et al._2020_V"
"174183","4004","cong",268.47,"Noel et al._2020_V"
"174211","4004","cong",327.69,"Noel et al._2020_AV"
"174231","4004","incong",341.58,"Noel et al._2020_AV"
"174313","4004","incong",339.31,"Noel et al._2020_V"
"174382","4004","cong",385.91,"Noel et al._2020_V"
"174453","4004","cong",287.32,"Noel et al._2020_A"
"174463","4004","cong",352.93,"Noel et al._2020_V"
"174513","4004","incong",244.3,"Noel et al._2020_A"
"174803","4004","cong",407.7,"Noel et al._2020_V"
"174812","4004","cong",323.68,"Noel et al._2020_A"
"175041","4004","cong",270.9,"Noel et al._2020_A"
"175051","4004","cong",303.64,"Noel et al._2020_V"
"175171","4004","cong",339.73,"Noel et al._2020_AV"
"175252","4004","incong",393.8,"Noel et al._2020_V"
"175303","4004","cong",289.87,"Noel et al._2020_V"
"175331","4004","cong",257.39,"Noel et al._2020_A"
"175341","4004","incong",351.4,"Noel et al._2020_V"
"175361","4004","cong",374.39,"Noel et al._2020_V"
"175464","4004","incong",324.63,"Noel et al._2020_AV"
"175493","4004","cong",366.98,"Noel et al._2020_V"
"175542","4004","cong",322.91,"Noel et al._2020_AV"
"175721","4004","cong",334.89,"Noel et al._2020_A"
"175752","4004","cong",288.47,"Noel et al._2020_V"
"175772","4004","cong",303.63,"Noel et al._2020_A"
"175783","4004","incong",334.95,"Noel et al._2020_V"
"175851","4004","cong",344.4,"Noel et al._2020_V"
"175922","4004","cong",252.09,"Noel et al._2020_AV"
"175933","4004","cong",258.34,"Noel et al._2020_V"
"176074","4004","cong",238.5,"Noel et al._2020_AV"
"176151","4004","cong",294.89,"Noel et al._2020_A"
"176302","4004","cong",349.64,"Noel et al._2020_V"
"176311","4004","incong",363.11,"Noel et al._2020_V"
"176351","4004","cong",294.09,"Noel et al._2020_A"
"176373","4004","cong",356.46,"Noel et al._2020_V"
"176413","4004","cong",275.66,"Noel et al._2020_A"
"176454","4004","incong",345.49,"Noel et al._2020_AV"
"176462","4004","incong",297.06,"Noel et al._2020_A"
"176481","4004","cong",243.84,"Noel et al._2020_AV"
"176512","4004","cong",341.82,"Noel et al._2020_V"
"176652","4004","cong",295.37,"Noel et al._2020_A"
"176714","4004","cong",454.4,"Noel et al._2020_V"
"176722","4004","cong",309.53,"Noel et al._2020_A"
"176782","4004","cong",287.43,"Noel et al._2020_A"
"176884","4004","cong",311.95,"Noel et al._2020_AV"
"176972","4004","cong",262.48,"Noel et al._2020_AV"
"177003","4004","cong",326.66,"Noel et al._2020_A"
"177014","4004","cong",319.87,"Noel et al._2020_A"
"177051","4004","cong",277.05,"Noel et al._2020_A"
"177062","4004","cong",305.4,"Noel et al._2020_A"
"177152","4004","cong",373.94,"Noel et al._2020_AV"
"177214","4004","incong",358.05,"Noel et al._2020_V"
"177341","4004","incong",320.89,"Noel et al._2020_V"
"177353","4004","cong",329.21,"Noel et al._2020_A"
"177392","4004","cong",349.95,"Noel et al._2020_AV"
"177422","4004","cong",368.03,"Noel et al._2020_AV"
"177433","4004","cong",332.64,"Noel et al._2020_V"
"177441","4004","incong",273.8,"Noel et al._2020_AV"
"177473","4004","cong",308.39,"Noel et al._2020_V"
"177571","4004","cong",517.7,"Noel et al._2020_V"
"177616","4004","cong",454.1,"Noel et al._2020_V"
"177623","4004","cong",326.72,"Noel et al._2020_AV"
"177642","4004","cong",439.9,"Noel et al._2020_V"
"177652","4004","cong",437.6,"Noel et al._2020_A"
"177743","4004","cong",351.9,"Noel et al._2020_V"
"177873","4004","cong",442.4,"Noel et al._2020_V"
"177881","4004","cong",371.01,"Noel et al._2020_V"
"177915","4004","cong",312.81,"Noel et al._2020_V"
"177942","4004","cong",264.66,"Noel et al._2020_A"
"178092","4004","incong",339.31,"Noel et al._2020_A"
"178151","4004","cong",436.4,"Noel et al._2020_V"
"178162","4004","cong",378.12,"Noel et al._2020_V"
"178183","4004","cong",300.28,"Noel et al._2020_AV"
"178292","4004","incong",391.5,"Noel et al._2020_A"
"178322","4004","incong",284.71,"Noel et al._2020_AV"
"178422","4004","cong",529.4,"Noel et al._2020_AV"
"178461","4004","cong",442.5,"Noel et al._2020_V"
"178542","4004","cong",278.18,"Noel et al._2020_AV"
"178552","4004","cong",266.73,"Noel et al._2020_AV"
"178702","4004","cong",285.62,"Noel et al._2020_A"
"178853","4004","cong",304.21,"Noel et al._2020_V"
"178902","4004","cong",330.37,"Noel et al._2020_A"
"178933","4004","cong",258.53,"Noel et al._2020_AV"
"179002","4004","cong",545.3,"Noel et al._2020_V"
"179142","4004","cong",369.44,"Noel et al._2020_A"
"179213","4004","cong",291.94,"Noel et al._2020_A"
"179221","4004","cong",262.14,"Noel et al._2020_A"
"179232","4004","cong",325.66,"Noel et al._2020_V"
"179272","4004","incong",352.86,"Noel et al._2020_A"
"179303","4004","cong",351.32,"Noel et al._2020_A"
"179322","4004","cong",288.55,"Noel et al._2020_V"
"179341","4004","cong",262.89,"Noel et al._2020_A"
"179362","4004","cong",319.44,"Noel et al._2020_V"
"179392","4004","cong",308.36,"Noel et al._2020_V"
"179401","4004","cong",350.21,"Noel et al._2020_V"
"179413","4004","incong",294.54,"Noel et al._2020_V"
"179433","4004","cong",264.08,"Noel et al._2020_A"
"179453","4004","cong",311.98,"Noel et al._2020_V"
"179463","4004","cong",309.62,"Noel et al._2020_AV"
"179492","4004","cong",251.65,"Noel et al._2020_A"
"179523","4004","cong",289.72,"Noel et al._2020_A"
"179562","4004","incong",323.6,"Noel et al._2020_AV"
"179621","4004","cong",274.28,"Noel et al._2020_AV"
"179642","4004","cong",471.9,"Noel et al._2020_AV"
"179703","4004","cong",329.94,"Noel et al._2020_A"
"179743","4004","cong",410.6,"Noel et al._2020_V"
"179862","4004","incong",310.28,"Noel et al._2020_V"
"179953","4004","cong",350.26,"Noel et al._2020_AV"
"180022","4004","cong",371.63,"Noel et al._2020_V"
"180082","4004","cong",304.05,"Noel et al._2020_A"
"180101","4004","cong",303.26,"Noel et al._2020_A"
"180162","4004","cong",275.06,"Noel et al._2020_A"
"180172","4004","cong",340.04,"Noel et al._2020_V"
"180292","4004","cong",408.5,"Noel et al._2020_V"
"180333","4004","cong",271.03,"Noel et al._2020_A"
"180341","4004","cong",254.39,"Noel et al._2020_A"
"180412","4004","incong",509.3,"Noel et al._2020_V"
"180492","4004","cong",326.36,"Noel et al._2020_A"
"180522","4004","incong",547.3,"Noel et al._2020_A"
"180532","4004","cong",346.59,"Noel et al._2020_AV"
"180592","4004","incong",355.26,"Noel et al._2020_A"
"180622","4004","cong",294.54,"Noel et al._2020_A"
"180733","4004","cong",297.47,"Noel et al._2020_V"
"180943","4004","incong",273.84,"Noel et al._2020_A"
"180963","4004","cong",332.73,"Noel et al._2020_A"
"181052","4004","cong",295.62,"Noel et al._2020_V"
"181122","4004","cong",419.3,"Noel et al._2020_V"
"181393","4004","cong",313.15,"Noel et al._2020_AV"
"181421","4004","cong",409.1,"Noel et al._2020_A"
"181471","4004","cong",270.6,"Noel et al._2020_A"
"181573","4004","incong",376.15,"Noel et al._2020_V"
"181592","4004","cong",293.74,"Noel et al._2020_A"
"181614","4004","cong",315.3,"Noel et al._2020_V"
"181692","4004","cong",275.16,"Noel et al._2020_A"
"181741","4004","cong",250.89,"Noel et al._2020_A"
"181793","4004","cong",451.6,"Noel et al._2020_AV"
"181824","4004","cong",337.16,"Noel et al._2020_V"
"181853","4004","cong",338.93,"Noel et al._2020_V"
"181872","4004","incong",452.5,"Noel et al._2020_V"
"181881","4004","cong",307.17,"Noel et al._2020_V"
"181891","4004","cong",501.1,"Noel et al._2020_A"
"181913","4004","incong",401.4,"Noel et al._2020_A"
"181922","4004","cong",362.32,"Noel et al._2020_V"
"181932","4004","cong",317.68,"Noel et al._2020_A"
"182072","4004","cong",295.37,"Noel et al._2020_A"
"182132","4004","cong",378.12,"Noel et al._2020_A"
"182273","4004","incong",419.9,"Noel et al._2020_V"
"182343","4004","cong",348.64,"Noel et al._2020_V"
"182362","4004","cong",297.3,"Noel et al._2020_A"
"182381","4004","cong",364.19,"Noel et al._2020_A"
"182411","4004","cong",369.73,"Noel et al._2020_A"
"182441","4004","incong",320.25,"Noel et al._2020_V"
"182472","4004","cong",308.5,"Noel et al._2020_A"
"182482","4004","cong",300.14,"Noel et al._2020_V"
"182493","4004","cong",355.09,"Noel et al._2020_V"
"182515","4004","cong",291.71,"Noel et al._2020_V"
"182731","4004","cong",250.37,"Noel et al._2020_AV"
"182812","4004","incong",374.37,"Noel et al._2020_V"
"182841","4004","cong",283.61,"Noel et al._2020_AV"
"182852","4004","cong",325.29,"Noel et al._2020_A"
"182873","4004","cong",279.39,"Noel et al._2020_A"
"182883","4004","incong",275.43,"Noel et al._2020_AV"
"182912","4004","cong",341.66,"Noel et al._2020_A"
"182933","4004","cong",414.4,"Noel et al._2020_V"
"182942","4004","cong",358.47,"Noel et al._2020_V"
"183053","4004","incong",387.28,"Noel et al._2020_A"
"183072","4004","cong",340.39,"Noel et al._2020_A"
"183112","4004","incong",374.2,"Noel et al._2020_A"
"183201","4004","cong",531.1,"Noel et al._2020_V"
"183212","4004","incong",293.05,"Noel et al._2020_V"
"183291","4004","cong",259.34,"Noel et al._2020_A"
"183313","4004","incong",519.3,"Noel et al._2020_AV"
"183333","4004","cong",366.42,"Noel et al._2020_AV"
"183474","4004","cong",335.3,"Noel et al._2020_V"
"183563","4004","incong",322.48,"Noel et al._2020_A"
"183652","4004","incong",369.43,"Noel et al._2020_A"
"183712","4004","cong",265.2,"Noel et al._2020_A"
"183794","4004","cong",356.01,"Noel et al._2020_AV"
"183831","4004","cong",266.36,"Noel et al._2020_A"
"183892","4004","cong",278.98,"Noel et al._2020_A"
"183903","4004","incong",589.3,"Noel et al._2020_A"
"183952","4004","cong",357.46,"Noel et al._2020_V"
"184024","4004","cong",262.94,"Noel et al._2020_A"
"184123","4004","cong",285.72,"Noel et al._2020_AV"
"184133","4004","cong",559.6,"Noel et al._2020_A"
"184173","4004","incong",361.26,"Noel et al._2020_AV"
"184182","4004","incong",276.15,"Noel et al._2020_V"
"184204","4004","incong",323.07,"Noel et al._2020_V"
"184261","4004","cong",395.4,"Noel et al._2020_V"
"184271","4004","cong",322.71,"Noel et al._2020_V"
"184282","4004","cong",424.1,"Noel et al._2020_V"
"184313","4004","cong",261.28,"Noel et al._2020_A"
"184402","4004","cong",345.86,"Noel et al._2020_V"
"184413","4004","cong",351.6,"Noel et al._2020_AV"
"184421","4004","incong",292.77,"Noel et al._2020_A"
"184452","4004","cong",383.97,"Noel et al._2020_A"
"184492","4004","incong",476.2,"Noel et al._2020_AV"
"184502","4004","cong",409.7,"Noel et al._2020_AV"
"184512","4004","cong",256.01,"Noel et al._2020_A"
"184561","4004","cong",354.06,"Noel et al._2020_V"
"184671","4004","cong",368.46,"Noel et al._2020_V"
"184743","4004","cong",246.74,"Noel et al._2020_AV"
"184873","4004","cong",496.4,"Noel et al._2020_V"
"184983","4004","cong",266.44,"Noel et al._2020_V"
"185022","4004","incong",237.14,"Noel et al._2020_AV"
"185042","4004","cong",326.08,"Noel et al._2020_V"
"185054","4004","cong",265.38,"Noel et al._2020_A"
"185072","4004","cong",279.38,"Noel et al._2020_A"
"185092","4004","cong",302.52,"Noel et al._2020_A"
"185143","4004","cong",343.73,"Noel et al._2020_A"
"185154","4004","cong",286.93,"Noel et al._2020_V"
"185354","4004","cong",569.1,"Noel et al._2020_V"
"185412","4004","cong",314.05,"Noel et al._2020_A"
"185444","4004","incong",261.4,"Noel et al._2020_V"
"185482","4004","incong",310.9,"Noel et al._2020_A"
"185523","4004","cong",271.44,"Noel et al._2020_AV"
"185653","4004","cong",240.1,"Noel et al._2020_AV"
"185732","4004","cong",305.41,"Noel et al._2020_V"
"185823","4004","cong",322.47,"Noel et al._2020_AV"
"185933","4004","cong",348.95,"Noel et al._2020_A"
"186022","4004","incong",330.58,"Noel et al._2020_V"
"186041","4004","cong",368.19,"Noel et al._2020_V"
"186063","4004","cong",348.43,"Noel et al._2020_V"
"186081","4004","cong",307.94,"Noel et al._2020_A"
"186093","4004","cong",244.37,"Noel et al._2020_V"
"186191","4004","cong",407.8,"Noel et al._2020_A"
"186202","4004","cong",288.17,"Noel et al._2020_A"
"186212","4004","cong",308.75,"Noel et al._2020_V"
"186241","4004","incong",294.96,"Noel et al._2020_AV"
"186332","4004","cong",299.93,"Noel et al._2020_A"
"186364","4004","cong",315.78,"Noel et al._2020_AV"
"186373","4004","cong",287.67,"Noel et al._2020_AV"
"186382","4004","cong",415.4,"Noel et al._2020_V"
"186471","4004","incong",457.9,"Noel et al._2020_A"
"186501","4004","incong",337.82,"Noel et al._2020_V"
"186564","4004","cong",443.7,"Noel et al._2020_V"
"186642","4004","cong",294.85,"Noel et al._2020_A"
"186682","4004","incong",252.29,"Noel et al._2020_V"
"186703","4004","cong",349.59,"Noel et al._2020_AV"
"186713","4004","cong",457.9,"Noel et al._2020_A"
"186791","4004","cong",369.85,"Noel et al._2020_AV"
"186912","4004","incong",300.09,"Noel et al._2020_A"
"186962","4004","cong",309.21,"Noel et al._2020_AV"
"187061","4004","cong",298.12,"Noel et al._2020_V"
"187102","4004","incong",282.02,"Noel et al._2020_AV"
"187143","4004","cong",336.48,"Noel et al._2020_V"
"187163","4004","cong",373.28,"Noel et al._2020_A"
"187173","4004","cong",285.66,"Noel et al._2020_A"
"187181","4004","cong",332.89,"Noel et al._2020_V"
"187303","4004","cong",283.21,"Noel et al._2020_AV"
"187393","4004","cong",305.46,"Noel et al._2020_A"
"187403","4004","incong",283.39,"Noel et al._2020_V"
"187422","4004","cong",315.27,"Noel et al._2020_V"
"187451","4004","cong",381.65,"Noel et al._2020_V"
"187472","4004","cong",390.1,"Noel et al._2020_AV"
"187502","4004","incong",246.63,"Noel et al._2020_V"
"187514","4004","cong",253.34,"Noel et al._2020_AV"
"187544","4004","cong",249.75,"Noel et al._2020_A"
"187633","4004","cong",384.46,"Noel et al._2020_V"
"187671","4004","incong",346.92,"Noel et al._2020_A"
"187712","4004","cong",349.52,"Noel et al._2020_V"
"187752","4004","incong",365.02,"Noel et al._2020_A"
"187771","4004","cong",387.24,"Noel et al._2020_A"
"187792","4004","cong",298.6,"Noel et al._2020_V"
"187881","4004","incong",324.95,"Noel et al._2020_V"
"187893","4004","incong",376.34,"Noel et al._2020_A"
"187942","4004","incong",303.53,"Noel et al._2020_V"
"187952","4004","cong",278.11,"Noel et al._2020_AV"
"18800","4004","cong",242.52,"Noel et al._2020_A"
"188012","4004","cong",317.84,"Noel et al._2020_V"
"188192","4004","cong",258.84,"Noel et al._2020_V"
"188232","4004","cong",247.39,"Noel et al._2020_AV"
"188253","4004","cong",309.88,"Noel et al._2020_V"
"18827","4004","cong",256.4,"Noel et al._2020_A"
"188413","4004","cong",359.57,"Noel et al._2020_A"
"188452","4004","cong",302.05,"Noel et al._2020_A"
"188471","4004","incong",328.85,"Noel et al._2020_A"
"188481","4004","cong",357.89,"Noel et al._2020_A"
"188832","4004","cong",233.15,"Noel et al._2020_A"
"188844","4004","incong",264.5,"Noel et al._2020_V"
"188883","4004","cong",251.74,"Noel et al._2020_V"
"188891","4004","cong",269.77,"Noel et al._2020_A"
"188913","4004","cong",297.9,"Noel et al._2020_A"
"188924","4004","cong",293.73,"Noel et al._2020_A"
"189013","4004","cong",283.15,"Noel et al._2020_V"
"189084","4004","incong",276.3,"Noel et al._2020_A"
"189163","4004","cong",315.78,"Noel et al._2020_V"
"189371","4004","cong",289.47,"Noel et al._2020_V"
"189394","4004","cong",319.96,"Noel et al._2020_V"
"189431","4004","cong",324.83,"Noel et al._2020_V"
"189442","4004","cong",397.8,"Noel et al._2020_V"
"189543","4004","cong",265.66,"Noel et al._2020_A"
"189563","4004","cong",312.3,"Noel et al._2020_V"
"189582","4004","cong",364.76,"Noel et al._2020_A"
"189611","4004","cong",517.7,"Noel et al._2020_A"
"189632","4004","cong",271.96,"Noel et al._2020_V"
"189642","4004","cong",277.94,"Noel et al._2020_A"
"189663","4004","cong",263.84,"Noel et al._2020_A"
"189673","4004","cong",345.83,"Noel et al._2020_A"
"189681","4004","incong",257.46,"Noel et al._2020_A"
"189762","4004","cong",338.43,"Noel et al._2020_A"
"189783","4004","cong",398.8,"Noel et al._2020_A"
"189832","4004","incong",356.08,"Noel et al._2020_V"
"189863","4004","cong",285.3,"Noel et al._2020_V"
"189891","4004","incong",327.54,"Noel et al._2020_AV"
"189982","4004","cong",290.1,"Noel et al._2020_AV"
"190021","4004","cong",420.5,"Noel et al._2020_A"
"190044","4004","cong",269.15,"Noel et al._2020_A"
"190062","4004","incong",378.5,"Noel et al._2020_A"
"19008","4004","incong",256.43,"Noel et al._2020_A"
"190182","4004","incong",380.69,"Noel et al._2020_V"
"190242","4004","cong",302.37,"Noel et al._2020_V"
"190273","4004","cong",263.68,"Noel et al._2020_A"
"190294","4004","cong",557.8,"Noel et al._2020_V"
"190302","4004","cong",318.78,"Noel et al._2020_AV"
"190322","4004","cong",327.19,"Noel et al._2020_V"
"190333","4004","cong",333.91,"Noel et al._2020_AV"
"190352","4004","incong",271,"Noel et al._2020_V"
"190412","4004","incong",263.04,"Noel et al._2020_AV"
"190501","4004","incong",318.97,"Noel et al._2020_V"
"190602","4004","cong",357.6,"Noel et al._2020_A"
"190643","4004","cong",233.72,"Noel et al._2020_V"
"190693","4004","cong",313.84,"Noel et al._2020_V"
"190702","4004","cong",277.54,"Noel et al._2020_V"
"190812","4004","cong",313.69,"Noel et al._2020_A"
"190834","4004","cong",318.88,"Noel et al._2020_V"
"190842","4004","cong",241.57,"Noel et al._2020_A"
"190902","4004","cong",293.25,"Noel et al._2020_V"
"190914","4004","cong",306.23,"Noel et al._2020_AV"
"190982","4004","incong",272.4,"Noel et al._2020_V"
"190992","4004","cong",290.95,"Noel et al._2020_A"
"191023","4004","cong",274.19,"Noel et al._2020_V"
"191092","4004","cong",317.91,"Noel et al._2020_V"
"191103","4004","cong",320.15,"Noel et al._2020_V"
"191342","4004","cong",343.54,"Noel et al._2020_A"
"191402","4004","cong",357.57,"Noel et al._2020_A"
"191503","4004","incong",344.33,"Noel et al._2020_AV"
"191522","4004","cong",400.6,"Noel et al._2020_V"
"191593","4004","cong",291.61,"Noel et al._2020_AV"
"191601","4004","cong",267.9,"Noel et al._2020_A"
"191612","4004","incong",333.13,"Noel et al._2020_A"
"191742","4004","cong",368.66,"Noel et al._2020_V"
"191771","4004","cong",360.19,"Noel et al._2020_V"
"191863","4004","incong",290.8,"Noel et al._2020_V"
"191873","4004","incong",324.1,"Noel et al._2020_V"
"191922","4004","cong",386.24,"Noel et al._2020_AV"
"192015","4004","cong",358.77,"Noel et al._2020_V"
"192042","4004","cong",425.2,"Noel et al._2020_V"
"192114","4004","incong",276.36,"Noel et al._2020_AV"
"192142","4004","cong",315.54,"Noel et al._2020_AV"
"192162","4004","cong",343.21,"Noel et al._2020_A"
"192171","4004","cong",432.2,"Noel et al._2020_V"
"192213","4004","cong",466.6,"Noel et al._2020_V"
"192283","4004","cong",244.47,"Noel et al._2020_A"
"192351","4004","cong",526.6,"Noel et al._2020_A"
"192463","4004","cong",351.77,"Noel et al._2020_AV"
"192571","4004","cong",328.31,"Noel et al._2020_A"
"192672","4004","cong",261.23,"Noel et al._2020_A"
"192742","4004","incong",320.5,"Noel et al._2020_V"
"192812","4004","cong",502.3,"Noel et al._2020_AV"
"192832","4004","cong",361.5,"Noel et al._2020_AV"
"192933","4004","incong",510.3,"Noel et al._2020_A"
"192972","4004","cong",343.69,"Noel et al._2020_A"
"192992","4004","cong",310.79,"Noel et al._2020_V"
"193062","4004","cong",329.22,"Noel et al._2020_V"
"193153","4004","cong",406.7,"Noel et al._2020_A"
"193272","4004","cong",312.65,"Noel et al._2020_A"
"193292","4004","cong",245.91,"Noel et al._2020_AV"
"193323","4004","incong",300.38,"Noel et al._2020_AV"
"193343","4004","cong",341.35,"Noel et al._2020_A"
"193453","4004","cong",319.64,"Noel et al._2020_V"
"193462","4004","cong",463.7,"Noel et al._2020_AV"
"193512","4004","cong",355.59,"Noel et al._2020_V"
"19352","4004","incong",370.85,"Noel et al._2020_V"
"193542","4004","cong",324.83,"Noel et al._2020_V"
"193593","4004","cong",322.03,"Noel et al._2020_V"
"193744","4004","cong",271.65,"Noel et al._2020_A"
"193751","4004","incong",321.96,"Noel et al._2020_A"
"193764","4004","cong",301.12,"Noel et al._2020_A"
"193814","4004","incong",633.8,"Noel et al._2020_V"
"193862","4004","cong",264.13,"Noel et al._2020_A"
"193872","4004","cong",372.47,"Noel et al._2020_AV"
"193883","4004","cong",279.36,"Noel et al._2020_A"
"193893","4004","cong",338.68,"Noel et al._2020_A"
"194022","4004","cong",325.23,"Noel et al._2020_V"
"194061","4004","cong",298.46,"Noel et al._2020_V"
"194162","4004","cong",329.24,"Noel et al._2020_V"
"194304","4004","cong",248.85,"Noel et al._2020_V"
"194312","4004","cong",239.64,"Noel et al._2020_AV"
"194383","4004","cong",254.38,"Noel et al._2020_A"
"19440","4004","cong",343.2,"Noel et al._2020_AV"
"194423","4004","incong",278.15,"Noel et al._2020_V"
"194453","4004","incong",539.3,"Noel et al._2020_V"
"194483","4004","cong",309.33,"Noel et al._2020_A"
"194522","4004","cong",301.46,"Noel et al._2020_A"
"194544","4004","cong",342.34,"Noel et al._2020_A"
"194613","4004","incong",327.31,"Noel et al._2020_A"
"194642","4004","incong",280.92,"Noel et al._2020_A"
"194671","4004","cong",291.05,"Noel et al._2020_V"
"194692","4004","cong",395.7,"Noel et al._2020_A"
"194722","4004","cong",469.6,"Noel et al._2020_V"
"194733","4004","cong",291.91,"Noel et al._2020_A"
"194743","4004","cong",311.48,"Noel et al._2020_A"
"195041","4004","cong",314.54,"Noel et al._2020_V"
"195054","4004","incong",339.05,"Noel et al._2020_A"
"195104","4004","cong",322.63,"Noel et al._2020_A"
"195122","4004","cong",316.29,"Noel et al._2020_V"
