"Subject" "TrialNr" "Arrow" "ArrowTask.CRESP" "ArrowTask.RESP" "ArrowTask.ACC" "ArrowTask.RT" "Target" "Distractor" "Task" "TypeOfRelation" "Relatedness" "Word" "WordColor" "Picture" "PictureColor" "VoiceTask.RT" "WordError" "SpeechError" "IncorrectTrigger" "AnyError"
18 141 "left" 1 1 1 122 "trompet" "cello" "word" "semantic" "related" "trompet" "green" "cello_red.bmp" "red" 806.3 0 0 0 0
18 142 "right" 2 2 1 252 "zwemvlies" "banaan" "pic" "semantic" "unrelated" "banaan" "red" "zwemvlies_green.bmp" "green" 913.3 0 0 0 0
18 143 "left" 1 1 1 476 "toren" "totem" "pic" "phonological" "related" "totem" "red" "toren_green.bmp" "green" 866.3 0 0 0 0
18 144 "right" 2 2 1 425 "fabriek" "kanon" "pic" "semantic" "unrelated" "kanon" "red" "fabriek_green.bmp" "green" 933.3 0 0 0 0
18 145 "right" 2 2 1 130 "schildpad" "vliegtuig" "word" "semantic" "unrelated" "schildpad" "green" "vliegtuig_red.bmp" "red" 907.3 0 0 0 0
18 146 "left" 1 1 1 291 "circus" "cirkel" "pic" "phonological" "related" "cirkel" "red" "circus_green.bmp" "green" 1077.3 0 0 0 0
18 147 "left" 1 1 1 344 "banaan" "appel" "pic" "semantic" "related" "appel" "red" "banaan_green.bmp" "green" 908.3 0 0 0 0
18 148 "left" 1 1 1 99 "kogel" "koning" "word" "phonological" "related" "kogel" "green" "koning_red.bmp" "red" 752.3 0 0 0 0
18 149 "left" 1 1 1 283 "lepel" "kano" "pic" "phonological" "unrelated" "kano" "red" "lepel_green.bmp" "green" 802.3 0 0 0 0
18 150 "left" 1 1 1 143 "rugzak" "rugby" "word" "phonological" "related" "rugzak" "green" "rugby_red.bmp" "red" 886.3 0 0 0 0
18 151 "left" 1 1 1 33 "taco" "zegel" "word" "phonological" "unrelated" "taco" "green" "zegel_red.bmp" "red" 875.3 0 0 0 0
18 152 "right" 2 1 0 184 "potlood" "cello" "pic" "semantic" "unrelated" "cello" "red" "potlood_green.bmp" "green" 1109.3 0 0 0 0
18 153 "right" 2 2 1 204 "tafel" "taco" "pic" "phonological" "related" "taco" "red" "tafel_green.bmp" "green" 1512.3 0 0 0 0
18 154 "right" 2 2 1 53 "hamer" "zetel" "word" "semantic" "unrelated" "hamer" "green" "zetel_red.bmp" "red" 874.3 0 0 0 0
18 155 "right" 2 2 1 228 "kogel" "rugzak" "word" "phonological" "unrelated" "kogel" "green" "rugzak_red.bmp" "red" 828.3 0 0 0 0
18 156 "right" 2 2 1 22 "zebra" "tafel" "word" "phonological" "unrelated" "zebra" "green" "tafel_red.bmp" "red" 882.3 0 0 0 0
18 157 "right" 2 2 1 56 "fabriek" "molen" "pic" "semantic" "related" "molen" "red" "fabriek_green.bmp" "green" 1056.3 0 0 0 0
18 158 "right" 2 2 1 414 "beitel" "hamer" "pic" "semantic" "related" "hamer" "red" "beitel_green.bmp" "green" 869.3 0 0 0 0
18 159 "right" 2 2 1 1401 "rugby" "koning" "word" "phonological" "unrelated" "rugby" "green" "koning_red.bmp" "red" 1026.3 0 0 0 0
18 160 "left" 1 1 1 745 "waaier" "wapen" "pic" "phonological" "related" "wapen" "red" "waaier_green.bmp" "green" 1098.3 0 0 0 0
19 1 "right" 2 2 1 1023 "wapen" "waaier" "word" "phonological" "related" "wapen" "green" "waaier_red.bmp" "red" 1566.3 0 0 0 0
19 2 "right" 2 2 1 1374 "zebra" "tafel" "pic" "phonological" "unrelated" "tafel" "red" "zebra_green.bmp" "green" 1523.3 0 0 0 0
19 3 "right" 2 2 1 576 "sandaal" "appel" "pic" "semantic" "unrelated" "appel" "red" "sandaal_green.bmp" "green" 2098.3 0 0 0 0
19 4 "right" 2 2 1 1184 "koning" "rugby" "word" "phonological" "unrelated" "koning" "green" "rugby_red.bmp" "red" 1373.3 0 0 0 0
19 5 "right" 2 2 1 811 "zegel" "taco" "pic" "phonological" "unrelated" "taco" "red" "zegel_green.bmp" "green" 1416.3 0 0 0 0
19 6 "left" 1 1 1 636 "lepel" "kano" "pic" "phonological" "unrelated" "kano" "red" "lepel_green.bmp" "green" 1931.3 0 0 0 0
19 7 "right" 2 2 1 282 "pistool" "kanon" "word" "semantic" "related" "pistool" "green" "kanon_red.bmp" "red" 1633.3 0 0 0 0
19 8 "right" 2 2 1 352 "cirkel" "circus" "word" "phonological" "related" "cirkel" "green" "circus_red.bmp" "red" 995.3 0 0 0 0
19 9 "right" 2 2 1 407 "hamer" "zetel" "pic" "semantic" "unrelated" "zetel" "red" "hamer_green.bmp" "green" 2096.3 0 0 0 0
19 10 "right" 2 2 1 1178 "molen" "fabriek" "word" "semantic" "related" "molen" "green" "fabriek_red.bmp" "red" 1446.3 0 0 0 0
19 11 "right" 2 2 1 419 "kano" "kabel" "word" "phonological" "related" "kano" "green" "kabel_red.bmp" "red" 1059.3 0 0 0 0
19 12 "left" 1 1 1 565 "cirkel" "circus" "pic" "phonological" "related" "circus" "red" "cirkel_green.bmp" "green" 1468.3 0 0 0 0
19 13 "left" 1 1 1 455 "zetel" "bureau" "word" "semantic" "related" "zetel" "green" "bureau_red.bmp" "red" 1056.3 0 0 0 0
19 14 "left" 1 1 1 46 "vliegtuig" "auto" "pic" "semantic" "related" "auto" "red" "vliegtuig_green.bmp" "green" 1374.3 0 0 0 0
19 15 "right" 2 2 1 387 "appel" "banaan" "word" "semantic" "related" "appel" "green" "banaan_red.bmp" "red" 1096.3 0 0 0 0
19 16 "right" 2 2 1 454 "zetel" "bureau" "pic" "semantic" "related" "bureau" "red" "zetel_green.bmp" "green" 1259.3 0 0 0 0
19 17 "right" 2 2 1 390 "zwemvlies" "sandaal" "word" "semantic" "related" "zwemvlies" "green" "sandaal_red.bmp" "red" 1146.3 0 0 0 0
19 18 "left" 1 1 1 246 "cello" "potlood" "word" "semantic" "unrelated" "cello" "green" "potlood_red.bmp" "red" 1067.3 0 0 0 0
19 19 "right" 2 2 1 479 "molen" "pistool" "pic" "semantic" "unrelated" "pistool" "red" "molen_green.bmp" "green" 1252.3 0 0 0 0
19 20 "right" 2 2 1 666 "potlood" "cello" "pic" "semantic" "unrelated" "cello" "red" "potlood_green.bmp" "green" 1960.3 0 0 0 0
19 21 "right" 2 2 1 266 "fabriek" "molen" "pic" "semantic" "related" "molen" "red" "fabriek_green.bmp" "green" 1140.3 0 0 0 0
19 22 "left" 1 1 1 98 "vliegtuig" "auto" "word" "semantic" "related" "vliegtuig" "green" "auto_red.bmp" "red" 1267.3 0 0 0 0
19 23 "left" 1 1 1 456 "kogel" "koning" "pic" "phonological" "related" "koning" "red" "kogel_green.bmp" "green" 2057.3 0 0 0 0
19 24 "left" 1 1 1 321 "circus" "cirkel" "word" "phonological" "related" "circus" "green" "cirkel_red.bmp" "red" 1246.3 0 0 0 0
19 25 "right" 2 2 1 658 "trompet" "vulpen" "pic" "semantic" "unrelated" "vulpen" "red" "trompet_green.bmp" "green" 2256.3 0 0 0 0
19 26 "left" 1 1 1 357 "kano" "lepel" "pic" "phonological" "unrelated" "lepel" "red" "kano_green.bmp" "green" 1393.3 0 0 0 0
19 27 "right" 2 2 1 38 "potlood" "cello" "word" "semantic" "unrelated" "potlood" "green" "cello_red.bmp" "red" 1446.3 0 0 0 0
19 28 "right" 2 2 1 206 "bezem" "beker" "word" "phonological" "related" "bezem" "green" "beker_red.bmp" "red" 1045.3 0 0 0 0
19 29 "left" 1 1 1 225 "appel" "sandaal" "pic" "semantic" "unrelated" "sandaal" "red" "appel_green.bmp" "green" 1005.3 0 0 0 0
19 30 "right" 2 2 1 241 "cello" "trompet" "pic" "semantic" "related" "trompet" "red" "cello_green.bmp" "green" 1331.3 0 0 0 0
19 31 "left" 1 1 1 149 "taco" "tafel" "word" "phonological" "related" "taco" "green" "tafel_red.bmp" "red" 1105.3 0 0 0 0
19 32 "left" 1 1 1 369 "banaan" "appel" "word" "semantic" "related" "banaan" "green" "appel_red.bmp" "red" 950.3 0 0 0 0
19 33 "left" 1 1 1 156 "vulpen" "potlood" "word" "semantic" "related" "vulpen" "green" "potlood_red.bmp" "red" 915.3 0 0 0 0
19 34 "left" 1 1 1 97 "lepel" "kano" "word" "phonological" "unrelated" "lepel" "green" "kano_red.bmp" "red" 1103.3 0 0 0 0
19 35 "right" 2 2 1 1839 "rugzak" "rugby" "word" "phonological" "related" "rugzak" "green" "rugby_red.bmp" "red" 1254.3 0 0 0 0
19 36 "right" 2 2 1 251 "bezem" "wapen" "pic" "phonological" "unrelated" "wapen" "red" "bezem_green.bmp" "green" 1500.3 0 0 0 0
19 37 "right" 2 2 1 595 "fabriek" "molen" "word" "semantic" "related" "fabriek" "green" "molen_red.bmp" "red" 1409.3 0 0 0 0
19 38 "right" 2 2 1 324 "auto" "konijn" "word" "semantic" "unrelated" "auto" "green" "konijn_red.bmp" "red" 845.3 0 0 0 0
19 39 "left" 1 1 1 282 "circus" "toren" "pic" "phonological" "unrelated" "toren" "red" "circus_green.bmp" "green" 1139.3 0 0 0 0
19 40 "right" 2 2 1 287 "auto" "vliegtuig" "pic" "semantic" "related" "vliegtuig" "red" "auto_green.bmp" "green" 1372.3 0 0 0 0
19 41 "right" 2 2 1 406 "beitel" "hamer" "pic" "semantic" "related" "hamer" "red" "beitel_green.bmp" "green" 1317.3 0 0 0 0
19 42 "left" 1 1 1 206 "totem" "cirkel" "pic" "phonological" "unrelated" "cirkel" "red" "totem_green.bmp" "green" 1153.3 0 0 0 0
19 43 "right" 2 2 1 396 "zegel" "zebra" "pic" "phonological" "related" "zebra" "red" "zegel_green.bmp" "green" 1372.3 0 0 0 0
19 44 "right" 2 2 1 545 "kanon" "fabriek" "pic" "semantic" "unrelated" "fabriek" "red" "kanon_green.bmp" "green" 1225.3 0 0 0 0
19 45 "right" 2 2 1 187 "cello" "potlood" "pic" "semantic" "unrelated" "potlood" "red" "cello_green.bmp" "green" 1085.3 0 0 0 0
19 46 "right" 2 2 1 96 "pistool" "molen" "pic" "semantic" "unrelated" "molen" "red" "pistool_green.bmp" "green" 1368.3 0 0 0 0
19 47 "right" 2 2 1 320 "koning" "kogel" "pic" "phonological" "related" "kogel" "red" "koning_green.bmp" "green" 1129.3 0 0 0 0
19 48 "left" 1 1 1 1010 "vliegtuig" "schildpad" "word" "semantic" "unrelated" "vliegtuig" "green" "schildpad_red.bmp" "red" 1168.3 0 0 0 0
19 49 "left" 1 1 1 344 "pistool" "kanon" "pic" "semantic" "related" "kanon" "red" "pistool_green.bmp" "green" 1470.3 0 0 0 0
19 50 "right" 2 2 1 1099 "beitel" "hamer" "word" "semantic" "related" "beitel" "green" "hamer_red.bmp" "red" 1104.3 0 0 0 0
19 51 "right" 2 2 1 260 "zebra" "tafel" "word" "phonological" "unrelated" "zebra" "green" "tafel_red.bmp" "red" 1165.3 0 0 0 0
19 52 "right" 2 2 1 479 "koning" "kogel" "word" "phonological" "related" "koning" "green" "kogel_red.bmp" "red" 944.3 0 0 0 0
19 53 "right" 2 2 1 458 "hamer" "beitel" "pic" "semantic" "related" "beitel" "red" "hamer_green.bmp" "green" 1717.3 0 0 0 0
19 54 "right" 2 2 1 231 "banaan" "zwemvlies" "word" "semantic" "unrelated" "banaan" "green" "zwemvlies_red.bmp" "red" 1056.3 0 0 0 0
19 55 "left" 1 1 1 285 "beker" "waaier" "word" "phonological" "unrelated" "beker" "green" "waaier_red.bmp" "red" 1154.3 0 0 0 0
19 56 "left" 1 1 1 323 "bureau" "beitel" "word" "semantic" "unrelated" "bureau" "green" "beitel_red.bmp" "red" 1524.3 0 0 0 0
19 57 "left" 1 1 1 433 "waaier" "wapen" "word" "phonological" "related" "waaier" "green" "wapen_red.bmp" "red" 1060.3 0 0 0 0
19 58 "right" 2 2 1 484 "kanon" "fabriek" "word" "semantic" "unrelated" "kanon" "green" "fabriek_red.bmp" "red" 942.3 0 0 0 0
19 59 "left" 1 1 1 650 "beitel" "bureau" "pic" "semantic" "unrelated" "bureau" "red" "beitel_green.bmp" "green" 1242.3 0 0 0 0
19 60 "right" 2 2 1 526 "appel" "sandaal" "word" "semantic" "unrelated" "appel" "green" "sandaal_red.bmp" "red" 843.3 0 0 0 0
19 61 "left" 1 1 1 397 "beker" "bezem" "pic" "phonological" "related" "bezem" "red" "beker_green.bmp" "green" 1343.3 0 0 0 0
19 62 "left" 1 1 1 297 "auto" "vliegtuig" "word" "semantic" "related" "auto" "green" "vliegtuig_red.bmp" "red" 912.3 0 0 0 0
19 63 "right" 2 2 1 369 "vulpen" "potlood" "pic" "semantic" "related" "potlood" "red" "vulpen_green.bmp" "green" 1415.3 0 0 0 0
19 64 "left" 1 1 1 339 "totem" "toren" "pic" "phonological" "related" "toren" "red" "totem_green.bmp" "green" 1455.3 0 0 0 0
19 65 "right" 2 2 1 309 "fabriek" "kanon" "word" "semantic" "unrelated" "fabriek" "green" "kanon_red.bmp" "red" 1167.3 0 0 0 0
19 66 "left" 1 1 1 312 "rugby" "rugzak" "pic" "phonological" "related" "rugzak" "red" "rugby_green.bmp" "green" 1181.3 0 0 0 0
19 67 "left" 1 1 1 382 "konijn" "schildpad" "word" "semantic" "related" "konijn" "green" "schildpad_red.bmp" "red" 1102.3 0 0 0 0
19 68 "right" 2 2 1 309 "tafel" "zebra" "word" "phonological" "unrelated" "tafel" "green" "zebra_red.bmp" "red" 947.3 0 0 0 0
19 69 "right" 2 2 1 358 "bureau" "zetel" "word" "semantic" "related" "bureau" "green" "zetel_red.bmp" "red" 939.3 0 0 0 0
19 70 "left" 1 1 1 383 "tafel" "taco" "pic" "phonological" "related" "taco" "red" "tafel_green.bmp" "green" 1371.3 0 0 0 0
19 71 "left" 1 1 1 267 "kogel" "rugzak" "word" "phonological" "unrelated" "kogel" "green" "rugzak_red.bmp" "red" 992.3 0 0 0 0
19 72 "left" 1 1 1 134 "taco" "tafel" "pic" "phonological" "related" "tafel" "red" "taco_green.bmp" "green" 1314.3 0 0 0 0
19 73 "right" 2 2 1 44 "cello" "trompet" "word" "semantic" "related" "cello" "green" "trompet_red.bmp" "red" 1269.3 0 0 0 0
19 74 "left" 1 1 1 376 "kanon" "pistool" "word" "semantic" "related" "kanon" "green" "pistool_red.bmp" "red" 966.3 0 0 0 0
19 75 "left" 1 1 1 272 "taco" "zegel" "word" "phonological" "unrelated" "taco" "green" "zegel_red.bmp" "red" 1087.3 0 0 0 0
19 76 "right" 2 2 1 86 "trompet" "vulpen" "word" "semantic" "unrelated" "trompet" "green" "vulpen_red.bmp" "red" 1189.3 0 0 0 0
19 77 "left" 1 1 1 180 "zwemvlies" "banaan" "pic" "semantic" "unrelated" "banaan" "red" "zwemvlies_green.bmp" "green" 1386.3 0 0 0 0
19 78 "right" 2 2 1 256 "schildpad" "vliegtuig" "pic" "semantic" "unrelated" "vliegtuig" "red" "schildpad_green.bmp" "green" 1315.3 0 0 0 0
19 79 "right" 2 2 1 395 "tafel" "zebra" "pic" "phonological" "unrelated" "zebra" "red" "tafel_green.bmp" "green" 1161.3 0 0 0 0
19 80 "left" 1 1 1 178 "lepel" "lelie" "pic" "phonological" "related" "lelie" "red" "lepel_green.bmp" "green" 1097.3 0 0 0 0
19 81 "right" 2 2 1 263 "wapen" "waaier" "pic" "phonological" "related" "waaier" "red" "wapen_green.bmp" "green" 1432.3 0 0 0 0
19 82 "left" 1 1 1 186 "banaan" "appel" "pic" "semantic" "related" "appel" "red" "banaan_green.bmp" "green" 1101.3 0 0 0 0
19 83 "right" 2 2 1 130 "wapen" "bezem" "pic" "phonological" "unrelated" "bezem" "red" "wapen_green.bmp" "green" 1308.3 0 0 0 0
19 84 "right" 2 2 1 106 "toren" "totem" "pic" "phonological" "related" "totem" "red" "toren_green.bmp" "green" 1307.3 0 0 0 0
19 85 "right" 2 2 1 96 "zetel" "hamer" "pic" "semantic" "unrelated" "hamer" "red" "zetel_green.bmp" "green" 1213.3 0 0 0 0
19 86 "right" 2 2 1 263 "auto" "konijn" "pic" "semantic" "unrelated" "konijn" "red" "auto_green.bmp" "green" 808.3 0 0 0 0
19 87 "right" 2 2 1 192 "zegel" "taco" "word" "phonological" "unrelated" "zegel" "green" "taco_red.bmp" "red" 1224.3 0 0 0 0
19 88 "left" 1 1 1 191 "lelie" "lepel" "pic" "phonological" "related" "lepel" "red" "lelie_green.bmp" "green" 1019.3 0 0 0 0
19 89 "right" 2 2 1 168 "wapen" "bezem" "word" "phonological" "unrelated" "wapen" "green" "bezem_red.bmp" "red" 1012.3 0 0 0 0
19 90 "left" 1 1 1 77 "sandaal" "zwemvlies" "pic" "semantic" "related" "zwemvlies" "red" "sandaal_green.bmp" "green" 1493.3 0 0 0 0
19 91 "left" 1 1 1 1012 "schildpad" "konijn" "word" "semantic" "related" "schildpad" "green" "konijn_red.bmp" "red" 1136.3 0 0 0 0
19 92 "right" 2 2 1 617 "toren" "totem" "word" "phonological" "related" "toren" "green" "totem_red.bmp" "red" 1088.3 0 0 0 0
19 93 "right" 2 2 1 291 "kabel" "lelie" "pic" "phonological" "unrelated" "lelie" "red" "kabel_green.bmp" "green" 1237.3 0 0 0 0
19 94 "left" 1 1 1 317 "kogel" "koning" "word" "phonological" "related" "kogel" "green" "koning_red.bmp" "red" 1149.3 0 0 0 0
19 95 "left" 1 1 1 370 "kabel" "lelie" "word" "phonological" "unrelated" "kabel" "green" "lelie_red.bmp" "red" 995.3 0 0 0 0
19 96 "left" 1 1 1 419 "sandaal" "appel" "word" "semantic" "unrelated" "sandaal" "green" "appel_red.bmp" "red" 922.3 0 0 0 0
19 97 "left" 1 1 1 477 "waaier" "beker" "word" "phonological" "unrelated" "waaier" "green" "beker_red.bmp" "red" 893.3 0 0 0 0
19 98 "left" 1 1 1 698 "rugby" "koning" "pic" "phonological" "unrelated" "koning" "red" "rugby_green.bmp" "green" 1235.3 0 0 0 0
19 99 "left" 1 1 1 1027 "rugzak" "kogel" "pic" "phonological" "unrelated" "kogel" "red" "rugzak_green.bmp" "green" 2362.3 0 0 0 0
19 100 "left" 1 1 1 383 "schildpad" "konijn" "pic" "semantic" "related" "konijn" "red" "schildpad_green.bmp" "green" 2005.3 0 0 0 0
19 101 "left" 1 1 1 286 "bureau" "zetel" "pic" "semantic" "related" "zetel" "red" "bureau_green.bmp" "green" 1496.3 0 0 0 0
19 102 "right" 2 2 1 253 "taco" "zegel" "pic" "phonological" "unrelated" "zegel" "red" "taco_green.bmp" "green" 1707.3 0 0 0 0
19 103 "right" 2 2 1 157 "zwemvlies" "sandaal" "pic" "semantic" "related" "sandaal" "red" "zwemvlies_green.bmp" "green" 1233.3 0 0 0 0
19 104 "left" 1 1 1 260 "kabel" "kano" "pic" "phonological" "related" "kano" "red" "kabel_green.bmp" "green" 1345.3 0 0 0 0
19 105 "right" 2 2 1 82 "zetel" "hamer" "word" "semantic" "unrelated" "zetel" "green" "hamer_red.bmp" "red" 1148.3 0 0 0 0
19 106 "left" 1 1 1 237 "kogel" "rugzak" "pic" "phonological" "unrelated" "rugzak" "red" "kogel_green.bmp" "green" 2042.3 0 0 0 0
19 107 "right" 2 2 1 188 "molen" "pistool" "word" "semantic" "unrelated" "molen" "green" "pistool_red.bmp" "red" 1026.3 0 0 0 0
19 108 "left" 1 1 1 418 "kabel" "kano" "word" "phonological" "related" "kabel" "green" "kano_red.bmp" "red" 939.3 0 0 0 0
19 109 "right" 2 2 1 260 "fabriek" "kanon" "pic" "semantic" "unrelated" "kanon" "red" "fabriek_green.bmp" "green" 1221.3 0 0 0 0
19 110 "right" 2 2 1 241 "circus" "cirkel" "pic" "phonological" "related" "cirkel" "red" "circus_green.bmp" "green" 1354.3 0 0 0 0
19 111 "right" 2 2 1 323 "konijn" "auto" "word" "semantic" "unrelated" "konijn" "green" "auto_red.bmp" "red" 1591.3 0 0 0 0
19 112 "left" 1 1 1 508 "trompet" "cello" "word" "semantic" "related" "trompet" "green" "cello_red.bmp" "red" 1136.3 0 0 0 0
19 113 "right" 2 2 1 444 "tafel" "taco" "word" "phonological" "related" "tafel" "green" "taco_red.bmp" "red" 1002.3 0 0 0 0
19 114 "right" 2 2 1 340 "rugby" "rugzak" "word" "phonological" "related" "rugby" "green" "rugzak_red.bmp" "red" 1144.3 0 0 0 0
19 115 "left" 1 1 1 222 "banaan" "zwemvlies" "pic" "semantic" "unrelated" "zwemvlies" "red" "banaan_green.bmp" "green" 1147.3 0 0 0 0
19 116 "left" 1 1 1 196 "konijn" "schildpad" "pic" "semantic" "related" "schildpad" "red" "konijn_green.bmp" "green" 1101.3 0 0 0 0
19 117 "left" 1 1 1 392 "koning" "rugby" "pic" "phonological" "unrelated" "rugby" "red" "koning_green.bmp" "green" 1130.3 0 0 0 0
19 118 "right" 2 2 1 349 "kanon" "pistool" "pic" "semantic" "related" "pistool" "red" "kanon_green.bmp" "green" 1080.3 0 0 0 0
19 119 "left" 1 1 1 175 "toren" "circus" "pic" "phonological" "unrelated" "circus" "red" "toren_green.bmp" "green" 1182.3 0 0 0 0
19 120 "right" 2 2 1 242 "cirkel" "totem" "word" "phonological" "unrelated" "cirkel" "green" "totem_red.bmp" "red" 1069.3 0 0 0 0
19 121 "right" 2 2 1 303 "waaier" "wapen" "pic" "phonological" "related" "wapen" "red" "waaier_green.bmp" "green" 1004.3 0 0 0 0
19 122 "right" 2 2 1 239 "appel" "banaan" "pic" "semantic" "related" "banaan" "red" "appel_green.bmp" "green" 1296.3 0 0 0 0
19 123 "right" 2 2 1 235 "sandaal" "zwemvlies" "word" "semantic" "related" "sandaal" "green" "zwemvlies_red.bmp" "red" 1050.3 0 0 0 0
19 124 "right" 2 2 1 180 "bureau" "beitel" "pic" "semantic" "unrelated" "beitel" "red" "bureau_green.bmp" "green" 1509.3 0 0 0 0
19 125 "right" 2 2 1 298 "totem" "cirkel" "word" "phonological" "unrelated" "totem" "green" "cirkel_red.bmp" "red" 1119.3 0 0 0 0
19 126 "right" 2 2 1 312 "beitel" "bureau" "word" "semantic" "unrelated" "beitel" "green" "bureau_red.bmp" "red" 1091.3 0 0 0 0
19 127 "left" 1 1 1 278 "kano" "kabel" "pic" "phonological" "related" "kabel" "red" "kano_green.bmp" "green" 1252.3 0 0 0 0
19 128 "right" 2 2 1 238 "cirkel" "totem" "pic" "phonological" "unrelated" "totem" "red" "cirkel_green.bmp" "green" 1154.3 0 0 0 0
19 129 "left" 1 1 1 223 "zebra" "zegel" "pic" "phonological" "related" "zegel" "red" "zebra_green.bmp" "green" 1422.3 0 0 0 0
19 130 "right" 2 2 1 69 "vliegtuig" "schildpad" "pic" "semantic" "unrelated" "schildpad" "red" "vliegtuig_green.bmp" "green" 1277.3 0 0 0 0
19 131 "right" 2 2 1 166 "bezem" "beker" "pic" "phonological" "related" "beker" "red" "bezem_green.bmp" "green" 1154.3 0 0 0 0
19 132 "left" 1 1 1 224 "kano" "lepel" "word" "phonological" "unrelated" "kano" "green" "lepel_red.bmp" "red" 1093.3 0 0 0 0
19 133 "right" 2 2 1 320 "konijn" "auto" "pic" "semantic" "unrelated" "auto" "red" "konijn_green.bmp" "green" 1262.3 0 0 0 0
19 134 "right" 2 2 1 1078 "pistool" "molen" "word" "semantic" "unrelated" "pistool" "green" "molen_red.bmp" "red" 1236.3 0 0 0 0
19 135 "left" 1 1 1 453 "rugzak" "rugby" "pic" "phonological" "related" "rugby" "red" "rugzak_green.bmp" "green" 1281.3 0 0 0 0
19 136 "right" 2 2 1 317 "waaier" "beker" "pic" "phonological" "unrelated" "beker" "red" "waaier_green.bmp" "green" 1496.3 0 0 0 0
19 137 "left" 1 1 1 341 "totem" "toren" "word" "phonological" "related" "totem" "green" "toren_red.bmp" "red" 1045.3 0 0 0 0
19 138 "right" 2 2 1 327 "rugzak" "kogel" "word" "phonological" "unrelated" "rugzak" "green" "kogel_red.bmp" "red" 1403.3 0 0 0 0
19 139 "right" 2 2 1 368 "beker" "bezem" "word" "phonological" "related" "beker" "green" "bezem_red.bmp" "red" 1426.3 0 0 0 0
19 140 "right" 2 2 1 402 "lelie" "lepel" "word" "phonological" "related" "lelie" "green" "lepel_red.bmp" "red" 1102.3 0 0 0 0
19 141 "right" 2 2 1 265 "schildpad" "vliegtuig" "word" "semantic" "unrelated" "schildpad" "green" "vliegtuig_red.bmp" "red" 1006.3 0 0 0 0
19 142 "right" 2 2 1 361 "lepel" "lelie" "word" "phonological" "related" "lepel" "green" "lelie_red.bmp" "red" 1008.3 0 0 0 0
19 143 "right" 2 2 1 349 "zwemvlies" "banaan" "word" "semantic" "unrelated" "zwemvlies" "green" "banaan_red.bmp" "red" 1039.3 0 0 0 0
19 144 "right" 2 2 1 244 "hamer" "zetel" "word" "semantic" "unrelated" "hamer" "green" "zetel_red.bmp" "red" 935.3 0 0 0 0
19 145 "right" 2 2 1 332 "beker" "waaier" "pic" "phonological" "unrelated" "waaier" "red" "beker_green.bmp" "green" 1539.3 0 0 0 0
19 146 "right" 2 2 1 276 "molen" "fabriek" "pic" "semantic" "related" "fabriek" "red" "molen_green.bmp" "green" 1157.3 0 0 0 0
19 147 "left" 1 1 1 400 "bezem" "wapen" "word" "phonological" "unrelated" "bezem" "green" "wapen_red.bmp" "red" 1425.3 0 0 0 0
19 148 "right" 2 2 1 227 "trompet" "cello" "pic" "semantic" "related" "cello" "red" "trompet_green.bmp" "green" 1275.3 0 0 0 0
19 149 "right" 2 2 1 274 "zebra" "zegel" "word" "phonological" "related" "zebra" "green" "zegel_red.bmp" "red" 1236.3 0 0 0 0
19 150 "right" 2 2 1 303 "lelie" "kabel" "word" "phonological" "unrelated" "lelie" "green" "kabel_red.bmp" "red" 1072.3 0 0 0 0
