idv,iv,dv,exp
20 rs,rel,494.4,Faivre et al._2014_4_incong
20 rs,rel,943.4,Faivre et al._2014_4_cong
20 rs,unrel,701.5,Faivre et al._2014_4_incong
20 rs,unrel,1000.3,Faivre et al._2014_4_incong
20 rs,rel,1467.9,Faivre et al._2014_4_incong
20 rs,unrel,356,Faivre et al._2014_4_cong
20 rs,unrel,829,Faivre et al._2014_4_cong
20 rs,rel,440,Faivre et al._2014_4_cong
20 rs,rel,369.5,Faivre et al._2014_4_cong
20 rs,rel,1250.8,Faivre et al._2014_4_incong
20 rs,rel,3253.9,Faivre et al._2014_4_incong
20 rs,unrel,384.9,Faivre et al._2014_4_cong
20 rs,rel,480.2,Faivre et al._2014_4_incong
20 rs,rel,607.5,Faivre et al._2014_4_incong
20 rs,rel,320.4,Faivre et al._2014_4_cong
20 rs,unrel,440.2,Faivre et al._2014_4_incong
20 rs,rel,610.9,Faivre et al._2014_4_incong
20 rs,unrel,604.8,Faivre et al._2014_4_incong
20 rs,unrel,610.4,Faivre et al._2014_4_incong
20 rs,unrel,386.4,Faivre et al._2014_4_cong
20 rs,rel,480.5,Faivre et al._2014_4_cong
20 rs,rel,480.5,Faivre et al._2014_4_incong
20 rs,rel,375.7,Faivre et al._2014_4_cong
20 rs,unrel,564.2,Faivre et al._2014_4_incong
20 rs,rel,647.3,Faivre et al._2014_4_cong
20 rs,rel,558.5,Faivre et al._2014_4_incong
20 rs,rel,749.7,Faivre et al._2014_4_incong
20 rs,rel,447,Faivre et al._2014_4_incong
20 rs,unrel,1029.1,Faivre et al._2014_4_cong
20 rs,rel,1584.4,Faivre et al._2014_4_incong
20 rs,unrel,1586.7,Faivre et al._2014_4_incong
20 rs,unrel,558,Faivre et al._2014_4_incong
20 rs,unrel,591.1,Faivre et al._2014_4_cong
20 rs,unrel,585.8,Faivre et al._2014_4_cong
20 rs,unrel,717,Faivre et al._2014_4_cong
20 rs,rel,529.1,Faivre et al._2014_4_incong
20 rs,rel,619.3,Faivre et al._2014_4_cong
20 rs,rel,1383.2,Faivre et al._2014_4_cong
20 rs,rel,2240.6,Faivre et al._2014_4_cong
20 rs,unrel,496,Faivre et al._2014_4_cong
20 rs,rel,533.2,Faivre et al._2014_4_incong
20 rs,rel,1778.1,Faivre et al._2014_4_incong
20 rs,unrel,507.8,Faivre et al._2014_4_cong
20 rs,unrel,510.9,Faivre et al._2014_4_incong
20 rs,rel,516.7,Faivre et al._2014_4_cong
20 rs,rel,3477.2,Faivre et al._2014_4_incong
20 rs,rel,1164.1,Faivre et al._2014_4_incong
20 rs,rel,527.2,Faivre et al._2014_4_cong
20 rs,rel,419.2,Faivre et al._2014_4_cong
20 rs,unrel,541.1,Faivre et al._2014_4_incong
20 rs,unrel,464.9,Faivre et al._2014_4_incong
20 rs,rel,662.8,Faivre et al._2014_4_incong
20 rs,rel,431.5,Faivre et al._2014_4_cong
20 rs,unrel,471.7,Faivre et al._2014_4_cong
20 rs,unrel,376.7,Faivre et al._2014_4_cong
20 rs,unrel,740.8,Faivre et al._2014_4_incong
20 rs,unrel,481.6,Faivre et al._2014_4_cong
20 rs,unrel,1301.4,Faivre et al._2014_4_cong
20 rs,unrel,1825.3,Faivre et al._2014_4_cong
20 rs,unrel,460.3,Faivre et al._2014_4_cong
20 rs,unrel,607,Faivre et al._2014_4_incong
20 rs,rel,687.7,Faivre et al._2014_4_cong
20 rs,rel,732.3,Faivre et al._2014_4_incong
20 rs,rel,2132.4,Faivre et al._2014_4_cong
20 rs,rel,350.9,Faivre et al._2014_4_cong
20 rs,rel,911,Faivre et al._2014_4_incong
20 rs,rel,1253.6,Faivre et al._2014_4_cong
20 rs,unrel,998.2,Faivre et al._2014_4_incong
20 rs,unrel,1996.8,Faivre et al._2014_4_cong
20 rs,rel,452.8,Faivre et al._2014_4_incong
21 sk,unrel,3066.8,Faivre et al._2014_4_incong
21 sk,unrel,1664.9,Faivre et al._2014_4_cong
21 sk,unrel,1227.1,Faivre et al._2014_4_incong
21 sk,rel,1192.9,Faivre et al._2014_4_cong
21 sk,rel,2420.3,Faivre et al._2014_4_cong
21 sk,unrel,2211.1,Faivre et al._2014_4_cong
21 sk,unrel,1030.7,Faivre et al._2014_4_cong
21 sk,unrel,766.6,Faivre et al._2014_4_cong
21 sk,rel,965.9,Faivre et al._2014_4_cong
21 sk,unrel,1451.5,Faivre et al._2014_4_incong
21 sk,rel,1964.7,Faivre et al._2014_4_incong
21 sk,rel,1015.1,Faivre et al._2014_4_cong
21 sk,unrel,1454.4,Faivre et al._2014_4_cong
21 sk,unrel,1072.3,Faivre et al._2014_4_incong
21 sk,rel,929,Faivre et al._2014_4_cong
21 sk,rel,762.8,Faivre et al._2014_4_incong
21 sk,rel,1977.8,Faivre et al._2014_4_incong
21 sk,rel,1724.3,Faivre et al._2014_4_incong
21 sk,unrel,1466.4,Faivre et al._2014_4_incong
21 sk,unrel,681.5,Faivre et al._2014_4_incong
21 sk,unrel,669.8,Faivre et al._2014_4_cong
21 sk,unrel,763.2,Faivre et al._2014_4_incong
21 sk,rel,802.4,Faivre et al._2014_4_cong
21 sk,rel,789.1,Faivre et al._2014_4_incong
21 sk,unrel,610.6,Faivre et al._2014_4_cong
21 sk,rel,594.5,Faivre et al._2014_4_cong
21 sk,rel,673.1,Faivre et al._2014_4_incong
21 sk,rel,1200.5,Faivre et al._2014_4_incong
21 sk,rel,728.8,Faivre et al._2014_4_cong
21 sk,unrel,1196.8,Faivre et al._2014_4_cong
21 sk,rel,706.1,Faivre et al._2014_4_cong
21 sk,rel,652.1,Faivre et al._2014_4_incong
21 sk,rel,1148.6,Faivre et al._2014_4_incong
21 sk,unrel,796.3,Faivre et al._2014_4_cong
21 sk,rel,642.7,Faivre et al._2014_4_incong
21 sk,unrel,532.1,Faivre et al._2014_4_cong
21 sk,rel,1218.2,Faivre et al._2014_4_incong
21 sk,unrel,934.7,Faivre et al._2014_4_incong
21 sk,unrel,757.7,Faivre et al._2014_4_incong
21 sk,rel,599.1,Faivre et al._2014_4_cong
21 sk,unrel,654.2,Faivre et al._2014_4_cong
21 sk,unrel,682.4,Faivre et al._2014_4_cong
21 sk,rel,648.4,Faivre et al._2014_4_cong
21 sk,rel,775.8,Faivre et al._2014_4_cong
21 sk,unrel,368.7,Faivre et al._2014_4_cong
21 sk,unrel,362.9,Faivre et al._2014_4_cong
21 sk,unrel,850.4,Faivre et al._2014_4_incong
21 sk,rel,494,Faivre et al._2014_4_cong
21 sk,unrel,638.8,Faivre et al._2014_4_incong
21 sk,rel,577.8,Faivre et al._2014_4_incong
21 sk,unrel,727.9,Faivre et al._2014_4_incong
21 sk,rel,589.6,Faivre et al._2014_4_incong
21 sk,unrel,448.9,Faivre et al._2014_4_incong
21 sk,rel,490.2,Faivre et al._2014_4_cong
21 sk,rel,1830.6,Faivre et al._2014_4_incong
21 sk,unrel,511,Faivre et al._2014_4_cong
21 sk,rel,513.7,Faivre et al._2014_4_incong
21 sk,rel,468.1,Faivre et al._2014_4_cong
21 sk,unrel,438.3,Faivre et al._2014_4_incong
21 sk,rel,418,Faivre et al._2014_4_incong
21 sk,unrel,491.2,Faivre et al._2014_4_incong
21 sk,rel,398.7,Faivre et al._2014_4_cong
21 sk,rel,399.9,Faivre et al._2014_4_cong
21 sk,rel,655.8,Faivre et al._2014_4_cong
21 sk,unrel,447,Faivre et al._2014_4_cong
21 sk,rel,542.3,Faivre et al._2014_4_incong
21 sk,rel,482.5,Faivre et al._2014_4_incong
21 sk,unrel,620.1,Faivre et al._2014_4_incong
21 sk,unrel,396.2,Faivre et al._2014_4_cong
21 sk,unrel,434.9,Faivre et al._2014_4_incong
21 sk,unrel,496.6,Faivre et al._2014_4_incong
21 sk,unrel,661,Faivre et al._2014_4_incong
21 sk,rel,351.9,Faivre et al._2014_4_incong
21 sk,rel,824.4,Faivre et al._2014_4_cong
21 sk,unrel,678.4,Faivre et al._2014_4_cong
21 sk,unrel,1472.1,Faivre et al._2014_4_cong
21 sk,unrel,558.4,Faivre et al._2014_4_incong
21 sk,rel,500.8,Faivre et al._2014_4_incong
21 sk,unrel,682.9,Faivre et al._2014_4_incong
21 sk,rel,525.4,Faivre et al._2014_4_cong
21 sk,unrel,605.4,Faivre et al._2014_4_incong
21 sk,unrel,393.4,Faivre et al._2014_4_cong
21 sk,rel,389.7,Faivre et al._2014_4_cong
21 sk,rel,343.7,Faivre et al._2014_4_cong
21 sk,rel,358.4,Faivre et al._2014_4_incong
21 sk,unrel,441.6,Faivre et al._2014_4_incong
21 sk,unrel,306.3,Faivre et al._2014_4_incong
21 sk,rel,385.1,Faivre et al._2014_4_incong
21 sk,rel,427.9,Faivre et al._2014_4_incong
21 sk,unrel,354.5,Faivre et al._2014_4_cong
21 sk,rel,1184.7,Faivre et al._2014_4_incong
21 sk,unrel,423.2,Faivre et al._2014_4_cong
21 sk,unrel,1344.8,Faivre et al._2014_4_incong
21 sk,unrel,461.2,Faivre et al._2014_4_cong
21 sk,unrel,463.1,Faivre et al._2014_4_incong
21 sk,rel,430,Faivre et al._2014_4_cong
21 sk,unrel,403.4,Faivre et al._2014_4_cong
21 sk,rel,404.2,Faivre et al._2014_4_incong
21 sk,rel,391.7,Faivre et al._2014_4_cong
21 sk,unrel,314,Faivre et al._2014_4_cong
21 sk,unrel,539.7,Faivre et al._2014_4_incong
21 sk,rel,439.8,Faivre et al._2014_4_incong
21 sk,rel,513.8,Faivre et al._2014_4_incong
21 sk,unrel,445.8,Faivre et al._2014_4_incong
21 sk,unrel,370.9,Faivre et al._2014_4_incong
21 sk,rel,591.3,Faivre et al._2014_4_incong
21 sk,rel,492.6,Faivre et al._2014_4_cong
21 sk,unrel,465.8,Faivre et al._2014_4_incong
21 sk,rel,431.6,Faivre et al._2014_4_cong
21 sk,rel,905.4,Faivre et al._2014_4_cong
21 sk,unrel,439.2,Faivre et al._2014_4_cong
21 sk,rel,504.6,Faivre et al._2014_4_cong
21 sk,rel,415.6,Faivre et al._2014_4_cong
21 sk,unrel,425.7,Faivre et al._2014_4_cong
21 sk,unrel,652.1,Faivre et al._2014_4_incong
21 sk,rel,571.3,Faivre et al._2014_4_cong
21 sk,rel,478.4,Faivre et al._2014_4_cong
21 sk,unrel,408.6,Faivre et al._2014_4_cong
21 sk,rel,389.2,Faivre et al._2014_4_cong
21 sk,unrel,1009.9,Faivre et al._2014_4_incong
21 sk,rel,895.7,Faivre et al._2014_4_incong
21 sk,unrel,589.9,Faivre et al._2014_4_incong
21 sk,unrel,404.1,Faivre et al._2014_4_incong
21 sk,rel,338.9,Faivre et al._2014_4_incong
21 sk,unrel,353.9,Faivre et al._2014_4_cong
21 sk,unrel,461.5,Faivre et al._2014_4_incong
21 sk,rel,523.9,Faivre et al._2014_4_incong
21 sk,unrel,350.8,Faivre et al._2014_4_cong
21 sk,rel,370.3,Faivre et al._2014_4_incong
21 sk,unrel,330.3,Faivre et al._2014_4_cong
21 sk,unrel,377,Faivre et al._2014_4_cong
21 sk,rel,381.2,Faivre et al._2014_4_incong
21 sk,rel,342.1,Faivre et al._2014_4_cong
21 sk,rel,343.8,Faivre et al._2014_4_incong
21 sk,rel,385.3,Faivre et al._2014_4_cong
21 sk,rel,329.5,Faivre et al._2014_4_cong
21 sk,unrel,363.2,Faivre et al._2014_4_incong
21 sk,rel,461.5,Faivre et al._2014_4_incong
21 sk,unrel,351.6,Faivre et al._2014_4_incong
21 sk,rel,394.4,Faivre et al._2014_4_incong
21 sk,rel,828.8,Faivre et al._2014_4_incong
21 sk,unrel,424.8,Faivre et al._2014_4_incong
21 sk,rel,491.1,Faivre et al._2014_4_cong
21 sk,rel,322.8,Faivre et al._2014_4_incong
21 sk,unrel,413.9,Faivre et al._2014_4_cong
21 sk,rel,336.9,Faivre et al._2014_4_incong
21 sk,rel,468.1,Faivre et al._2014_4_incong
21 sk,unrel,547.7,Faivre et al._2014_4_cong
21 sk,rel,403.8,Faivre et al._2014_4_incong
21 sk,rel,392.4,Faivre et al._2014_4_cong
21 sk,unrel,344.3,Faivre et al._2014_4_incong
21 sk,rel,632.6,Faivre et al._2014_4_incong
21 sk,unrel,378.9,Faivre et al._2014_4_cong
21 sk,unrel,370.8,Faivre et al._2014_4_incong
21 sk,unrel,468.7,Faivre et al._2014_4_incong
21 sk,unrel,332,Faivre et al._2014_4_incong
21 sk,unrel,336.7,Faivre et al._2014_4_cong
21 sk,rel,315.2,Faivre et al._2014_4_incong
21 sk,rel,370.6,Faivre et al._2014_4_incong
21 sk,rel,339.8,Faivre et al._2014_4_cong
21 sk,rel,308.2,Faivre et al._2014_4_incong
21 sk,rel,484,Faivre et al._2014_4_cong
21 sk,rel,325.1,Faivre et al._2014_4_incong
21 sk,unrel,797.6,Faivre et al._2014_4_cong
21 sk,rel,396,Faivre et al._2014_4_cong
21 sk,unrel,554.1,Faivre et al._2014_4_incong
21 sk,unrel,433,Faivre et al._2014_4_incong
21 sk,unrel,562.7,Faivre et al._2014_4_cong
21 sk,unrel,778.5,Faivre et al._2014_4_incong
21 sk,unrel,411.3,Faivre et al._2014_4_cong
21 sk,rel,344.5,Faivre et al._2014_4_incong
21 sk,unrel,397.1,Faivre et al._2014_4_incong
22 ys,rel,1550.2,Faivre et al._2014_4_incong
22 ys,rel,840.6,Faivre et al._2014_4_cong
22 ys,unrel,1563.9,Faivre et al._2014_4_incong
22 ys,rel,1312.7,Faivre et al._2014_4_incong
22 ys,rel,1080.2,Faivre et al._2014_4_incong
22 ys,unrel,866.4,Faivre et al._2014_4_cong
22 ys,unrel,1058,Faivre et al._2014_4_incong
22 ys,unrel,987.8,Faivre et al._2014_4_cong
22 ys,unrel,947.4,Faivre et al._2014_4_incong
22 ys,unrel,1203.8,Faivre et al._2014_4_incong
22 ys,unrel,964.7,Faivre et al._2014_4_cong
22 ys,unrel,597.9,Faivre et al._2014_4_cong
22 ys,unrel,888.4,Faivre et al._2014_4_incong
22 ys,unrel,921.1,Faivre et al._2014_4_cong
22 ys,rel,715,Faivre et al._2014_4_incong
22 ys,rel,607,Faivre et al._2014_4_cong
22 ys,unrel,1723.8,Faivre et al._2014_4_cong
22 ys,rel,2223.9,Faivre et al._2014_4_incong
22 ys,rel,1001.1,Faivre et al._2014_4_cong
22 ys,unrel,1091.6,Faivre et al._2014_4_cong
22 ys,rel,1053,Faivre et al._2014_4_incong
22 ys,unrel,936.9,Faivre et al._2014_4_incong
22 ys,rel,1432.4,Faivre et al._2014_4_incong
22 ys,rel,884.9,Faivre et al._2014_4_incong
22 ys,rel,642,Faivre et al._2014_4_cong
22 ys,unrel,733.8,Faivre et al._2014_4_cong
22 ys,rel,1759.4,Faivre et al._2014_4_incong
22 ys,unrel,927.7,Faivre et al._2014_4_incong
22 ys,unrel,662.9,Faivre et al._2014_4_cong
22 ys,unrel,801.8,Faivre et al._2014_4_incong
22 ys,unrel,754.2,Faivre et al._2014_4_cong
22 ys,rel,599.8,Faivre et al._2014_4_incong
22 ys,unrel,958.2,Faivre et al._2014_4_incong
22 ys,unrel,584.9,Faivre et al._2014_4_cong
22 ys,rel,550.7,Faivre et al._2014_4_cong
22 ys,unrel,997.6,Faivre et al._2014_4_cong
22 ys,unrel,485.4,Faivre et al._2014_4_cong
22 ys,rel,548.8,Faivre et al._2014_4_cong
22 ys,rel,502.6,Faivre et al._2014_4_cong
22 ys,unrel,486.7,Faivre et al._2014_4_cong
22 ys,rel,607.1,Faivre et al._2014_4_cong
22 ys,rel,831.9,Faivre et al._2014_4_incong
22 ys,unrel,626.3,Faivre et al._2014_4_incong
22 ys,unrel,567.5,Faivre et al._2014_4_incong
22 ys,unrel,672.8,Faivre et al._2014_4_incong
22 ys,rel,562.8,Faivre et al._2014_4_cong
22 ys,rel,503.9,Faivre et al._2014_4_cong
22 ys,unrel,511.2,Faivre et al._2014_4_cong
22 ys,rel,537,Faivre et al._2014_4_incong
22 ys,rel,1370.7,Faivre et al._2014_4_cong
22 ys,rel,936.4,Faivre et al._2014_4_incong
22 ys,rel,629.5,Faivre et al._2014_4_incong
22 ys,unrel,554.5,Faivre et al._2014_4_incong
22 ys,rel,601.6,Faivre et al._2014_4_incong
22 ys,rel,608.7,Faivre et al._2014_4_incong
22 ys,rel,425.5,Faivre et al._2014_4_cong
22 ys,unrel,463.4,Faivre et al._2014_4_incong
22 ys,unrel,534.7,Faivre et al._2014_4_incong
22 ys,rel,777.7,Faivre et al._2014_4_incong
22 ys,unrel,518.7,Faivre et al._2014_4_incong
22 ys,unrel,524,Faivre et al._2014_4_cong
22 ys,unrel,765.1,Faivre et al._2014_4_incong
22 ys,rel,552,Faivre et al._2014_4_cong
22 ys,rel,684.5,Faivre et al._2014_4_incong
22 ys,unrel,592.7,Faivre et al._2014_4_incong
22 ys,rel,952.3,Faivre et al._2014_4_incong
22 ys,rel,518.4,Faivre et al._2014_4_incong
22 ys,unrel,554.6,Faivre et al._2014_4_incong
22 ys,rel,1364.3,Faivre et al._2014_4_incong
22 ys,unrel,635,Faivre et al._2014_4_cong
22 ys,rel,524,Faivre et al._2014_4_incong
22 ys,unrel,648.6,Faivre et al._2014_4_cong
22 ys,unrel,697,Faivre et al._2014_4_incong
22 ys,unrel,532.4,Faivre et al._2014_4_incong
22 ys,unrel,426.1,Faivre et al._2014_4_incong
22 ys,rel,778.7,Faivre et al._2014_4_incong
22 ys,unrel,508.3,Faivre et al._2014_4_incong
22 ys,rel,1190.2,Faivre et al._2014_4_incong
22 ys,rel,607.2,Faivre et al._2014_4_incong
22 ys,unrel,505.4,Faivre et al._2014_4_cong
22 ys,rel,594.8,Faivre et al._2014_4_cong
22 ys,rel,459.3,Faivre et al._2014_4_incong
22 ys,rel,917.6,Faivre et al._2014_4_cong
22 ys,unrel,471.1,Faivre et al._2014_4_cong
22 ys,unrel,588.5,Faivre et al._2014_4_cong
22 ys,rel,611.6,Faivre et al._2014_4_incong
22 ys,rel,1027.3,Faivre et al._2014_4_incong
22 ys,unrel,535.2,Faivre et al._2014_4_incong
22 ys,rel,651.1,Faivre et al._2014_4_cong
22 ys,unrel,748.3,Faivre et al._2014_4_incong
22 ys,unrel,760.5,Faivre et al._2014_4_incong
22 ys,unrel,511.5,Faivre et al._2014_4_cong
22 ys,unrel,584.7,Faivre et al._2014_4_incong
22 ys,unrel,1030.5,Faivre et al._2014_4_incong
22 ys,rel,1243.3,Faivre et al._2014_4_incong
22 ys,rel,514.1,Faivre et al._2014_4_cong
22 ys,rel,489.5,Faivre et al._2014_4_cong
22 ys,rel,508.6,Faivre et al._2014_4_incong
22 ys,rel,463.4,Faivre et al._2014_4_cong
22 ys,unrel,739.5,Faivre et al._2014_4_incong
22 ys,unrel,645,Faivre et al._2014_4_incong
22 ys,unrel,480.9,Faivre et al._2014_4_cong
22 ys,rel,1048.5,Faivre et al._2014_4_incong
22 ys,rel,544.6,Faivre et al._2014_4_cong
22 ys,rel,418.5,Faivre et al._2014_4_cong
22 ys,unrel,819,Faivre et al._2014_4_incong
22 ys,rel,533.1,Faivre et al._2014_4_incong
22 ys,rel,596.7,Faivre et al._2014_4_incong
22 ys,rel,385.4,Faivre et al._2014_4_cong
22 ys,rel,493,Faivre et al._2014_4_incong
22 ys,rel,421.4,Faivre et al._2014_4_incong
22 ys,unrel,444.4,Faivre et al._2014_4_incong
22 ys,unrel,657.6,Faivre et al._2014_4_incong
22 ys,rel,657.2,Faivre et al._2014_4_cong
22 ys,rel,365.5,Faivre et al._2014_4_incong
22 ys,unrel,617.7,Faivre et al._2014_4_incong
22 ys,rel,431.4,Faivre et al._2014_4_cong
22 ys,unrel,520.3,Faivre et al._2014_4_incong
22 ys,rel,503.6,Faivre et al._2014_4_incong
22 ys,unrel,449.2,Faivre et al._2014_4_incong
22 ys,unrel,349.5,Faivre et al._2014_4_cong
22 ys,unrel,598.5,Faivre et al._2014_4_incong
22 ys,unrel,521.2,Faivre et al._2014_4_cong
22 ys,rel,397.1,Faivre et al._2014_4_incong
22 ys,unrel,544.8,Faivre et al._2014_4_incong
22 ys,unrel,547.2,Faivre et al._2014_4_incong
22 ys,rel,484.3,Faivre et al._2014_4_incong
22 ys,rel,420.3,Faivre et al._2014_4_cong
22 ys,unrel,508.2,Faivre et al._2014_4_cong
22 ys,unrel,562,Faivre et al._2014_4_cong
22 ys,unrel,489.8,Faivre et al._2014_4_cong
22 ys,unrel,569.6,Faivre et al._2014_4_incong
22 ys,unrel,619.4,Faivre et al._2014_4_cong
22 ys,rel,611.2,Faivre et al._2014_4_cong
22 ys,unrel,515.9,Faivre et al._2014_4_cong
22 ys,unrel,454.1,Faivre et al._2014_4_cong
22 ys,rel,628.9,Faivre et al._2014_4_incong
22 ys,unrel,983.3,Faivre et al._2014_4_incong
22 ys,unrel,676.4,Faivre et al._2014_4_incong
22 ys,rel,636.4,Faivre et al._2014_4_incong
22 ys,rel,510.6,Faivre et al._2014_4_incong
22 ys,rel,506.5,Faivre et al._2014_4_cong
22 ys,rel,581.1,Faivre et al._2014_4_cong
22 ys,rel,583.1,Faivre et al._2014_4_cong
22 ys,rel,535.8,Faivre et al._2014_4_incong
22 ys,rel,683.5,Faivre et al._2014_4_incong
22 ys,rel,595.3,Faivre et al._2014_4_cong
22 ys,unrel,783.9,Faivre et al._2014_4_cong
22 ys,unrel,607.1,Faivre et al._2014_4_incong
22 ys,rel,608.4,Faivre et al._2014_4_incong
22 ys,unrel,525.4,Faivre et al._2014_4_cong
22 ys,rel,554.2,Faivre et al._2014_4_cong
22 ys,rel,621.6,Faivre et al._2014_4_cong
22 ys,unrel,592.1,Faivre et al._2014_4_incong
22 ys,unrel,502.1,Faivre et al._2014_4_cong
22 ys,unrel,556.6,Faivre et al._2014_4_incong
3 bd,rel,1161.5,Faivre et al._2014_4_incong
3 bd,rel,1324.6,Faivre et al._2014_4_incong
3 bd,rel,536.1,Faivre et al._2014_4_cong
3 bd,rel,1783.2,Faivre et al._2014_4_incong
3 bd,rel,997.6,Faivre et al._2014_4_cong
3 bd,unrel,567.9,Faivre et al._2014_4_cong
3 bd,rel,347.1,Faivre et al._2014_4_incong
3 bd,rel,1483.5,Faivre et al._2014_4_incong
3 bd,rel,454.1,Faivre et al._2014_4_cong
3 bd,unrel,1333.2,Faivre et al._2014_4_incong
3 bd,rel,680.2,Faivre et al._2014_4_incong
3 bd,rel,557.7,Faivre et al._2014_4_cong
3 bd,rel,759.7,Faivre et al._2014_4_cong
3 bd,unrel,628.6,Faivre et al._2014_4_incong
3 bd,unrel,654.3,Faivre et al._2014_4_incong
3 bd,rel,2223.5,Faivre et al._2014_4_cong
3 bd,unrel,627.9,Faivre et al._2014_4_cong
3 bd,rel,2624.4,Faivre et al._2014_4_incong
3 bd,unrel,813.7,Faivre et al._2014_4_cong
3 bd,unrel,998,Faivre et al._2014_4_incong
3 bd,unrel,522.8,Faivre et al._2014_4_incong
3 bd,rel,739,Faivre et al._2014_4_incong
3 bd,unrel,347.2,Faivre et al._2014_4_incong
3 bd,rel,1002.4,Faivre et al._2014_4_incong
3 bd,unrel,434.6,Faivre et al._2014_4_incong
3 bd,rel,402.2,Faivre et al._2014_4_cong
3 bd,rel,529.2,Faivre et al._2014_4_incong
3 bd,unrel,672.5,Faivre et al._2014_4_cong
3 bd,rel,1778.7,Faivre et al._2014_4_incong
3 bd,unrel,2195,Faivre et al._2014_4_incong
3 bd,unrel,517.2,Faivre et al._2014_4_cong
3 bd,unrel,511.1,Faivre et al._2014_4_cong
3 bd,unrel,526.2,Faivre et al._2014_4_cong
3 bd,unrel,414.3,Faivre et al._2014_4_cong
3 bd,rel,1511.7,Faivre et al._2014_4_cong
3 bd,unrel,1301.9,Faivre et al._2014_4_incong
3 bd,rel,361.4,Faivre et al._2014_4_cong
3 bd,unrel,914.4,Faivre et al._2014_4_incong
3 bd,unrel,818.3,Faivre et al._2014_4_incong
3 bd,unrel,578.9,Faivre et al._2014_4_incong
3 bd,rel,1328.7,Faivre et al._2014_4_cong
3 bd,rel,1470.7,Faivre et al._2014_4_cong
3 bd,rel,2290.1,Faivre et al._2014_4_cong
3 bd,unrel,1434.3,Faivre et al._2014_4_cong
3 bd,unrel,1803.1,Faivre et al._2014_4_incong
3 bd,rel,377.6,Faivre et al._2014_4_cong
3 bd,unrel,1029,Faivre et al._2014_4_incong
3 bd,rel,1394.5,Faivre et al._2014_4_incong
3 bd,rel,1876.1,Faivre et al._2014_4_incong
3 bd,unrel,1803.6,Faivre et al._2014_4_cong
3 bd,rel,1164.1,Faivre et al._2014_4_incong
3 bd,rel,1636,Faivre et al._2014_4_cong
3 bd,unrel,1120.1,Faivre et al._2014_4_cong
3 bd,rel,1674.8,Faivre et al._2014_4_incong
3 bd,rel,953.8,Faivre et al._2014_4_cong
3 bd,unrel,1079.2,Faivre et al._2014_4_incong
3 bd,unrel,1249.1,Faivre et al._2014_4_incong
3 bd,rel,791.9,Faivre et al._2014_4_incong
3 bd,unrel,1060,Faivre et al._2014_4_cong
3 bd,rel,1373.2,Faivre et al._2014_4_incong
3 bd,rel,489.6,Faivre et al._2014_4_cong
3 bd,unrel,353.8,Faivre et al._2014_4_cong
3 bd,unrel,493.7,Faivre et al._2014_4_cong
3 bd,rel,438.3,Faivre et al._2014_4_incong
3 bd,rel,1321.1,Faivre et al._2014_4_incong
3 bd,unrel,1080.9,Faivre et al._2014_4_cong
3 bd,rel,1102.8,Faivre et al._2014_4_incong
3 bd,rel,1335.5,Faivre et al._2014_4_incong
3 bd,unrel,1447.2,Faivre et al._2014_4_cong
3 bd,rel,993,Faivre et al._2014_4_cong
3 bd,rel,568.7,Faivre et al._2014_4_cong
3 bd,rel,791.2,Faivre et al._2014_4_cong
3 bd,rel,814.6,Faivre et al._2014_4_cong
3 bd,unrel,858,Faivre et al._2014_4_cong
3 bd,rel,464.8,Faivre et al._2014_4_cong
3 bd,unrel,951.1,Faivre et al._2014_4_incong
3 bd,rel,1581.9,Faivre et al._2014_4_incong
3 bd,unrel,1043.1,Faivre et al._2014_4_incong
3 bd,unrel,883,Faivre et al._2014_4_incong
3 bd,unrel,835.9,Faivre et al._2014_4_cong
3 bd,rel,523.8,Faivre et al._2014_4_cong
3 bd,unrel,783.9,Faivre et al._2014_4_incong
3 bd,unrel,1129.5,Faivre et al._2014_4_incong
3 bd,rel,1511.5,Faivre et al._2014_4_incong
3 bd,unrel,965.5,Faivre et al._2014_4_cong
3 bd,rel,448.8,Faivre et al._2014_4_cong
3 bd,rel,586.4,Faivre et al._2014_4_cong
3 bd,unrel,652.6,Faivre et al._2014_4_cong
3 bd,rel,444.2,Faivre et al._2014_4_cong
3 bd,rel,545.5,Faivre et al._2014_4_cong
3 bd,unrel,1070,Faivre et al._2014_4_cong
3 bd,rel,820,Faivre et al._2014_4_incong
3 bd,rel,1015.6,Faivre et al._2014_4_incong
3 bd,rel,717.9,Faivre et al._2014_4_cong
3 bd,unrel,638.3,Faivre et al._2014_4_cong
3 bd,unrel,979.1,Faivre et al._2014_4_incong
3 bd,unrel,1364.6,Faivre et al._2014_4_incong
3 bd,unrel,1218.4,Faivre et al._2014_4_cong
3 bd,unrel,1508,Faivre et al._2014_4_incong
3 bd,rel,2395,Faivre et al._2014_4_incong
3 bd,rel,793,Faivre et al._2014_4_incong
3 bd,unrel,559.3,Faivre et al._2014_4_incong
3 bd,rel,703.6,Faivre et al._2014_4_cong
3 bd,rel,738.7,Faivre et al._2014_4_cong
3 bd,rel,403.2,Faivre et al._2014_4_cong
3 bd,rel,464.6,Faivre et al._2014_4_incong
3 bd,rel,402.9,Faivre et al._2014_4_cong
3 bd,unrel,634.6,Faivre et al._2014_4_incong
3 bd,rel,1125.7,Faivre et al._2014_4_incong
3 bd,rel,644.1,Faivre et al._2014_4_incong
