"","idv","iv","dv","exp"
"2915","5 NJ","unrel",717.4,"Faivre et al._2_incong"
"2916","5 NJ","rel",1524.2,"Faivre et al._2_incong"
"2917","5 NJ","rel",815.4,"Faivre et al._2_incong"
"2918","5 NJ","unrel",1062.8,"Faivre et al._2_incong"
"2919","5 NJ","unrel",1594.4,"Faivre et al._2_incong"
"2920","5 NJ","rel",801.2,"Faivre et al._2_incong"
"2921","5 NJ","unrel",988.2,"Faivre et al._2_incong"
"2922","5 NJ","rel",589.9,"Faivre et al._2_incong"
"2923","5 NJ","rel",835.4,"Faivre et al._2_incong"
"2924","5 NJ","unrel",1607.9,"Faivre et al._2_incong"
"2925","5 NJ","rel",2249.9,"Faivre et al._2_incong"
"2926","5 NJ","unrel",1638.7,"Faivre et al._2_incong"
"2927","5 NJ","unrel",1074.9,"Faivre et al._2_incong"
"2928","5 NJ","unrel",1571.1,"Faivre et al._2_incong"
"2929","5 NJ","rel",843,"Faivre et al._2_incong"
"2930","5 NJ","unrel",740.5,"Faivre et al._2_incong"
"2931","5 NJ","rel",1355.5,"Faivre et al._2_incong"
"2932","5 NJ","rel",1618.4,"Faivre et al._2_incong"
"2933","5 NJ","rel",1470.2,"Faivre et al._2_incong"
"2934","5 NJ","rel",1242.9,"Faivre et al._2_incong"
"2935","5 NJ","unrel",893.5,"Faivre et al._2_incong"
"2936","5 NJ","rel",1371.3,"Faivre et al._2_incong"
"2937","5 NJ","unrel",1131.5,"Faivre et al._2_incong"
"2938","5 NJ","unrel",940.9,"Faivre et al._2_incong"
"2939","5 NJ","rel",1972.7,"Faivre et al._2_incong"
"2940","5 NJ","unrel",1079.2,"Faivre et al._2_incong"
"2941","5 NJ","rel",1688.5,"Faivre et al._2_incong"
"2942","5 NJ","rel",642.7,"Faivre et al._2_incong"
"2943","5 NJ","rel",1219.5,"Faivre et al._2_incong"
"2944","5 NJ","unrel",664.7,"Faivre et al._2_incong"
"2945","5 NJ","unrel",837.8,"Faivre et al._2_incong"
"2946","6 af","unrel",711.5,"Faivre et al._2_incong"
"2947","6 af","rel",1265.7,"Faivre et al._2_incong"
"2948","6 af","rel",852.7,"Faivre et al._2_incong"
"2949","6 af","rel",887.7,"Faivre et al._2_incong"
"2950","6 af","unrel",614.2,"Faivre et al._2_incong"
"2951","6 af","rel",896.7,"Faivre et al._2_incong"
"2952","6 af","unrel",1162.3,"Faivre et al._2_incong"
"2953","6 af","unrel",880.4,"Faivre et al._2_incong"
"2954","6 af","rel",738.8,"Faivre et al._2_incong"
"2955","6 af","rel",945.5,"Faivre et al._2_incong"
"2956","6 af","unrel",977.6,"Faivre et al._2_incong"
"2957","6 af","unrel",1861.1,"Faivre et al._2_incong"
"2958","6 af","rel",803.4,"Faivre et al._2_incong"
"2959","6 af","unrel",1020.4,"Faivre et al._2_incong"
"2960","6 af","unrel",977.9,"Faivre et al._2_incong"
"2961","6 af","unrel",1396,"Faivre et al._2_incong"
"2962","6 af","rel",1077.4,"Faivre et al._2_incong"
"2963","6 af","unrel",723.6,"Faivre et al._2_incong"
"2964","6 af","unrel",716,"Faivre et al._2_incong"
"2965","6 af","unrel",1306.6,"Faivre et al._2_incong"
"2966","6 af","rel",1190.5,"Faivre et al._2_incong"
"2967","6 af","rel",611.6,"Faivre et al._2_incong"
"2968","6 af","rel",2326.3,"Faivre et al._2_incong"
"2969","6 af","unrel",1209.3,"Faivre et al._2_incong"
"2970","6 af","unrel",1044.8,"Faivre et al._2_incong"
"2971","6 af","rel",643.8,"Faivre et al._2_incong"
"2972","6 af","rel",1324,"Faivre et al._2_incong"
"2973","6 af","unrel",1163,"Faivre et al._2_incong"
"2974","6 af","rel",1388.3,"Faivre et al._2_incong"
"2975","6 af","unrel",2300.2,"Faivre et al._2_incong"
"2976","6 af","unrel",654.7,"Faivre et al._2_incong"
"2977","6 af","rel",937.5,"Faivre et al._2_incong"
"2978","6 af","unrel",1326.7,"Faivre et al._2_incong"
"2979","6 af","rel",1210,"Faivre et al._2_incong"
"2980","6 af","rel",1071.1,"Faivre et al._2_incong"
"2981","6 af","unrel",1942.6,"Faivre et al._2_incong"
"2982","6 af","rel",930.1,"Faivre et al._2_incong"
"2983","6 af","unrel",617.8,"Faivre et al._2_incong"
"2984","6 af","rel",853.7,"Faivre et al._2_incong"
"2985","6 af","rel",963,"Faivre et al._2_incong"
"2986","6 af","unrel",659.6,"Faivre et al._2_incong"
"2987","7 as","rel",1050,"Faivre et al._2_incong"
"2988","7 as","unrel",991.4,"Faivre et al._2_incong"
"2989","7 as","rel",793,"Faivre et al._2_incong"
"2990","7 as","rel",855,"Faivre et al._2_incong"
"2991","7 as","unrel",966.3,"Faivre et al._2_incong"
"2992","7 as","unrel",848.7,"Faivre et al._2_incong"
"2993","7 as","rel",968.2,"Faivre et al._2_incong"
"2994","7 as","unrel",669.6,"Faivre et al._2_incong"
"2995","7 as","rel",1020.3,"Faivre et al._2_incong"
"2996","7 as","unrel",1598.9,"Faivre et al._2_incong"
"2997","7 as","unrel",1359.6,"Faivre et al._2_incong"
"2998","7 as","rel",903.7,"Faivre et al._2_incong"
"2999","7 as","rel",873.3,"Faivre et al._2_incong"
"3000","7 as","unrel",685.5,"Faivre et al._2_incong"
"3001","7 as","unrel",814.8,"Faivre et al._2_incong"
"3002","7 as","rel",686.1,"Faivre et al._2_incong"
"3003","7 as","rel",759.9,"Faivre et al._2_incong"
"3004","7 as","unrel",637.8,"Faivre et al._2_incong"
"3005","7 as","rel",578.9,"Faivre et al._2_incong"
"3006","7 as","unrel",1410.7,"Faivre et al._2_incong"
"3007","7 as","rel",782.6,"Faivre et al._2_incong"
"3008","7 as","rel",584.2,"Faivre et al._2_incong"
"3009","7 as","rel",697.8,"Faivre et al._2_incong"
"3010","7 as","rel",1793.9,"Faivre et al._2_incong"
"3011","7 as","unrel",1189,"Faivre et al._2_incong"
"3012","7 as","unrel",947.3,"Faivre et al._2_incong"
"3013","7 as","rel",571.5,"Faivre et al._2_incong"
"3014","7 as","rel",767.3,"Faivre et al._2_incong"
"3015","7 as","unrel",725.2,"Faivre et al._2_incong"
"3016","7 as","unrel",1927.5,"Faivre et al._2_incong"
"3017","7 as","unrel",840.3,"Faivre et al._2_incong"
"3018","7 as","rel",935.7,"Faivre et al._2_incong"
"3019","7 as","rel",618,"Faivre et al._2_incong"
"3020","7 as","rel",642.7,"Faivre et al._2_incong"
"3021","7 as","rel",639.9,"Faivre et al._2_incong"
"3022","7 as","rel",1148.7,"Faivre et al._2_incong"
"3023","7 as","rel",682.1,"Faivre et al._2_incong"
"3024","8 cd","unrel",1300.5,"Faivre et al._2_incong"
"3025","8 cd","rel",845.8,"Faivre et al._2_incong"
"3026","8 cd","unrel",1408.2,"Faivre et al._2_incong"
"3027","8 cd","unrel",999.5,"Faivre et al._2_incong"
"3028","8 cd","rel",1598.4,"Faivre et al._2_incong"
"3029","8 cd","rel",1417.9,"Faivre et al._2_incong"
"3030","8 cd","rel",1282.5,"Faivre et al._2_incong"
"3031","8 cd","unrel",1546.6,"Faivre et al._2_incong"
"3032","8 cd","unrel",1431.1,"Faivre et al._2_incong"
"3033","8 cd","unrel",1995.4,"Faivre et al._2_incong"
"3034","8 cd","unrel",3816.9,"Faivre et al._2_incong"
"3035","8 cd","unrel",1842.3,"Faivre et al._2_incong"
"3036","8 cd","rel",1019.8,"Faivre et al._2_incong"
"3037","8 cd","rel",941.2,"Faivre et al._2_incong"
"3038","8 cd","rel",1397.9,"Faivre et al._2_incong"
"3039","8 cd","rel",1144.6,"Faivre et al._2_incong"
"3040","8 cd","unrel",1668.4,"Faivre et al._2_incong"
"3041","8 cd","rel",1276.6,"Faivre et al._2_incong"
"3042","8 cd","unrel",892.4,"Faivre et al._2_incong"
"3043","8 cd","unrel",1796.4,"Faivre et al._2_incong"
"3044","8 cd","unrel",2979.9,"Faivre et al._2_incong"
"3045","8 cd","unrel",836.8,"Faivre et al._2_incong"
"3046","8 cd","unrel",1163.5,"Faivre et al._2_incong"
"3047","8 cd","unrel",1879,"Faivre et al._2_incong"
"3048","8 cd","rel",1623,"Faivre et al._2_incong"
"3049","8 cd","unrel",1427.1,"Faivre et al._2_incong"
"3050","8 cd","unrel",710.9,"Faivre et al._2_incong"
"3051","8 cd","unrel",1171.5,"Faivre et al._2_incong"
"3052","8 cd","unrel",1994.8,"Faivre et al._2_incong"
"3053","8 cd","rel",849.4,"Faivre et al._2_incong"
"3054","8 cd","unrel",1087,"Faivre et al._2_incong"
"3055","8 cd","unrel",638.9,"Faivre et al._2_incong"
"3056","8 cd","rel",1180.8,"Faivre et al._2_incong"
"3057","8 cd","rel",1648.9,"Faivre et al._2_incong"
"3058","8 cd","rel",819.1,"Faivre et al._2_incong"
"3059","8 cd","rel",1817.3,"Faivre et al._2_incong"
"3060","8 cd","rel",935.2,"Faivre et al._2_incong"
"3061","8 cd","rel",893.8,"Faivre et al._2_incong"
"3062","8 cd","rel",1616.6,"Faivre et al._2_incong"
"3063","8 cd","rel",735.2,"Faivre et al._2_incong"
"3064","8 cd","rel",2879.6,"Faivre et al._2_incong"
"3065","8 cd","rel",846.1,"Faivre et al._2_incong"
"3066","9 dc","unrel",486.1,"Faivre et al._2_incong"
"3067","9 dc","unrel",350.3,"Faivre et al._2_incong"
"3068","9 dc","unrel",362.5,"Faivre et al._2_incong"
"3069","9 dc","rel",532.5,"Faivre et al._2_incong"
"3070","9 dc","unrel",391.5,"Faivre et al._2_incong"
"3071","9 dc","rel",355.4,"Faivre et al._2_incong"
"3072","9 dc","rel",527.2,"Faivre et al._2_incong"
"3073","9 dc","rel",367,"Faivre et al._2_incong"
"3074","9 dc","unrel",483.9,"Faivre et al._2_incong"
"3075","9 dc","unrel",665.9,"Faivre et al._2_incong"
"3076","9 dc","rel",1989,"Faivre et al._2_incong"
"3077","9 dc","rel",388.9,"Faivre et al._2_incong"
"3078","9 dc","unrel",914.6,"Faivre et al._2_incong"
"3079","9 dc","rel",377.5,"Faivre et al._2_incong"
"3080","9 dc","rel",345.7,"Faivre et al._2_incong"
"3081","9 dc","unrel",343.1,"Faivre et al._2_incong"
"3082","9 dc","rel",421.4,"Faivre et al._2_incong"
"3083","9 dc","unrel",315.6,"Faivre et al._2_incong"
"3084","9 dc","unrel",391.3,"Faivre et al._2_incong"
"3085","9 dc","rel",1039.1,"Faivre et al._2_incong"
"3086","9 dc","rel",544.6,"Faivre et al._2_incong"
"3087","9 dc","unrel",534.5,"Faivre et al._2_incong"
"3088","9 dc","rel",749.9,"Faivre et al._2_incong"
"3089","9 dc","rel",479,"Faivre et al._2_incong"
"3090","9 dc","rel",546,"Faivre et al._2_incong"
"3091","9 dc","unrel",1179.3,"Faivre et al._2_incong"
"3092","9 dc","rel",1710.6,"Faivre et al._2_incong"
"3093","9 dc","rel",712.8,"Faivre et al._2_incong"
"3094","9 dc","unrel",560.5,"Faivre et al._2_incong"
"3095","9 dc","rel",1216,"Faivre et al._2_incong"
"3096","9 dc","rel",1117.5,"Faivre et al._2_incong"
"3097","9 dc","unrel",610.3,"Faivre et al._2_incong"
"3098","9 dc","unrel",470.9,"Faivre et al._2_incong"
"3099","9 dc","unrel",627.3,"Faivre et al._2_incong"
"3100","9 dc","unrel",1636.4,"Faivre et al._2_incong"
"3101","9 dc","rel",883.7,"Faivre et al._2_incong"
"3102","9 dc","rel",830.9,"Faivre et al._2_incong"
"3103","9 dc","unrel",1352,"Faivre et al._2_incong"
"3104","9 dc","unrel",990.8,"Faivre et al._2_incong"
"3105","9 dc","unrel",756.5,"Faivre et al._2_incong"
"3106","9 dc","unrel",1291.7,"Faivre et al._2_incong"
"3107","1 AM","rel",514.4,"Faivre et al._3_cong"
"3108","1 AM","rel",697.4,"Faivre et al._3_cong"
"3109","1 AM","unrel",377.9,"Faivre et al._3_cong"
"3110","1 AM","rel",481.9,"Faivre et al._3_cong"
"3111","1 AM","rel",783.9,"Faivre et al._3_cong"
"3112","1 AM","unrel",571.1,"Faivre et al._3_cong"
"3113","1 AM","unrel",732.5,"Faivre et al._3_cong"
"3114","1 AM","rel",605.8,"Faivre et al._3_cong"
"3115","1 AM","rel",747.3,"Faivre et al._3_cong"
"3116","1 AM","unrel",408.7,"Faivre et al._3_cong"
"3117","1 AM","unrel",631.6,"Faivre et al._3_cong"
"3118","1 AM","unrel",632.1,"Faivre et al._3_cong"
"3119","1 AM","rel",703.7,"Faivre et al._3_cong"
"3120","1 AM","unrel",833.1,"Faivre et al._3_cong"
"3121","1 AM","rel",1114.6,"Faivre et al._3_cong"
"3122","1 AM","unrel",1056.9,"Faivre et al._3_cong"
"3123","1 AM","rel",2006.8,"Faivre et al._3_cong"
"3124","1 AM","rel",1466,"Faivre et al._3_cong"
"3125","1 AM","rel",1158.2,"Faivre et al._3_cong"
"3126","1 AM","unrel",1007.3,"Faivre et al._3_cong"
"3127","1 AM","unrel",1772.4,"Faivre et al._3_cong"
"3128","1 AM","unrel",714,"Faivre et al._3_cong"
"3129","1 AM","rel",552.7,"Faivre et al._3_cong"
"3130","1 AM","rel",639.3,"Faivre et al._3_cong"
"3131","1 AM","unrel",719.6,"Faivre et al._3_cong"
"3132","1 AM","rel",1256.5,"Faivre et al._3_cong"
"3133","1 AM","rel",744.5,"Faivre et al._3_cong"
"3134","1 AM","unrel",485.4,"Faivre et al._3_cong"
"3135","1 AM","rel",601.5,"Faivre et al._3_cong"
"3136","1 AM","rel",708.3,"Faivre et al._3_cong"
"3137","1 AM","unrel",1061.1,"Faivre et al._3_cong"
"3138","1 AM","rel",1075.9,"Faivre et al._3_cong"
"3139","1 AM","unrel",1019.5,"Faivre et al._3_cong"
"3140","1 AM","rel",627,"Faivre et al._3_cong"
"3141","1 AM","unrel",513.2,"Faivre et al._3_cong"
"3142","1 AM","unrel",1663.5,"Faivre et al._3_cong"
"3143","10 ld","unrel",795.2,"Faivre et al._3_cong"
"3144","10 ld","rel",952.5,"Faivre et al._3_cong"
"3145","10 ld","unrel",1047.7,"Faivre et al._3_cong"
"3146","10 ld","unrel",683.2,"Faivre et al._3_cong"
"3147","10 ld","unrel",768.3,"Faivre et al._3_cong"
"3148","10 ld","rel",814.8,"Faivre et al._3_cong"
"3149","10 ld","unrel",523.7,"Faivre et al._3_cong"
"3150","10 ld","unrel",1197.9,"Faivre et al._3_cong"
"3151","10 ld","unrel",641.6,"Faivre et al._3_cong"
"3152","10 ld","unrel",595.1,"Faivre et al._3_cong"
"3153","10 ld","rel",629.1,"Faivre et al._3_cong"
"3154","10 ld","rel",607.1,"Faivre et al._3_cong"
"3155","10 ld","rel",716.6,"Faivre et al._3_cong"
"3156","10 ld","rel",763.3,"Faivre et al._3_cong"
"3157","10 ld","unrel",941.5,"Faivre et al._3_cong"
"3158","10 ld","unrel",831,"Faivre et al._3_cong"
"3159","10 ld","rel",938,"Faivre et al._3_cong"
"3160","10 ld","unrel",1153,"Faivre et al._3_cong"
"3161","10 ld","unrel",1765.2,"Faivre et al._3_cong"
"3162","10 ld","unrel",1663.3,"Faivre et al._3_cong"
"3163","10 ld","rel",776.8,"Faivre et al._3_cong"
"3164","10 ld","unrel",1220.2,"Faivre et al._3_cong"
"3165","10 ld","unrel",602.5,"Faivre et al._3_cong"
"3166","10 ld","rel",566.8,"Faivre et al._3_cong"
"3167","10 ld","rel",562,"Faivre et al._3_cong"
"3168","10 ld","unrel",712.1,"Faivre et al._3_cong"
"3169","10 ld","unrel",954.8,"Faivre et al._3_cong"
"3170","10 ld","unrel",1070.8,"Faivre et al._3_cong"
"3171","10 ld","rel",769.4,"Faivre et al._3_cong"
"3172","10 ld","unrel",712.4,"Faivre et al._3_cong"
"3173","10 ld","rel",1419.9,"Faivre et al._3_cong"
"3174","10 ld","unrel",687,"Faivre et al._3_cong"
"3175","10 ld","unrel",600.6,"Faivre et al._3_cong"
"3176","10 ld","rel",571.4,"Faivre et al._3_cong"
"3177","10 ld","rel",787.9,"Faivre et al._3_cong"
"3178","10 ld","unrel",806.2,"Faivre et al._3_cong"
"3179","10 ld","unrel",1168.2,"Faivre et al._3_cong"
"3180","10 ld","unrel",802,"Faivre et al._3_cong"
"3181","10 ld","rel",763.5,"Faivre et al._3_cong"
"3182","10 ld","rel",549.6,"Faivre et al._3_cong"
"3183","10 ld","rel",514.7,"Faivre et al._3_cong"
"3184","10 ld","rel",799.9,"Faivre et al._3_cong"
"3185","11 lq","rel",902.1,"Faivre et al._3_cong"
"3186","11 lq","unrel",1115.8,"Faivre et al._3_cong"
"3187","11 lq","rel",972.2,"Faivre et al._3_cong"
"3188","11 lq","unrel",914.1,"Faivre et al._3_cong"
"3189","11 lq","rel",930.3,"Faivre et al._3_cong"
"3190","11 lq","unrel",1120.7,"Faivre et al._3_cong"
"3191","11 lq","unrel",1017.5,"Faivre et al._3_cong"
"3192","11 lq","unrel",723.1,"Faivre et al._3_cong"
"3193","11 lq","rel",902.3,"Faivre et al._3_cong"
"3194","11 lq","rel",1077.7,"Faivre et al._3_cong"
"3195","11 lq","rel",607.8,"Faivre et al._3_cong"
"3196","11 lq","unrel",727.2,"Faivre et al._3_cong"
"3197","11 lq","unrel",1144.2,"Faivre et al._3_cong"
"3198","11 lq","unrel",1045.5,"Faivre et al._3_cong"
"3199","11 lq","rel",892.1,"Faivre et al._3_cong"
"3200","11 lq","rel",860.4,"Faivre et al._3_cong"
"3201","11 lq","rel",1148.4,"Faivre et al._3_cong"
"3202","11 lq","unrel",1013.1,"Faivre et al._3_cong"
"3203","11 lq","unrel",818.7,"Faivre et al._3_cong"
"3204","11 lq","unrel",632.7,"Faivre et al._3_cong"
"3205","11 lq","rel",462.2,"Faivre et al._3_cong"
"3206","11 lq","unrel",685,"Faivre et al._3_cong"
"3207","11 lq","unrel",773.1,"Faivre et al._3_cong"
"3208","11 lq","unrel",516.8,"Faivre et al._3_cong"
"3209","11 lq","unrel",775.1,"Faivre et al._3_cong"
"3210","11 lq","unrel",684.9,"Faivre et al._3_cong"
"3211","11 lq","unrel",775,"Faivre et al._3_cong"
"3212","11 lq","unrel",717.6,"Faivre et al._3_cong"
"3213","11 lq","rel",623.2,"Faivre et al._3_cong"
"3214","11 lq","unrel",555.2,"Faivre et al._3_cong"
"3215","11 lq","rel",506,"Faivre et al._3_cong"
"3216","11 lq","rel",678.5,"Faivre et al._3_cong"
"3217","11 lq","rel",560.7,"Faivre et al._3_cong"
"3218","11 lq","unrel",713,"Faivre et al._3_cong"
"3219","11 lq","unrel",563.5,"Faivre et al._3_cong"
"3220","11 lq","unrel",819.3,"Faivre et al._3_cong"
"3221","11 lq","rel",872.1,"Faivre et al._3_cong"
"3222","11 lq","rel",765.3,"Faivre et al._3_cong"
"3223","11 lq","rel",763.9,"Faivre et al._3_cong"
"3224","12 lu","unrel",1254.6,"Faivre et al._3_cong"
"3225","12 lu","unrel",624.5,"Faivre et al._3_cong"
"3226","12 lu","unrel",645.6,"Faivre et al._3_cong"
"3227","12 lu","unrel",769.1,"Faivre et al._3_cong"
"3228","12 lu","unrel",537.5,"Faivre et al._3_cong"
"3229","12 lu","rel",660.1,"Faivre et al._3_cong"
"3230","12 lu","rel",539.4,"Faivre et al._3_cong"
"3231","12 lu","unrel",470.8,"Faivre et al._3_cong"
"3232","12 lu","rel",412.5,"Faivre et al._3_cong"
"3233","12 lu","rel",318.5,"Faivre et al._3_cong"
"3234","12 lu","rel",543.1,"Faivre et al._3_cong"
"3235","12 lu","rel",1032.3,"Faivre et al._3_cong"
"3236","12 lu","unrel",932.8,"Faivre et al._3_cong"
"3237","12 lu","unrel",1002,"Faivre et al._3_cong"
"3238","12 lu","rel",871.7,"Faivre et al._3_cong"
"3239","12 lu","rel",728.1,"Faivre et al._3_cong"
"3240","12 lu","unrel",857.7,"Faivre et al._3_cong"
"3241","12 lu","unrel",934.1,"Faivre et al._3_cong"
"3242","12 lu","unrel",737.5,"Faivre et al._3_cong"
"3243","12 lu","rel",722.4,"Faivre et al._3_cong"
"3244","12 lu","unrel",1099.5,"Faivre et al._3_cong"
"3245","12 lu","unrel",820.7,"Faivre et al._3_cong"
"3246","12 lu","unrel",585.7,"Faivre et al._3_cong"
"3247","12 lu","rel",625.8,"Faivre et al._3_cong"
"3248","12 lu","rel",783.5,"Faivre et al._3_cong"
"3249","12 lu","unrel",574.6,"Faivre et al._3_cong"
"3250","12 lu","unrel",588.8,"Faivre et al._3_cong"
"3251","12 lu","unrel",1307.9,"Faivre et al._3_cong"
"3252","12 lu","unrel",915.9,"Faivre et al._3_cong"
"3253","12 lu","unrel",881.6,"Faivre et al._3_cong"
"3254","12 lu","rel",719.6,"Faivre et al._3_cong"
"3255","12 lu","rel",712.1,"Faivre et al._3_cong"
"3256","12 lu","rel",644.9,"Faivre et al._3_cong"
"3257","13 mb","unrel",783.9,"Faivre et al._3_cong"
"3258","13 mb","unrel",730.7,"Faivre et al._3_cong"
"3259","13 mb","unrel",610.1,"Faivre et al._3_cong"
"3260","13 mb","rel",501.2,"Faivre et al._3_cong"
"3261","13 mb","rel",696.4,"Faivre et al._3_cong"
"3262","13 mb","rel",673.3,"Faivre et al._3_cong"
"3263","13 mb","rel",638.3,"Faivre et al._3_cong"
"3264","13 mb","rel",791.9,"Faivre et al._3_cong"
"3265","13 mb","rel",744.2,"Faivre et al._3_cong"
"3266","13 mb","unrel",527.8,"Faivre et al._3_cong"
"3267","13 mb","unrel",498.1,"Faivre et al._3_cong"
"3268","13 mb","unrel",527.4,"Faivre et al._3_cong"
"3269","13 mb","rel",430.9,"Faivre et al._3_cong"
"3270","13 mb","rel",488.4,"Faivre et al._3_cong"
"3271","13 mb","rel",448.5,"Faivre et al._3_cong"
"3272","13 mb","unrel",625.9,"Faivre et al._3_cong"
"3273","13 mb","unrel",498.9,"Faivre et al._3_cong"
"3274","13 mb","unrel",473,"Faivre et al._3_cong"
"3275","13 mb","rel",602.7,"Faivre et al._3_cong"
"3276","13 mb","rel",459.1,"Faivre et al._3_cong"
"3277","13 mb","unrel",676.5,"Faivre et al._3_cong"
"3278","13 mb","rel",470.3,"Faivre et al._3_cong"
"3279","13 mb","unrel",453.1,"Faivre et al._3_cong"
"3280","13 mb","rel",422.4,"Faivre et al._3_cong"
"3281","13 mb","rel",495.2,"Faivre et al._3_cong"
"3282","13 mb","rel",458.9,"Faivre et al._3_cong"
"3283","13 mb","unrel",678,"Faivre et al._3_cong"
"3284","13 mb","rel",352,"Faivre et al._3_cong"
"3285","13 mb","rel",378.3,"Faivre et al._3_cong"
"3286","13 mb","unrel",434.7,"Faivre et al._3_cong"
"3287","13 mb","rel",422.1,"Faivre et al._3_cong"
"3288","13 mb","rel",499.5,"Faivre et al._3_cong"
"3289","13 mb","unrel",457.9,"Faivre et al._3_cong"
"3290","13 mb","unrel",469.2,"Faivre et al._3_cong"
"3291","13 mb","unrel",428.8,"Faivre et al._3_cong"
"3292","13 mb","rel",441.6,"Faivre et al._3_cong"
"3293","13 mb","unrel",585.8,"Faivre et al._3_cong"
"3294","13 mb","rel",446.8,"Faivre et al._3_cong"
"3295","13 mb","unrel",361.6,"Faivre et al._3_cong"
"3296","13 mb","rel",436.4,"Faivre et al._3_cong"
"3297","13 mb","unrel",386.2,"Faivre et al._3_cong"
"3298","13 mb","rel",491.9,"Faivre et al._3_cong"
"3299","13 mb","unrel",428.5,"Faivre et al._3_cong"
"3300","13 mb","rel",443.7,"Faivre et al._3_cong"
"3301","13 mb","unrel",382.5,"Faivre et al._3_cong"
"3302","13 mb","unrel",461.4,"Faivre et al._3_cong"
"3303","14 nr","rel",1086.8,"Faivre et al._3_cong"
"3304","14 nr","unrel",1021.8,"Faivre et al._3_cong"
"3305","14 nr","unrel",678.8,"Faivre et al._3_cong"
"3306","14 nr","unrel",566.6,"Faivre et al._3_cong"
"3307","14 nr","rel",1543.1,"Faivre et al._3_cong"
"3308","14 nr","rel",1132,"Faivre et al._3_cong"
"3309","14 nr","unrel",792.6,"Faivre et al._3_cong"
"3310","14 nr","rel",1581.5,"Faivre et al._3_cong"
"3311","14 nr","unrel",878.7,"Faivre et al._3_cong"
"3312","14 nr","rel",474.5,"Faivre et al._3_cong"
"3313","14 nr","rel",675.1,"Faivre et al._3_cong"
"3314","14 nr","unrel",327.6,"Faivre et al._3_cong"
"3315","14 nr","rel",711.9,"Faivre et al._3_cong"
"3316","14 nr","rel",339.7,"Faivre et al._3_cong"
"3317","14 nr","unrel",445.3,"Faivre et al._3_cong"
"3318","14 nr","unrel",608.5,"Faivre et al._3_cong"
"3319","14 nr","rel",496.1,"Faivre et al._3_cong"
"3320","14 nr","unrel",702.5,"Faivre et al._3_cong"
"3321","14 nr","unrel",435.4,"Faivre et al._3_cong"
