"","no.","idv","word","scene","condition","acc","dv","visibility","exp","iv"
"3897",35,"s35",11,5,4,1,1.077275191,2,"2A",0
"3898",35,"s35",4,7,1,1,1.233364856,2,"2A",1
"3899",35,"s35",5,11,2,1,0.653041821,2,"2A",0
"3900",35,"s35",2,4,1,1,1.663116872,2,"2A",1
"3901",35,"s35",10,14,3,1,1.051849788,2,"2A",1
"3902",35,"s35",8,13,3,1,0.647867413,2,"2A",1
"3903",35,"s35",12,7,4,1,0.670088966,2,"2A",0
"3904",35,"s35",8,14,3,1,1.466404448,2,"2A",1
"3905",35,"s35",11,11,3,1,0.99846102,2,"2A",1
"3906",35,"s35",2,20,2,1,0.670452478,2,"2A",0
"3907",35,"s35",3,8,1,1,0.959092634,2,"2A",1
"3908",35,"s35",10,5,4,1,0.718562936,2,"2A",0
"3909",35,"s35",7,4,4,1,0.656962456,2,"2A",0
"3910",35,"s35",3,14,2,1,0.604808486,2,"2A",0
"3911",35,"s35",11,8,4,1,0.857510285,2,"2A",0
"3912",35,"s35",7,20,3,1,0.704351008,2,"2A",1
"3913",35,"s35",6,5,1,1,0.709165216,2,"2A",1
"3914",35,"s35",6,1,1,1,0.59689644,2,"2A",1
"3915",35,"s35",5,13,2,1,0.972985321,2,"2A",0
"3916",37,"s37",6,16,2,1,0.818957168,2,"2A",0
"3917",37,"s37",3,2,1,1,1.15010541,2,"2A",1
"3918",37,"s37",1,12,2,1,0.76469892,2,"2A",0
"3919",37,"s37",11,14,3,1,0.746727784,2,"2A",1
"3920",37,"s37",10,4,4,1,0.94276378,2,"2A",0
"3921",37,"s37",4,11,2,1,0.876571959,2,"2A",0
"3922",37,"s37",3,14,2,1,0.651623911,2,"2A",0
"3923",37,"s37",12,1,4,1,0.806047199,2,"2A",0
"3924",37,"s37",4,17,2,1,0.758040345,2,"2A",0
"3925",37,"s37",12,13,3,1,1.033729573,2,"2A",1
"3926",37,"s37",12,8,4,1,1.150817376,2,"2A",0
"3927",37,"s37",10,7,4,1,0.803644764,2,"2A",0
"3928",37,"s37",8,19,3,1,0.930745878,2,"2A",1
"3929",37,"s37",5,1,1,1,0.882068317,2,"2A",1
"3930",37,"s37",12,12,3,1,0.546690439,2,"2A",1
"3931",37,"s37",7,12,3,1,1.007860245,2,"2A",1
"3932",37,"s37",4,6,1,1,0.71247297,2,"2A",1
"3933",37,"s37",10,6,4,1,0.583928948,2,"2A",0
"3934",37,"s37",8,16,3,1,0.62364639,2,"2A",1
"3935",37,"s37",2,11,2,1,0.68351514,2,"2A",0
"3936",37,"s37",12,15,3,1,0.636612978,2,"2A",1
"3937",37,"s37",11,11,3,1,0.623516887,2,"2A",1
"3938",37,"s37",4,16,2,1,0.755537619,2,"2A",0
"3939",37,"s37",11,2,4,1,0.529646306,2,"2A",0
"3940",37,"s37",2,13,2,1,0.671346051,2,"2A",0
"3941",37,"s37",6,19,2,1,0.58754751,2,"2A",0
"3942",37,"s37",8,4,4,1,0.739937296,2,"2A",0
"3943",37,"s37",6,2,1,1,0.56580301,2,"2A",1
"3944",37,"s37",8,6,4,1,0.827482698,2,"2A",0
"3945",37,"s37",10,13,3,1,0.560247321,2,"2A",1
"3946",37,"s37",12,3,4,1,0.646007987,2,"2A",0
"3947",37,"s37",4,3,1,1,0.523790952,2,"2A",1
"3948",37,"s37",10,17,3,1,0.826507508,2,"2A",1
"3949",37,"s37",3,10,1,1,0.537288804,2,"2A",1
"3950",37,"s37",12,4,4,1,0.537195743,2,"2A",0
"3951",37,"s37",7,20,3,1,0.873475626,2,"2A",1
"3952",37,"s37",2,10,1,1,0.749190153,2,"2A",1
"3953",37,"s37",4,1,1,1,0.895820358,2,"2A",1
"3954",37,"s37",7,15,3,1,0.687756221,2,"2A",1
"3955",37,"s37",3,19,2,1,0.628817786,2,"2A",0
"3956",37,"s37",10,12,3,1,0.708900487,2,"2A",1
"3957",37,"s37",9,5,4,1,0.83733157,2,"2A",0
"3958",37,"s37",3,3,1,1,0.923825887,2,"2A",1
"3959",37,"s37",12,5,4,1,0.840077341,2,"2A",0
"3960",37,"s37",7,17,3,1,0.735926912,2,"2A",1
"3961",37,"s37",4,15,2,1,0.891225402,2,"2A",0
"3962",37,"s37",3,16,2,1,0.871666496,2,"2A",0
"3963",37,"s37",1,6,1,1,0.643068866,2,"2A",1
"3964",37,"s37",10,19,3,1,0.702147345,2,"2A",1
"3965",37,"s37",1,11,2,1,0.638718159,2,"2A",0
"3966",37,"s37",5,4,1,1,0.668694246,2,"2A",1
"3967",37,"s37",11,7,4,1,1.058209603,2,"2A",0
"3968",37,"s37",3,4,1,1,0.66558406,2,"2A",1
"3969",37,"s37",9,4,4,1,0.742184629,2,"2A",0
"3970",37,"s37",6,1,1,1,0.824381246,2,"2A",1
"3971",37,"s37",4,19,2,1,0.646508833,2,"2A",0
"3972",37,"s37",5,17,2,1,0.695662545,2,"2A",0
"3973",37,"s37",11,15,3,1,0.672324854,2,"2A",1
"3974",37,"s37",9,13,3,1,0.655000632,2,"2A",1
"3975",37,"s37",4,18,2,1,0.649947596,2,"2A",0
"3976",37,"s37",11,4,4,1,0.76824249,2,"2A",0
"3977",37,"s37",4,5,1,1,0.66352285,2,"2A",1
"3978",37,"s37",7,2,4,1,0.541004945,2,"2A",0
"3979",37,"s37",6,3,1,1,0.675239882,2,"2A",1
"3980",37,"s37",7,9,4,1,0.719814901,2,"2A",0
"3981",37,"s37",1,18,2,1,0.740534216,2,"2A",0
"3982",37,"s37",6,9,1,1,0.731231666,2,"2A",1
"3983",37,"s37",7,13,3,1,0.678850312,2,"2A",1
"3984",37,"s37",6,11,2,1,0.740284546,2,"2A",0
"3985",37,"s37",11,18,3,1,1.021737873,2,"2A",1
"3986",37,"s37",4,14,2,1,0.586520519,2,"2A",0
"3987",37,"s37",9,14,3,1,0.515746993,2,"2A",1
"3988",37,"s37",1,9,1,1,0.54757859,2,"2A",1
"3989",37,"s37",7,3,4,1,0.782255043,2,"2A",0
"3990",37,"s37",3,17,2,1,0.593345641,2,"2A",0
"3991",37,"s37",6,13,2,1,0.980135105,2,"2A",0
"3992",37,"s37",10,18,3,1,0.574889922,2,"2A",1
"3993",37,"s37",2,6,1,1,0.548627868,2,"2A",1
"3994",37,"s37",2,14,2,1,0.548652865,2,"2A",0
"3995",37,"s37",7,4,4,1,0.656505581,2,"2A",0
"3996",37,"s37",3,6,1,1,0.726217481,2,"2A",1
"3997",37,"s37",10,9,4,1,0.763632175,2,"2A",0
"3998",37,"s37",10,11,3,1,0.645455038,2,"2A",1
"3999",37,"s37",3,7,1,1,0.605201212,2,"2A",1
"4000",37,"s37",4,9,1,1,0.697998121,2,"2A",1
"4001",37,"s37",8,18,3,1,0.996368789,2,"2A",1
"4002",37,"s37",11,19,3,1,0.610500003,2,"2A",1
"4003",37,"s37",1,1,1,1,0.651697697,2,"2A",1
"4004",37,"s37",1,5,1,1,0.717413971,2,"2A",1
"4005",37,"s37",5,19,2,1,0.565508165,2,"2A",0
"4006",37,"s37",6,5,1,1,0.760272017,2,"2A",1
"4007",37,"s37",5,18,2,1,0.907018474,2,"2A",0
"4008",37,"s37",3,11,2,1,0.759129678,2,"2A",0
"4009",37,"s37",7,11,3,1,0.75286413,2,"2A",1
"4010",37,"s37",8,14,3,1,0.558627025,2,"2A",1
"4011",37,"s37",6,12,2,1,0.89008246,2,"2A",0
"4012",37,"s37",9,19,3,1,0.526918606,2,"2A",1
"4013",37,"s37",8,20,3,1,0.478403376,2,"2A",1
"4014",37,"s37",11,20,3,1,0.472891657,2,"2A",1
"4015",37,"s37",12,6,4,1,0.584649347,2,"2A",0
"4016",37,"s37",11,9,4,1,0.685121281,2,"2A",0
"4017",37,"s37",2,17,2,1,0.830875081,2,"2A",0
"4018",37,"s37",5,10,1,1,0.746200736,2,"2A",1
"4019",37,"s37",6,14,2,1,0.652394605,2,"2A",0
"4020",37,"s37",5,3,1,1,0.731692758,2,"2A",1
"4021",37,"s37",2,1,1,1,0.661126136,2,"2A",1
"4022",37,"s37",9,12,3,1,0.541229618,2,"2A",1
"4023",37,"s37",9,7,4,1,0.562675959,2,"2A",0
"4024",37,"s37",4,10,1,1,0.683456412,2,"2A",1
"4025",37,"s37",2,3,1,1,0.692375873,2,"2A",1
"4026",37,"s37",9,20,3,1,0.675973834,2,"2A",1
"4027",37,"s37",5,5,1,1,0.573002789,2,"2A",1
"4028",37,"s37",3,9,1,1,0.468142502,2,"2A",1
"4029",37,"s37",1,3,1,1,0.543529054,2,"2A",1
"4030",37,"s37",12,9,4,1,0.527738391,2,"2A",0
"4031",37,"s37",3,1,1,1,0.527404996,2,"2A",1
"4032",37,"s37",12,2,4,1,0.591244376,2,"2A",0
"4033",37,"s37",9,2,4,1,0.851702516,2,"2A",0
"4034",37,"s37",5,20,2,1,0.665480758,2,"2A",0
"4035",37,"s37",9,15,3,1,0.662882863,2,"2A",1
"4036",37,"s37",6,7,1,1,0.539990001,2,"2A",1
"4037",37,"s37",2,7,1,1,0.57883947,2,"2A",1
"4038",37,"s37",6,8,1,1,0.505559605,2,"2A",1
"4039",37,"s37",1,16,2,1,0.720049512,2,"2A",0
"4040",37,"s37",10,10,4,1,0.592212036,2,"2A",0
"4041",37,"s37",11,5,4,1,0.542998994,2,"2A",0
"4042",37,"s37",5,12,2,1,0.888045043,2,"2A",0
"4043",37,"s37",8,15,3,1,0.512809678,2,"2A",1
"4044",37,"s37",4,4,1,1,0.534733675,2,"2A",1
"4045",37,"s37",4,2,1,1,0.658705931,2,"2A",1
"4046",37,"s37",10,14,3,1,0.509145038,2,"2A",1
"4047",37,"s37",9,11,3,1,0.548325794,2,"2A",1
"4048",37,"s37",8,5,4,1,0.660755697,2,"2A",0
"4049",37,"s37",1,19,2,1,0.531209078,2,"2A",0
"4050",37,"s37",9,3,4,1,0.560664743,2,"2A",0
"4051",37,"s37",8,17,3,1,0.513606274,2,"2A",1
"4052",37,"s37",1,2,1,1,0.591565423,2,"2A",1
"4053",37,"s37",2,9,1,1,0.600275872,2,"2A",1
"4054",37,"s37",1,8,1,1,0.490286052,2,"2A",1
"4055",37,"s37",8,12,3,1,0.495078877,2,"2A",1
"4056",37,"s37",5,8,1,1,0.399600046,2,"2A",1
"4057",37,"s37",5,7,1,1,0.558013842,2,"2A",1
"4058",37,"s37",2,8,1,1,0.597426499,2,"2A",1
"4059",37,"s37",5,2,1,1,0.444841554,2,"2A",1
"4060",37,"s37",2,2,1,1,0.431236485,2,"2A",1
"4061",37,"s37",2,15,2,1,0.508041549,2,"2A",0
"4062",37,"s37",4,7,1,1,0.684525566,2,"2A",1
"4063",37,"s37",4,8,1,1,0.490089387,2,"2A",1
"4064",37,"s37",6,6,1,1,0.468845132,2,"2A",1
"4065",37,"s37",12,17,3,1,0.558297544,2,"2A",1
"4066",37,"s37",10,3,4,1,0.448461923,2,"2A",0
"4067",37,"s37",10,8,4,1,0.650526747,2,"2A",0
"4068",37,"s37",12,16,3,1,0.563283419,2,"2A",1
"4069",37,"s37",1,4,1,1,0.522094459,2,"2A",1
"4070",37,"s37",10,16,3,1,0.680810931,2,"2A",1
"4071",37,"s37",11,17,3,1,0.977258025,2,"2A",1
"4072",37,"s37",6,15,2,1,0.56050181,2,"2A",0
"4073",37,"s37",11,6,4,1,0.46961402,2,"2A",0
"4074",37,"s37",1,20,2,1,0.489474398,2,"2A",0
"4075",37,"s37",2,12,2,1,0.476502388,2,"2A",0
"4076",37,"s37",8,1,4,1,0.524775779,2,"2A",0
"4077",37,"s37",7,8,4,1,0.609362181,2,"2A",0
"4078",37,"s37",9,18,3,1,0.585402574,2,"2A",1
"4079",37,"s37",10,1,4,1,0.587402346,2,"2A",0
"4080",37,"s37",1,13,2,1,0.580878996,2,"2A",0
"4081",37,"s37",12,11,3,1,0.537983303,2,"2A",1
"4082",37,"s37",9,1,4,1,0.445082491,2,"2A",0
"4083",37,"s37",8,13,3,1,0.520263343,2,"2A",1
"4084",37,"s37",11,13,3,1,0.538721773,2,"2A",1
"4085",37,"s37",7,6,4,1,0.675912998,2,"2A",0
"4086",37,"s37",8,3,4,1,0.581648486,2,"2A",0
"4087",37,"s37",6,20,2,1,0.577750438,2,"2A",0
"4088",37,"s37",1,17,2,1,0.569242376,2,"2A",0
"4089",37,"s37",11,12,3,1,0.593072781,2,"2A",1
"4090",37,"s37",11,10,4,1,0.553778182,2,"2A",0
"4091",37,"s37",10,5,4,1,0.485867883,2,"2A",0
"4092",37,"s37",3,20,2,1,0.561361651,2,"2A",0
"4093",37,"s37",3,5,1,1,0.540896223,2,"2A",1
"4094",37,"s37",8,11,3,1,0.565075383,2,"2A",1
"4095",37,"s37",5,9,1,1,0.517150447,2,"2A",1
"4096",37,"s37",8,8,4,1,1.062975623,2,"2A",0
"4097",37,"s37",8,2,4,1,0.654737108,2,"2A",0
"4098",37,"s37",5,6,1,1,0.530371223,2,"2A",1
"4099",37,"s37",7,5,4,1,0.380935315,2,"2A",0
"4100",5,"s5",11,8,4,1,0.790307138,2,"2A",0
"4101",5,"s5",12,13,3,1,0.725344925,2,"2A",1
"4102",5,"s5",6,11,2,1,0.784136725,2,"2A",0
"4103",5,"s5",2,5,1,1,0.68110606,2,"2A",1
"4104",5,"s5",1,9,1,1,0.726678214,2,"2A",1
"4105",5,"s5",11,11,3,1,0.656841229,2,"2A",1
"4106",5,"s5",5,18,2,1,0.663227282,2,"2A",0
"4107",5,"s5",2,11,2,1,0.584519274,2,"2A",0
"4108",5,"s5",5,19,2,1,0.63652386,2,"2A",0
"4109",5,"s5",2,1,1,1,0.801044826,2,"2A",1
"4110",5,"s5",9,20,3,1,0.984462232,2,"2A",1
"4111",5,"s5",12,17,3,1,0.721127311,2,"2A",1
"4112",5,"s5",7,20,3,1,0.655873262,2,"2A",1
"4113",5,"s5",10,2,4,1,0.651778526,2,"2A",0
"4114",5,"s5",8,16,3,1,0.738761839,2,"2A",1
"4115",5,"s5",12,6,4,1,0.811234381,2,"2A",0
"4116",5,"s5",7,18,3,1,0.85063853,2,"2A",1
"4117",5,"s5",7,8,4,1,0.551082849,2,"2A",0
"4118",5,"s5",3,19,2,1,0.774953988,2,"2A",0
"4119",5,"s5",10,12,3,1,0.708706373,2,"2A",1
"4120",5,"s5",6,18,2,1,0.665830312,2,"2A",0
"4121",5,"s5",4,1,1,1,0.667237388,2,"2A",1
"4122",5,"s5",8,13,3,1,0.735023391,2,"2A",1
"4123",5,"s5",8,17,3,1,0.619211285,2,"2A",1
"4124",5,"s5",8,10,4,1,0.6072924,2,"2A",0
"4125",5,"s5",4,18,2,1,0.631091017,2,"2A",0
"4126",5,"s5",12,18,3,1,0.687979409,2,"2A",1
"4127",5,"s5",11,20,3,1,0.612616219,2,"2A",1
"4128",5,"s5",1,19,2,1,0.638297462,2,"2A",0
"4129",5,"s5",8,5,4,1,0.638361311,2,"2A",0
"4130",5,"s5",7,16,3,1,0.636679265,2,"2A",1
"4131",5,"s5",11,6,4,1,0.655292301,2,"2A",0
"4132",5,"s5",6,7,1,1,0.825941517,2,"2A",1
"4133",5,"s5",1,13,2,1,0.631392791,2,"2A",0
"4134",5,"s5",10,14,3,1,0.768494751,2,"2A",1
"4135",5,"s5",8,9,4,1,0.620391578,2,"2A",0
"4136",5,"s5",5,1,1,1,0.746395046,2,"2A",1
"4137",5,"s5",11,18,3,1,0.627580555,2,"2A",1
"4138",5,"s5",9,3,4,1,0.689971663,2,"2A",0
"4139",5,"s5",11,7,4,1,0.874022132,2,"2A",0
"4140",5,"s5",2,6,1,1,0.694392869,2,"2A",1
"4141",5,"s5",6,4,1,1,0.89330106,2,"2A",1
"4142",5,"s5",2,16,2,1,0.723052704,2,"2A",0
"4143",5,"s5",11,16,3,1,1.027837033,2,"2A",1
"4144",5,"s5",9,19,3,1,0.59807804,2,"2A",1
"4145",5,"s5",8,8,4,1,0.634726465,2,"2A",0
"4146",5,"s5",9,7,4,1,0.733158232,2,"2A",0
"4147",5,"s5",5,17,2,1,0.649200192,2,"2A",0
"4148",5,"s5",3,3,1,1,0.667319608,2,"2A",1
"4149",5,"s5",8,15,3,1,0.796094762,2,"2A",1
"4150",5,"s5",1,11,2,1,0.691863626,2,"2A",0
"4151",5,"s5",10,1,4,1,0.547589554,2,"2A",0
"4152",5,"s5",4,10,1,1,0.677731729,2,"2A",1
"4153",5,"s5",9,18,3,1,0.654578222,2,"2A",1
"4154",5,"s5",11,14,3,1,0.609536433,2,"2A",1
"4155",5,"s5",2,10,1,1,0.644569371,2,"2A",1
"4156",5,"s5",3,15,2,1,0.627308296,2,"2A",0
"4157",5,"s5",5,10,1,1,0.61757321,2,"2A",1
"4158",5,"s5",1,7,1,1,0.776328237,2,"2A",1
"4159",5,"s5",5,7,1,1,0.667754801,2,"2A",1
"4160",5,"s5",3,12,2,1,0.864118691,2,"2A",0
"4161",5,"s5",12,5,4,1,0.584034085,2,"2A",0
"4162",5,"s5",5,9,1,1,0.633975944,2,"2A",1
"4163",5,"s5",10,7,4,1,0.690170737,2,"2A",0
"4164",5,"s5",2,8,1,1,0.704364977,2,"2A",1
"4165",5,"s5",4,15,2,1,0.808801513,2,"2A",0
"4166",5,"s5",9,5,4,1,0.584455726,2,"2A",0
"4167",5,"s5",9,13,3,1,0.724379066,2,"2A",1
"4168",5,"s5",9,10,4,1,0.605155885,2,"2A",0
"4169",5,"s5",2,7,1,1,0.663622419,2,"2A",1
"4170",5,"s5",12,2,4,1,0.672964175,2,"2A",0
"4171",5,"s5",12,3,4,1,1.052248234,2,"2A",0
"4172",5,"s5",4,20,2,1,0.678819261,2,"2A",0
"4173",5,"s5",5,20,2,1,0.801220108,2,"2A",0
"4174",5,"s5",6,16,2,1,0.651318637,2,"2A",0
"4175",5,"s5",10,19,3,1,0.594856101,2,"2A",1
"4176",5,"s5",9,16,3,1,0.640981809,2,"2A",1
"4177",5,"s5",4,5,1,1,0.664515696,2,"2A",1
"4178",5,"s5",4,17,2,1,0.598034672,2,"2A",0
"4179",5,"s5",1,8,1,1,0.680385356,2,"2A",1
"4180",5,"s5",12,11,3,1,0.688166437,2,"2A",1
"4181",5,"s5",1,1,1,1,0.78272724,2,"2A",1
"4182",5,"s5",10,8,4,1,0.594079981,2,"2A",0
"4183",5,"s5",8,4,4,1,0.670842417,2,"2A",0
"4184",5,"s5",5,6,1,1,0.832648016,2,"2A",1
"4185",5,"s5",7,11,3,1,0.675486792,2,"2A",1
"4186",5,"s5",9,4,4,1,0.971549178,2,"2A",0
"4187",5,"s5",4,11,2,1,0.902963262,2,"2A",0
"4188",5,"s5",12,19,3,1,0.620757201,2,"2A",1
"4189",5,"s5",6,20,2,1,0.638668506,2,"2A",0
"4190",5,"s5",7,17,3,1,0.650010948,2,"2A",1
"4191",5,"s5",3,7,1,1,0.610469765,2,"2A",1
"4192",5,"s5",3,13,2,1,0.614555164,2,"2A",0
"4193",5,"s5",1,16,2,1,0.798847475,2,"2A",0
"4194",5,"s5",7,9,4,1,0.668642054,2,"2A",0
"4195",5,"s5",3,8,1,1,0.643890529,2,"2A",1
"4196",5,"s5",7,6,4,1,0.870854103,2,"2A",0
"4197",5,"s5",1,3,1,1,0.877054634,2,"2A",1
"4198",5,"s5",2,13,2,1,0.80689148,2,"2A",0
"4199",5,"s5",7,12,3,1,0.710120978,2,"2A",1
"4200",5,"s5",5,8,1,1,0.833618995,2,"2A",1
"4201",5,"s5",3,11,2,1,0.656274423,2,"2A",0
"4202",5,"s5",1,10,1,1,0.763146839,2,"2A",1
"4203",5,"s5",7,1,4,1,0.636517535,2,"2A",0
"4204",5,"s5",4,2,1,1,1.038435881,2,"2A",1
"4205",5,"s5",9,2,4,1,0.638073993,2,"2A",0
"4206",5,"s5",6,9,1,1,1.076257973,2,"2A",1
"4207",5,"s5",9,17,3,1,1.027035012,2,"2A",1
"4208",5,"s5",8,6,4,1,0.844709355,2,"2A",0
"4209",5,"s5",11,2,4,1,0.673116267,2,"2A",0
"4210",5,"s5",8,14,3,1,0.741044724,2,"2A",1
"4211",5,"s5",8,11,3,1,0.723415014,2,"2A",1
"4212",5,"s5",1,2,1,1,0.708827444,2,"2A",1
"4213",5,"s5",7,7,4,1,0.688667286,2,"2A",0
"4214",5,"s5",8,19,3,1,0.879084834,2,"2A",1
"4215",5,"s5",1,14,2,1,0.659585208,2,"2A",0
"4216",5,"s5",1,18,2,1,0.594978076,2,"2A",0
"4217",5,"s5",10,4,4,1,0.689795778,2,"2A",0
"4218",5,"s5",9,12,3,1,0.95692637,2,"2A",1
"4219",5,"s5",9,15,3,1,0.663962443,2,"2A",1
"4220",5,"s5",7,13,3,1,1.037724211,2,"2A",1
"4221",5,"s5",11,19,3,1,0.704098741,2,"2A",1
"4222",5,"s5",11,17,3,1,0.680924755,2,"2A",1
"4223",5,"s5",4,4,1,1,0.657092407,2,"2A",1
"4224",5,"s5",8,7,4,1,1.049533168,2,"2A",0
"4225",5,"s5",6,1,1,1,0.697641913,2,"2A",1
"4226",5,"s5",3,16,2,1,0.694207046,2,"2A",0
"4227",5,"s5",5,11,2,1,0.650175388,2,"2A",0
"4228",5,"s5",7,3,4,1,0.871407657,2,"2A",0
"4229",5,"s5",6,2,1,1,0.69209342,2,"2A",1
"4230",5,"s5",12,15,3,1,0.864202718,2,"2A",1
"4231",5,"s5",4,16,2,1,0.64178112,2,"2A",0
"4232",5,"s5",1,17,2,1,0.665073768,2,"2A",0
"4233",5,"s5",2,18,2,1,0.870606539,2,"2A",0
"4234",5,"s5",11,15,3,1,1.275325183,2,"2A",1
"4235",5,"s5",1,4,1,1,0.668929071,2,"2A",1
"4236",5,"s5",6,12,2,1,0.764198833,2,"2A",0
"4237",5,"s5",9,6,4,1,0.719479298,2,"2A",0
"4238",5,"s5",3,17,2,1,0.905205488,2,"2A",0
"4239",5,"s5",8,18,3,1,0.655372112,2,"2A",1
"4240",5,"s5",11,1,4,1,0.815939592,2,"2A",0
"4241",5,"s5",10,5,4,1,0.755439243,2,"2A",0
"4242",5,"s5",7,5,4,1,0.910231147,2,"2A",0
"4243",5,"s5",9,14,3,1,0.58467769,2,"2A",1
"4244",5,"s5",3,5,1,1,0.706893317,2,"2A",1
"4245",5,"s5",11,3,4,1,0.668908893,2,"2A",0
"4246",5,"s5",6,19,2,1,0.767721642,2,"2A",0
"4247",5,"s5",2,20,2,1,0.942927892,2,"2A",0
"4248",5,"s5",11,5,4,1,0.641311592,2,"2A",0
"4249",5,"s5",7,14,3,1,0.991087716,2,"2A",1
"4250",5,"s5",4,9,1,1,0.841490127,2,"2A",1
"4251",5,"s5",2,9,1,1,1.052008501,2,"2A",1
"4252",5,"s5",4,3,1,1,1.065313079,2,"2A",1
"4253",5,"s5",10,20,3,1,0.688762758,2,"2A",1
"4254",5,"s5",12,20,3,1,0.754042407,2,"2A",1
"4255",5,"s5",1,15,2,1,0.654365896,2,"2A",0
"4256",5,"s5",8,1,4,1,0.707261951,2,"2A",0
"4257",5,"s5",12,9,4,1,0.973863685,2,"2A",0
"4258",5,"s5",6,5,1,1,0.670068706,2,"2A",1
"4259",5,"s5",9,8,4,1,0.838787409,2,"2A",0
"4260",5,"s5",11,10,4,1,0.762581237,2,"2A",0
"4261",5,"s5",3,6,1,1,1.217078806,2,"2A",1
"4262",5,"s5",11,4,4,1,0.59648213,2,"2A",0
"4263",5,"s5",11,12,3,1,0.785637465,2,"2A",1
"4264",5,"s5",10,3,4,1,0.72314938,2,"2A",0
"4265",5,"s5",2,15,2,1,1.164597163,2,"2A",0
"4266",5,"s5",5,14,2,1,0.618514372,2,"2A",0
"4267",5,"s5",4,13,2,1,0.619645575,2,"2A",0
"4268",5,"s5",1,12,2,1,1.03743087,2,"2A",0
"4269",5,"s5",7,2,4,1,0.717871641,2,"2A",0
"4270",5,"s5",5,4,1,1,0.774628723,2,"2A",1
"4271",5,"s5",12,10,4,1,0.720230421,2,"2A",0
"4272",5,"s5",6,13,2,1,0.973224297,2,"2A",0
"4273",5,"s5",12,7,4,1,1.358584503,2,"2A",0
"4274",5,"s5",10,18,3,1,0.878377381,2,"2A",1
"4275",5,"s5",6,10,1,1,1.024798508,2,"2A",1
"4276",5,"s5",6,14,2,1,0.986245773,2,"2A",0
"4277",5,"s5",11,9,4,1,0.641980495,2,"2A",0
"4278",5,"s5",6,6,1,1,0.670112376,2,"2A",1
"4279",5,"s5",2,4,1,1,0.737583353,2,"2A",1
"4280",5,"s5",2,17,2,1,0.643834812,2,"2A",0
"4281",5,"s5",5,3,1,1,0.77113332,2,"2A",1
"4282",5,"s5",4,14,2,1,0.955711141,2,"2A",0
"4283",5,"s5",5,15,2,1,0.667041626,2,"2A",0
"4284",5,"s5",1,5,1,1,0.934311661,2,"2A",1
"4285",5,"s5",7,19,3,1,0.691912114,2,"2A",1
"4286",5,"s5",8,20,3,1,0.675378671,2,"2A",1
"4287",5,"s5",7,4,4,1,0.684879445,2,"2A",0
"4288",5,"s5",2,3,1,1,0.930209697,2,"2A",1
"4289",5,"s5",1,6,1,1,1.051351344,2,"2A",1
"4290",5,"s5",10,13,3,1,0.672422667,2,"2A",1
"4291",5,"s5",10,15,3,1,0.792026831,2,"2A",1
"4292",5,"s5",9,9,4,1,0.75315937,2,"2A",0
"4293",5,"s5",3,4,1,1,0.582116222,2,"2A",1
"4294",5,"s5",4,6,1,1,0.585859791,2,"2A",1
"4295",5,"s5",10,17,3,1,0.634996014,2,"2A",1
"4296",5,"s5",9,11,3,1,0.890809162,2,"2A",1
"4297",5,"s5",5,12,2,1,1.075886628,2,"2A",0
"4298",5,"s5",12,14,3,1,0.883653615,2,"2A",1
"4299",5,"s5",4,19,2,1,0.964452359,2,"2A",0
"4300",5,"s5",2,2,1,1,0.962220975,2,"2A",1
"4301",5,"s5",6,3,1,1,0.621323705,2,"2A",1
"4302",5,"s5",5,2,1,1,0.560879073,2,"2A",1
"4303",5,"s5",6,17,2,1,0.684690309,2,"2A",0
"4304",5,"s5",7,10,4,1,0.890142066,2,"2A",0
"4305",5,"s5",12,12,3,1,0.747276877,2,"2A",1
"4306",5,"s5",5,13,2,1,0.660227608,2,"2A",0
"4307",5,"s5",4,12,2,1,0.898092707,2,"2A",0
"4308",5,"s5",5,5,1,1,0.708331413,2,"2A",1
"4309",5,"s5",3,18,2,1,0.846202265,2,"2A",0
"4310",5,"s5",10,6,4,1,0.790333039,2,"2A",0
"4311",5,"s5",4,8,1,1,1.018392578,2,"2A",1
"4312",5,"s5",12,4,4,1,0.762981796,2,"2A",0
"4313",5,"s5",2,19,2,1,0.692506628,2,"2A",0
"4314",5,"s5",10,16,3,1,1.019035882,2,"2A",1
"4315",5,"s5",3,14,2,1,0.789321703,2,"2A",0
"4316",5,"s5",8,2,4,1,0.927961146,2,"2A",0
"4317",5,"s5",2,12,2,1,1.233377937,2,"2A",0
"4318",5,"s5",3,1,1,1,0.842468334,2,"2A",1
"4319",5,"s5",12,8,4,1,0.818302889,2,"2A",0
"4320",5,"s5",6,8,1,1,0.884431843,2,"2A",1
"4321",5,"s5",3,20,2,1,0.783415719,2,"2A",0
"4322",5,"s5",11,13,3,1,0.715850174,2,"2A",1
"4323",5,"s5",1,20,2,1,0.747948792,2,"2A",0
"4324",5,"s5",8,3,4,1,0.731817715,2,"2A",0
"4325",5,"s5",6,15,2,1,1.085609366,2,"2A",0
"4326",5,"s5",12,16,3,1,1.203394149,2,"2A",1
"4327",5,"s5",3,9,1,1,0.684699344,2,"2A",1
"4328",5,"s5",12,1,4,1,0.92546955,2,"2A",0
"4329",5,"s5",10,11,3,1,0.650926511,2,"2A",1
"4330",5,"s5",5,16,2,1,0.708438028,2,"2A",0
"4331",5,"s5",2,14,2,1,1.195377551,2,"2A",0
"4332",5,"s5",10,9,4,1,0.661730758,2,"2A",0
