"","idv","iv","iv2","dv","exp","order","half"
"16401",19,"I",1,1,"Battich_etal_2021_resp_1","B2",2
"16402",19,"I",2,2,"Battich_etal_2021_resp_2","B2",2
"16403",19,"I",1,1,"Battich_etal_2021_resp_1","B2",2
"16404",19,"I",1,1,"Battich_etal_2021_resp_1","B2",2
"16405",19,"I",2,2,"Battich_etal_2021_resp_2","B2",2
"16406",19,"I",2,2,"Battich_etal_2021_resp_1","B2",2
"16407",19,"I",1,2,"Battich_etal_2021_resp_2","B2",2
"16408",19,"I",1,2,"Battich_etal_2021_resp_2","B2",2
"16409",19,"I",1,2,"Battich_etal_2021_resp_2","B2",2
"16410",19,"I",2,2,"Battich_etal_2021_resp_1","B2",2
"16411",19,"I",2,2,"Battich_etal_2021_resp_2","B2",2
"16412",19,"I",1,2,"Battich_etal_2021_resp_2","B2",2
"16413",19,"I",2,1,"Battich_etal_2021_resp_1","B2",2
"16414",19,"I",1,1,"Battich_etal_2021_resp_2","B2",2
"16415",19,"I",2,2,"Battich_etal_2021_resp_2","B2",2
"16416",19,"I",1,1,"Battich_etal_2021_resp_2","B2",2
"16417",19,"I",1,1,"Battich_etal_2021_resp_1","B2",2
"16418",19,"I",2,2,"Battich_etal_2021_resp_1","B2",2
"16419",19,"I",1,1,"Battich_etal_2021_resp_2","B2",2
"16420",19,"I",1,1,"Battich_etal_2021_resp_1","B2",2
"16421",19,"I",2,2,"Battich_etal_2021_resp_2","B2",2
"16422",19,"I",2,2,"Battich_etal_2021_resp_2","B2",2
"16423",19,"I",2,2,"Battich_etal_2021_resp_1","B2",2
"16424",19,"I",1,2,"Battich_etal_2021_resp_2","B2",2
"16425",19,"I",1,1,"Battich_etal_2021_resp_2","B2",2
"16426",19,"I",1,1,"Battich_etal_2021_resp_1","B2",2
"16427",19,"I",1,2,"Battich_etal_2021_resp_1","B2",2
"16428",19,"I",1,1,"Battich_etal_2021_resp_1","B2",2
"16429",19,"I",1,1,"Battich_etal_2021_resp_1","B2",2
"16430",19,"I",1,1,"Battich_etal_2021_resp_2","B2",2
"16431",19,"I",2,2,"Battich_etal_2021_resp_2","B2",2
"16432",19,"I",2,2,"Battich_etal_2021_resp_1","B2",2
"16433",19,"I",2,2,"Battich_etal_2021_resp_1","B2",2
"16434",19,"I",2,2,"Battich_etal_2021_resp_2","B2",2
"16435",19,"I",2,2,"Battich_etal_2021_resp_2","B2",2
"16436",19,"I",1,1,"Battich_etal_2021_resp_1","B2",2
"16437",19,"I",2,2,"Battich_etal_2021_resp_2","B2",2
"16438",19,"I",2,2,"Battich_etal_2021_resp_1","B2",2
"16439",19,"I",1,2,"Battich_etal_2021_resp_2","B2",2
"16440",19,"I",1,1,"Battich_etal_2021_resp_2","B2",2
"16441",19,"I",2,2,"Battich_etal_2021_resp_1","B2",2
"16442",19,"I",1,1,"Battich_etal_2021_resp_1","B2",2
"16443",19,"I",2,2,"Battich_etal_2021_resp_2","B2",2
"16444",19,"I",2,2,"Battich_etal_2021_resp_1","B2",2
"16445",19,"I",2,2,"Battich_etal_2021_resp_1","B2",2
"16446",19,"I",2,2,"Battich_etal_2021_resp_1","B2",2
"16447",19,"I",1,2,"Battich_etal_2021_resp_1","B2",2
"16448",19,"I",1,1,"Battich_etal_2021_resp_1","B2",2
"16449",19,"I",1,1,"Battich_etal_2021_resp_2","B2",2
"16450",19,"I",1,2,"Battich_etal_2021_resp_2","B2",2
"16451",19,"I",1,1,"Battich_etal_2021_resp_1","B2",2
"16452",19,"I",2,2,"Battich_etal_2021_resp_2","B2",2
"16453",19,"I",1,1,"Battich_etal_2021_resp_2","B2",2
"16454",19,"I",1,1,"Battich_etal_2021_resp_2","B2",2
"16455",19,"I",2,2,"Battich_etal_2021_resp_1","B2",2
"16456",19,"I",2,2,"Battich_etal_2021_resp_1","B2",2
"16457",19,"I",2,2,"Battich_etal_2021_resp_2","B2",2
"16458",19,"I",1,2,"Battich_etal_2021_resp_1","B2",2
"16459",19,"I",1,2,"Battich_etal_2021_resp_2","B2",2
"16460",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16461",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16462",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16463",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16464",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16465",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16466",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16467",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16468",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16469",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16470",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16471",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16472",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16473",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16474",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16475",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16476",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16477",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16478",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16479",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16480",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16481",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16482",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16483",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16484",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16485",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16486",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16487",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16488",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16489",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16490",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16491",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16492",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16493",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16494",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16495",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16496",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16497",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16498",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16499",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16500",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16501",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16502",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16503",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16504",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16505",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16506",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16507",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16508",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16509",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16510",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16511",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16512",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16513",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16514",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16515",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16516",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16517",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16518",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16519",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16520",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16521",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16522",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16523",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16524",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16525",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16526",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16527",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16528",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16529",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16530",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16531",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16532",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16533",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16534",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16535",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16536",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16537",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16538",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16539",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16540",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16541",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16542",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16543",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16544",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16545",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16546",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16547",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16548",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16549",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16550",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16551",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16552",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16553",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16554",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16555",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16556",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16557",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16558",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16559",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16560",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16561",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16562",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16563",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16564",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16565",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16566",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16567",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16568",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16569",20,"I",1,1,"Battich_etal_2021_resp_1","B1",1
"16570",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16571",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16572",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16573",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16574",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16575",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16576",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16577",20,"I",2,2,"Battich_etal_2021_resp_1","B1",1
"16578",20,"I",1,1,"Battich_etal_2021_resp_2","B1",1
"16579",20,"I",2,2,"Battich_etal_2021_resp_2","B1",1
"16580",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16581",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16582",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16583",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16584",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16585",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16586",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16587",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16588",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16589",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16590",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16591",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16592",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16593",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16594",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16595",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16596",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16597",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16598",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16599",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16600",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16601",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16602",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16603",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16604",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16605",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16606",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16607",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16608",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16609",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16610",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16611",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16612",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16613",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16614",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16615",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16616",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16617",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16618",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16619",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16620",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16621",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16622",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16623",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16624",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16625",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16626",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16627",20,"JA",1,2,"Battich_etal_2021_resp_2","B3",2
"16628",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16629",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16630",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16631",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16632",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16633",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16634",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16635",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16636",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16637",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16638",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16639",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16640",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16641",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16642",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16643",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16644",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16645",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16646",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16647",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16648",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16649",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16650",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16651",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16652",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16653",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16654",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16655",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16656",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16657",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16658",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16659",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16660",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16661",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16662",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16663",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16664",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16665",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16666",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16667",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16668",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16669",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16670",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16671",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16672",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16673",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16674",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16675",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16676",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16677",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16678",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16679",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16680",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16681",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16682",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16683",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16684",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16685",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16686",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16687",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16688",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16689",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16690",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16691",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16692",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16693",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16694",20,"JA",2,1,"Battich_etal_2021_resp_2","B3",2
"16695",20,"JA",2,2,"Battich_etal_2021_resp_1","B3",2
"16696",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16697",20,"JA",1,1,"Battich_etal_2021_resp_2","B3",2
"16698",20,"JA",1,1,"Battich_etal_2021_resp_1","B3",2
"16699",20,"JA",2,2,"Battich_etal_2021_resp_2","B3",2
"16700",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16701",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16702",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16703",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16704",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16705",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16706",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16707",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16708",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16709",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16710",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16711",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16712",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16713",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16714",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16715",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16716",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16717",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16718",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16719",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16720",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16721",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16722",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16723",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16724",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16725",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16726",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16727",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16728",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16729",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16730",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16731",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16732",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16733",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16734",21,"I",1,2,"Battich_etal_2021_resp_1","B2",1
"16735",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16736",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16737",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16738",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16739",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16740",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16741",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16742",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16743",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16744",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16745",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16746",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16747",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16748",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16749",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16750",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16751",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16752",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16753",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16754",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16755",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16756",21,"I",2,1,"Battich_etal_2021_resp_1","B2",1
"16757",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16758",21,"I",1,2,"Battich_etal_2021_resp_1","B2",1
"16759",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16760",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16761",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16762",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16763",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16764",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16765",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16766",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16767",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16768",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16769",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16770",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16771",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16772",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16773",21,"I",2,1,"Battich_etal_2021_resp_1","B2",1
"16774",21,"I",2,1,"Battich_etal_2021_resp_2","B2",1
"16775",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16776",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16777",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16778",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16779",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16780",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16781",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16782",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16783",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16784",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16785",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16786",21,"I",2,1,"Battich_etal_2021_resp_2","B2",1
"16787",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16788",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16789",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16790",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16791",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16792",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16793",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16794",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16795",21,"I",2,2,"Battich_etal_2021_resp_2","B2",1
"16796",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16797",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16798",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16799",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16800",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16801",21,"I",1,1,"Battich_etal_2021_resp_1","B2",1
"16802",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16803",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16804",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16805",21,"I",1,1,"Battich_etal_2021_resp_2","B2",1
"16806",21,"I",2,2,"Battich_etal_2021_resp_1","B2",1
"16807",21,"I",1,2,"Battich_etal_2021_resp_2","B2",1
